i,phesid,p_Asymmetry Pattern 19,-logp_Asymmetry Pattern 19,Category
0,1677,0.0014522062263886116,2.8379717055209666,early life factors
1,1777,0.07477942456675112,1.1262178810973678,early life factors
2,1787,0.36570955757341117,0.43686368951934373,early life factors
3,1767,0.8529823136395656,0.06905997371919882,early life factors
4,1697,0.1867249239759419,0.7287977087098845,early life factors
5,1687,0.7408382689099761,0.13027659173222222,early life factors
6,20022,0.23719682779561868,0.6248911234025074,early life factors
7,130,0.35893144668725696,0.44498849060944967,early life factors
8,129,0.8133136510328192,0.08974193823904855,early life factors
9,10722#4,0.24537527953240804,0.6101691926418072,lifestyle - general
10,10722#5,0.5048899495723664,0.2968032743603771,lifestyle - general
11,10722#2,0.6305895873096631,0.20025320487148138,lifestyle - general
12,10722#100,0.8348639834281365,0.07838427428682782,lifestyle - general
13,10722#3,0.695361576605579,0.1577893106749071,lifestyle - general
14,10721#1,0.2538333879535052,0.5954512535955853,lifestyle - general
15,10860#1,0.9990486935616406,0.0004133437762636193,lifestyle - general
16,10721#6,0.5913775871490882,0.22813513899475832,lifestyle - general
17,10721#2,0.1491986848229749,0.8262350051250266,lifestyle - general
18,10721#3,0.6059544348329583,0.2175600316829005,lifestyle - general
19,10721#100,0.8702191922162459,0.060371342806462475,lifestyle - general
20,10114,0.6217961430088024,0.2063519762059648,lifestyle - general
21,10105,0.5538757931817541,0.25658761502539634,lifestyle - general
22,6160#4,0.6174158207708607,0.20942224627366227,lifestyle - general
23,6160#3,0.5296442554948168,0.27601573370017113,lifestyle - general
24,6160#5,0.802312370887563,0.09565651134133596,lifestyle - general
25,10722#1,0.5983636048921079,0.22303483004201954,lifestyle - general
26,10860#100,0.3460353368678455,0.4608795491173552,lifestyle - general
27,20107#11,0.09555712901326725,1.019736906980198,lifestyle - general
28,10860#3,0.7872918663951806,0.10386423528214873,lifestyle - general
29,20110#3,0.8021459534589442,0.09574660301913666,lifestyle - general
30,20110#9,0.08819432245646075,1.054559371843171,lifestyle - general
31,20110#12,0.9109967943884396,0.04048315121784829,lifestyle - general
32,20110#11,0.5256003391649847,0.2793443632020165,lifestyle - general
33,20110#1,0.30478608394791773,0.5160048660811222,lifestyle - general
34,20110#8,0.0028517346822836526,2.5448908825299035,lifestyle - general
35,20110#100,0.34489448987971205,0.4623137439740163,lifestyle - general
36,20107#101,0.480643927998639,0.3181765397834925,lifestyle - general
37,20107#12,0.44692671034482123,0.34976368917781486,lifestyle - general
