,Pattern 17
"Middle Temporal Gyrus, anterior division",0.08750507623555881
Superior Frontal Gyrus,-0.03391268137475285
Frontal Pole,-0.190862454096289
Planum Temporale,0.0908528836821013
"Inferior Temporal Gyrus, temporooccipital part",-0.1593456219950934
Central Opercular Cortex,-0.07718955092412946
Precuneous Cortex,-0.008276359710671019
Occipital Pole,-0.058600159942681064
Lingual Gyrus,-0.04119578520852149
"Inferior Frontal Gyrus, pars opercularis",-0.04612467300246778
Putamen,0.00669313145881998
"Inferior Frontal Gyrus, pars triangularis",-0.0782715418482362
Middle Frontal Gyrus,0.2208684035612617
Thalamus,-0.06241066075929234
Frontal Operculum Cortex,-0.026136214579797992
Precentral Gyrus,0.002574989439324077
Parietal Operculum Cortex,0.2478633251554676
Caudate,-0.03824260555499148
Pallidum,0.02354116276737431
Occipital Fusiform Gyrus,0.0707413962383274
Superior Parietal Lobule,0.007334389880056551
Angular Gyrus,-0.006414786142469112
"Lateral Occipital Cortex, inferior division",0.18724946296868167
"Inferior Temporal Gyrus, anterior division",0.2590414980147622
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.006565560945707386
Cuneal Cortex,0.0008204760444676522
Temporal Pole,-0.025768492435837856
Subcallosal Cortex,0.04874656129281304
Planum Polare,-0.04269521179700572
Paracingulate Gyrus,0.0820686935275993
Insular Cortex,0.03136479381761615
Temporal Occipital Fusiform Cortex,-0.26840843115411944
Hippocampus,-0.11766146360936428
"Middle Temporal Gyrus, temporooccipital part",0.025751723004175497
"Temporal Fusiform Cortex, anterior division",0.01895422977797221
"Lateral Occipital Cortex, superior division",0.08802707014807051
Supracalcarine Cortex,-0.004742485034461258
Heschl's Gyrus (includes H1 and H2),0.018305224695693397
"Supramarginal Gyrus, posterior division",-0.057596318319248725
Postcentral Gyrus,-0.08863605409810937
Intracalcarine Cortex,0.08103466526904787
Frontal Orbital Cortex,0.07676679712728679
"Parahippocampal Gyrus, posterior division",-0.07488982288013579
Amygdala,-0.04886771810496058
"Inferior Temporal Gyrus, posterior division",0.19138156189884734
Frontal Medial Cortex,0.0020534829254743696
"Cingulate Gyrus, posterior division",0.02029109462079924
"Superior Temporal Gyrus, posterior division",-0.21943439081534288
"Middle Temporal Gyrus, posterior division",-0.2113801866526532
Ventral Striatum,-0.04924079149781185
"Supramarginal Gyrus, anterior division",-0.018587185077789448
"Cingulate Gyrus, anterior division",-0.028806150972696957
"Superior Temporal Gyrus, anterior division",-0.08144025224887264
"Parahippocampal Gyrus, anterior division",-0.17768096089053062
"Temporal Fusiform Cortex, posterior division",0.029296804112850062
FA anterior corona radiata,0.0577124997781361
FA cingulum hippocampus,-0.05356037343889245
FA fornix cres+stria terminalis,0.036146163312857096
FA corticospinal tract,0.16516124783819452
FA inferior cerebellar peduncle,0.15400691467789715
FA posterior corona radiata,-0.04929422153406467
FA tapetum,0.004157815345983862
FA superior cerebellar peduncle,0.10469954214804324
FA uncinate fasciculus,0.004147783966666509
FA cerebral peduncle,0.08957784429846671
FA posterior thalamic radiation,-0.08435637715940278
FA anterior limb of internal capsule,0.011630333623526369
FA superior longitudinal fasciculus,-0.06093172749324596
FA external capsule,0.021616574034240228
FA retrolenticular part of internal capsule,0.07400584796984824
FA sagittal stratum,-0.06289508342662538
FA cingulum cingulate gyrus,0.07483442854622449
FA superior fronto-occipital fasciculus,-0.00717905117686355
FA posterior limb of internal capsule,0.04900788886669757
FA medial lemniscus,0.20709894825275751
FA superior corona radiata,0.09201508594419244
V Cerebellum,0.023252458831483
Crus I Cerebellum,0.08041684716478524
VIIIa Cerebellum,0.23172914427609226
VIIIb Cerebellum,0.09495567640321337
I-IV Cerebellum,0.10286214678282304
IX Cerebellum,0.09797771706178413
Crus II Cerebellum,0.189352046133205
VIIb Cerebellum,0.26464639411801005
VI Cerebellum,-0.0987264045409021
