i,phesid,p_Asymmetry Pattern 36,-logp_Asymmetry Pattern 36,Category
0,1677,0.8033737457149466,0.0950823651328928,early life factors
1,1777,0.16598088466671013,0.7799419249827432,early life factors
2,1787,0.973102957938204,0.011841207317579283,early life factors
3,1767,0.5752607840545927,0.24013523113562849,early life factors
4,1697,0.05192461569217865,1.2846267091093546,early life factors
5,1687,0.05067512230625601,1.2952051944481162,early life factors
6,20022,0.00137385106255209,2.862060346037556,early life factors
7,130,0.3911426455132506,0.4076648311933369,early life factors
8,129,0.6940946359562775,0.1585813118627191,early life factors
9,10722#4,0.4665879144727574,0.33106651446161295,lifestyle - general
10,10722#5,0.006694076659509512,2.174309318477893,lifestyle - general
11,10722#2,0.3071212278776702,0.5126901645679417,lifestyle - general
12,10722#100,0.5839095020402779,0.2336544573568951,lifestyle - general
13,10722#3,0.06871000005710219,1.1629800510981665,lifestyle - general
14,10721#1,0.39334687901778786,0.40522429135916976,lifestyle - general
15,10860#1,0.4767481844819385,0.3217109521277401,lifestyle - general
16,10721#6,0.5349830839021827,0.2716599500985565,lifestyle - general
17,10721#2,0.668993316614076,0.1745782209050106,lifestyle - general
18,10721#3,0.3740073435070633,0.4271198704912703,lifestyle - general
19,10721#100,0.09797379257345411,1.008890080051109,lifestyle - general
20,10114,0.6666046685259622,0.17613164910938583,lifestyle - general
21,10105,0.625973995621142,0.20344370799215836,lifestyle - general
22,6160#4,0.8348921771635006,0.07836960821284286,lifestyle - general
23,6160#3,0.5149046762853616,0.28827316395892527,lifestyle - general
24,6160#5,0.7024476449812296,0.1533860391710241,lifestyle - general
25,10722#1,0.27643736461361795,0.5584032559838495,lifestyle - general
26,10860#100,0.7799818527461111,0.10791550159658182,lifestyle - general
27,20107#11,0.8393106948517283,0.07607724288773117,lifestyle - general
28,10860#3,0.008659241359943951,2.0625201550522054,lifestyle - general
29,20110#3,0.43245947360691167,0.3640545846466645,lifestyle - general
30,20110#9,0.25998822872820393,0.5850463147757768,lifestyle - general
31,20110#12,0.444756597532005,0.35187760085956943,lifestyle - general
32,20110#11,0.2986391276481928,0.5248532916932221,lifestyle - general
33,20110#1,0.7232735236467855,0.1406974325173712,lifestyle - general
34,20110#8,0.8824923153521932,0.054289067713135505,lifestyle - general
35,20110#100,0.5729426698565805,0.2418888325013361,lifestyle - general
36,20107#101,0.9821166830997703,0.00783691158579916,lifestyle - general
37,20107#12,0.6779228760143386,0.16881971089190007,lifestyle - general
38,10860#2,0.7912539384670374,0.10168411526811821,lifestyle - general
39,20107#9,0.4641094632989555,0.3333795761260762,lifestyle - general
40,20107#3,0.7749482700509851,0.11072728688881825,lifestyle - general
41,20107#4,0.9872322687472954,0.005580657697125836,lifestyle - general
42,20107#6,0.3112432535174789,0.5069000535247558,lifestyle - general
43,20107#13,0.38804145227785786,0.411121878699738,lifestyle - general
44,20107#8,0.5589563290522257,0.25262212197497586,lifestyle - general
45,20107#1,0.04321237093649051,1.3643919045661972,lifestyle - general
46,20107#2,0.069820464591697,1.1560172656773964,lifestyle - general
47,20107#100,0.18751719947647874,0.7269588916954606,lifestyle - general
48,6160#2,0.21626583525754386,0.6650120831085248,lifestyle - general
49,20107#10,0.6053909184189088,0.2179640982623954,lifestyle - general
50,6160#1,0.05833847952124616,1.234044894105917,lifestyle - general
51,6146#3,0.581835437917599,0.23519983065967356,lifestyle - general
52,6146#1,0.22360177071281517,0.6505247615738087,lifestyle - general
53,6139#3,0.7362976721116709,0.1329465725922295,lifestyle - general
54,6139#2,0.33389909169058235,0.47638476236013805,lifestyle - general
55,6139#1,0.343725952429718,0.4637876759759278,lifestyle - general
56,6139#100,0.5153512253033992,0.2878966870345447,lifestyle - general
57,6142#7,0.11260546483220567,0.9484405323187727,lifestyle - general
