,Pattern 40
"Middle Temporal Gyrus, anterior division",0.11819879594039995
Superior Frontal Gyrus,-0.11153087873417444
Frontal Pole,-0.010261075643278779
Planum Temporale,0.013675155738541486
"Inferior Temporal Gyrus, temporooccipital part",-0.13838376735646518
Central Opercular Cortex,0.07140573590234672
Precuneous Cortex,0.21626353692477268
Occipital Pole,0.07093923961228528
Lingual Gyrus,-0.1299298240250515
"Inferior Frontal Gyrus, pars opercularis",0.058676385376708114
Putamen,-0.026749230912675757
"Inferior Frontal Gyrus, pars triangularis",0.03832165873043472
Middle Frontal Gyrus,0.024614274428306455
Thalamus,-0.2096635866835688
Frontal Operculum Cortex,3.736661373558367e-05
Precentral Gyrus,0.06784393470246207
Parietal Operculum Cortex,-0.04396322362564172
Caudate,-0.11604388533062833
Pallidum,-0.1338762842545488
Occipital Fusiform Gyrus,-0.03659294640538024
Superior Parietal Lobule,0.013666940916428309
Angular Gyrus,-0.07659644581812755
"Lateral Occipital Cortex, inferior division",0.002822710869553225
"Inferior Temporal Gyrus, anterior division",0.015953612466294634
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.01780444918568845
Cuneal Cortex,0.022923988967804627
Temporal Pole,0.07293421192064356
Subcallosal Cortex,0.13508182927051046
Planum Polare,-0.08541123535890917
Paracingulate Gyrus,0.019790223034456832
Insular Cortex,-0.020234692648805157
Temporal Occipital Fusiform Cortex,-0.058008732052446714
Hippocampus,-0.010796459018182186
"Middle Temporal Gyrus, temporooccipital part",0.10404888584713644
"Temporal Fusiform Cortex, anterior division",-0.07092213218772521
"Lateral Occipital Cortex, superior division",-0.057921251025783986
Supracalcarine Cortex,-0.06018950360160825
Heschl's Gyrus (includes H1 and H2),0.03239632259155268
"Supramarginal Gyrus, posterior division",-0.02237975669626979
Postcentral Gyrus,0.03748785879824717
Intracalcarine Cortex,-0.3619317192833
Frontal Orbital Cortex,-0.00424065156972845
"Parahippocampal Gyrus, posterior division",-0.02567574772270512
Amygdala,0.006012776671420833
"Inferior Temporal Gyrus, posterior division",0.03008571635383639
Frontal Medial Cortex,0.25985306668104474
"Cingulate Gyrus, posterior division",-0.2426792259748975
"Superior Temporal Gyrus, posterior division",-0.041857697069693
"Middle Temporal Gyrus, posterior division",-0.03744687558235146
Ventral Striatum,0.09514506688875296
"Supramarginal Gyrus, anterior division",-0.0012324765155093858
"Cingulate Gyrus, anterior division",-0.11066575071211676
"Superior Temporal Gyrus, anterior division",-0.0687983729664122
"Parahippocampal Gyrus, anterior division",0.015614578144833647
"Temporal Fusiform Cortex, posterior division",-0.002223997994117183
FA anterior corona radiata,-0.14007620573660792
FA cingulum hippocampus,0.33255985479082284
FA fornix cres+stria terminalis,0.05338160961962386
FA corticospinal tract,0.17944266276725615
FA inferior cerebellar peduncle,-0.1798688412210535
FA posterior corona radiata,0.12184511606810355
FA tapetum,0.19028946830252064
FA superior cerebellar peduncle,-0.058132956846825325
FA uncinate fasciculus,-0.07388941786061819
FA cerebral peduncle,0.05332075473026933
FA posterior thalamic radiation,0.016761508170069758
FA anterior limb of internal capsule,-0.03851707575745189
FA superior longitudinal fasciculus,-0.27130543772392923
FA external capsule,-0.062499074135133365
FA retrolenticular part of internal capsule,-0.022457526954912144
FA sagittal stratum,-0.1220543646099963
FA cingulum cingulate gyrus,-0.1220694448227351
FA superior fronto-occipital fasciculus,-0.029989931144182382
FA posterior limb of internal capsule,0.09978403631776446
FA medial lemniscus,-0.0928690921635414
FA superior corona radiata,0.05995393534894285
V Cerebellum,-0.03119992030695965
Crus I Cerebellum,-0.059461135079819524
VIIIa Cerebellum,0.059382874972067935
VIIIb Cerebellum,0.013107557075368259
I-IV Cerebellum,0.017380343647582272
IX Cerebellum,-0.1469380453118682
Crus II Cerebellum,-0.10553440521749842
VIIb Cerebellum,-0.008313618792415656
VI Cerebellum,-0.005451229010248637
