,Pattern 44
"Middle Temporal Gyrus, anterior division",0.07264195713095246
Superior Frontal Gyrus,0.1388585430258495
Frontal Pole,-0.12617789202498622
Planum Temporale,0.005666159955145736
"Inferior Temporal Gyrus, temporooccipital part",-0.059984242758948224
Central Opercular Cortex,-0.03356830532779731
Precuneous Cortex,-0.034533281017394966
Occipital Pole,-0.03365003530263316
Lingual Gyrus,-0.01058129298588275
"Inferior Frontal Gyrus, pars opercularis",-0.010774996149051528
Putamen,0.02834846690411469
"Inferior Frontal Gyrus, pars triangularis",0.02108358749346429
Middle Frontal Gyrus,0.01002220683841452
Thalamus,0.035398666625765164
Frontal Operculum Cortex,-0.020452898445583644
Precentral Gyrus,0.08215845673236784
Parietal Operculum Cortex,0.034467148927442195
Caudate,-0.09932200215648597
Pallidum,-0.0854920668035129
Occipital Fusiform Gyrus,-0.13581949533348642
Superior Parietal Lobule,0.12971914395995113
Angular Gyrus,-0.019094740016782352
"Lateral Occipital Cortex, inferior division",0.06483598834600664
"Inferior Temporal Gyrus, anterior division",-0.16414224184976825
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.38220431138488503
Cuneal Cortex,0.009714153886803757
Temporal Pole,0.056144882674919516
Subcallosal Cortex,0.10951736521443448
Planum Polare,-0.08610959355070354
Paracingulate Gyrus,0.061561964464195165
Insular Cortex,-0.052924457045086304
Temporal Occipital Fusiform Cortex,-0.06659019399886587
Hippocampus,0.1838359928098476
"Middle Temporal Gyrus, temporooccipital part",-0.12066379734014428
"Temporal Fusiform Cortex, anterior division",-0.12520379242315322
"Lateral Occipital Cortex, superior division",0.0006739713688953403
Supracalcarine Cortex,0.1233865305847032
Heschl's Gyrus (includes H1 and H2),0.013190309274055734
"Supramarginal Gyrus, posterior division",-0.04748102866484576
Postcentral Gyrus,0.08438470579626457
Intracalcarine Cortex,-0.08965501469709662
Frontal Orbital Cortex,-0.04666696565755707
"Parahippocampal Gyrus, posterior division",-0.036646111218343685
Amygdala,0.12159280648091332
"Inferior Temporal Gyrus, posterior division",0.1544262445340697
Frontal Medial Cortex,0.0681936397029209
"Cingulate Gyrus, posterior division",0.018721118282318858
"Superior Temporal Gyrus, posterior division",-0.12417833680620995
"Middle Temporal Gyrus, posterior division",-0.0634576061583736
Ventral Striatum,0.022471863388799272
"Supramarginal Gyrus, anterior division",0.0018885137003741281
"Cingulate Gyrus, anterior division",-0.08170565228446018
"Superior Temporal Gyrus, anterior division",-0.02351454402472536
"Parahippocampal Gyrus, anterior division",0.13868712703970415
"Temporal Fusiform Cortex, posterior division",0.10237871838265486
FA anterior corona radiata,0.0474128049840518
FA cingulum hippocampus,-0.08038019678772368
FA fornix cres+stria terminalis,-0.09328808116157017
FA corticospinal tract,-0.1992630881545311
FA inferior cerebellar peduncle,0.26579851506786545
FA posterior corona radiata,0.23820796937565106
FA tapetum,-0.16008532364887426
FA superior cerebellar peduncle,0.0994128502653768
FA uncinate fasciculus,-0.24566415720791684
FA cerebral peduncle,-0.037916370656461335
FA posterior thalamic radiation,-0.10222550329032606
FA anterior limb of internal capsule,-0.09192718901541347
FA superior longitudinal fasciculus,-0.023083991788887818
FA external capsule,0.00835332539291779
FA retrolenticular part of internal capsule,0.166596190677696
FA sagittal stratum,0.25436387980328506
FA cingulum cingulate gyrus,-0.14460892299459294
FA superior fronto-occipital fasciculus,0.0060630142882274205
FA posterior limb of internal capsule,0.004749532428591843
FA medial lemniscus,-0.07499289610563473
FA superior corona radiata,-0.06770270394869404
V Cerebellum,-0.10860019135131277
Crus I Cerebellum,-0.13945835168108267
VIIIa Cerebellum,-0.02228376141119361
VIIIb Cerebellum,-0.017370035293009928
I-IV Cerebellum,-0.1261914866695475
IX Cerebellum,0.052107877670743874
Crus II Cerebellum,0.031240281098014338
VIIb Cerebellum,-0.0036218005573490095
VI Cerebellum,-0.004600309811602331
