i,phesid,p_Asymmetry Pattern 67,-logp_Asymmetry Pattern 67,Category
0,1677,0.9588575290736315,0.018245917264889416,early life factors
1,1777,0.0001606880297196548,3.7940164743276883,early life factors
2,1787,0.6928474756121067,0.15936236104565324,early life factors
3,1767,0.5172122253935153,0.28633121821122465,early life factors
4,1697,4.648496573201544e-06,5.332687484859969,early life factors
5,1687,0.8819766568060379,0.05454290914764165,early life factors
6,20022,0.2710269054591335,0.5669875935815994,early life factors
7,130,0.01754854054639097,1.7557589965203872,early life factors
8,129,0.23587776462935825,0.6273129966044854,early life factors
9,10722#4,0.051869836881324224,1.2850851177602645,lifestyle - general
10,10722#5,0.19684688719092794,0.7058714484708662,lifestyle - general
11,10722#2,0.9773932495512061,0.009930664788904375,lifestyle - general
12,10722#100,0.19967555605933487,0.6996750974643429,lifestyle - general
13,10722#3,0.09052422617547144,1.0432351789567846,lifestyle - general
14,10721#1,0.5352665764175455,0.2714298743647774,lifestyle - general
15,10860#1,0.9929087051654808,0.00309068168145199,lifestyle - general
16,10721#6,0.8978135627622951,0.046813838243417304,lifestyle - general
17,10721#2,0.7439451861825243,0.12845906205550287,lifestyle - general
18,10721#3,0.7348229215782996,0.13381730506123465,lifestyle - general
19,10721#100,0.5543030791790746,0.25625270887503543,lifestyle - general
20,10114,0.16698394063696706,0.7773252942902408,lifestyle - general
21,10105,0.85808106915757,0.06647167925553671,lifestyle - general
22,6160#4,0.5281238613459973,0.2772642100597155,lifestyle - general
23,6160#3,0.30402279269808047,0.5170938559572377,lifestyle - general
24,6160#5,0.7495699220614489,0.12518784867419883,lifestyle - general
25,10722#1,0.7142746291052576,0.14613477565632238,lifestyle - general
26,10860#100,0.7428504813101555,0.12909859091839723,lifestyle - general
27,20107#11,0.479332932055356,0.3193627322462706,lifestyle - general
28,10860#3,0.22106175743418988,0.6554863816719356,lifestyle - general
29,20110#3,0.45972213043177573,0.3375045893689746,lifestyle - general
30,20110#9,0.30379377065034413,0.5174211356737535,lifestyle - general
31,20110#12,0.029667336509477803,1.527721442262869,lifestyle - general
32,20110#11,0.9291423758202733,0.03191773240527066,lifestyle - general
33,20110#1,0.5500711924369895,0.2595810987209307,lifestyle - general
34,20110#8,0.133579417390334,0.8742604550524107,lifestyle - general
35,20110#100,0.6738088473945457,0.17146329084762,lifestyle - general
36,20107#101,0.5378925484283389,0.26930447207597147,lifestyle - general
37,20107#12,0.14479829093646607,0.8392365641143024,lifestyle - general
38,10860#2,0.2574460661709826,0.5893137398953505,lifestyle - general
39,20107#9,0.5383586226897883,0.2689283266222155,lifestyle - general
40,20107#3,0.34450469534911804,0.4628048545972368,lifestyle - general
41,20107#4,0.45208011246250474,0.34478459767211367,lifestyle - general
42,20107#6,0.3862095450904003,0.4131769969241446,lifestyle - general
43,20107#13,0.3431164967296131,0.4645584009575025,lifestyle - general
44,20107#8,0.4038580625182407,0.39377124255303697,lifestyle - general
45,20107#1,0.5370363526973678,0.2699963153404641,lifestyle - general
46,20107#2,0.5863938406188879,0.2318106000983024,lifestyle - general
47,20107#100,0.9532931748190592,0.02077351633379929,lifestyle - general
48,6160#2,0.5579760067784366,0.25338447552077226,lifestyle - general
49,20107#10,0.6594233230286276,0.18083569643535047,lifestyle - general
50,6160#1,0.09355424887501326,1.0289364837270976,lifestyle - general
51,6146#3,0.46139503972792867,0.33592707871472777,lifestyle - general
52,6146#1,0.8447030654974514,0.07329592972381688,lifestyle - general
53,6139#3,0.571711651550853,0.24282295672279766,lifestyle - general
54,6139#2,0.38672152643757507,0.41260165271914234,lifestyle - general
55,6139#1,0.14894947783641022,0.8269610149273745,lifestyle - general
56,6139#100,0.4869641162416086,0.3125030402071973,lifestyle - general
57,6142#7,0.6591565002143445,0.18101146080763664,lifestyle - general
58,6142#100,0.5202698895182061,0.2837713080545532,lifestyle - general
59,6142#4,0.028525341677424338,1.5447691448858643,lifestyle - general
60,6142#6,0.9335293079828244,0.029872042904605076,lifestyle - general
61,6142#5,0.7926716573162771,0.10090667011642965,lifestyle - general
62,6140#1,0.7212857322373543,0.14189265850988036,lifestyle - general
63,6142#3,0.9922619080540078,0.0033736804569655782,lifestyle - general
64,6142#1,0.16669180178868162,0.7780857590531589,lifestyle - general
65,6138#2,0.2558500889997015,0.5920144276186862,lifestyle - general
66,6138#4,0.5731094091842831,0.24176246133239404,lifestyle - general
67,6138#1,0.8254930871015583,0.08328655928334128,lifestyle - general
68,6138#3,0.6650523918061206,0.1771441402968506,lifestyle - general
69,4501,0.7869573645525872,0.10404879602863688,lifestyle - general
70,2159,0.18113554598781542,0.7419963154974001,lifestyle - general
71,1835,0.7691028924958686,0.11401555531693892,lifestyle - general
72,1797,0.2173349892876601,0.6628703499275279,lifestyle - general
73,6142#2,0.3055741000024746,0.5148834586784302,lifestyle - general
74,6160#100,0.6051864756346607,0.21811078590804966,lifestyle - general
75,6140#3,0.4485987610106032,0.34814193023366014,lifestyle - general
76,6140#100,0.21353941357267164,0.6705219542813428,lifestyle - general
77,20110#5,0.37985580599130636,0.4203812311375008,lifestyle - general
78,6146#2,0.003363644050040613,2.4731899686655407,lifestyle - general
79,6146#100,0.1689645233447696,0.7722044725046053,lifestyle - general
80,6145#4,0.08766407086281203,1.0571783658494571,lifestyle - general
81,6145#2,0.4592809162447975,0.3379215997415896,lifestyle - general
82,6145#6,0.85675904494202,0.06714130195771238,lifestyle - general
83,6145#3,0.30912776013350096,0.5098619928938173,lifestyle - general
84,6145#5,0.4319605179035912,0.36455594679668457,lifestyle - general
85,6145#100,0.6089802712236551,0.21539677672260518,lifestyle - general
86,6140#5,0.9029037789477639,0.0443585293084273,lifestyle - general
87,6145#1,0.5235828309833976,0.28101460301398967,lifestyle - general
88,6141#7,0.6323117034747539,0.19906877974384962,lifestyle - general
89,6141#3,0.7894175469549948,0.102693224455535,lifestyle - general
90,6141#4,0.18379241100193977,0.7356724250936764,lifestyle - general
91,6141#8,0.0126958093938944,1.8963396064013864,lifestyle - general
92,6141#2,0.870074220854656,0.06044369872305129,lifestyle - general
93,6141#1,0.15465061102125613,0.8106483597692041,lifestyle - general
94,6140#4,0.44176973468263764,0.3548040406387762,lifestyle - general
95,6140#6,0.598346270946008,0.22304741126541097,lifestyle - general
96,6140#2,0.24847423101952998,0.6047186447830523,lifestyle - general
