,Pattern 67
"Middle Temporal Gyrus, anterior division",0.1015473246826846
Superior Frontal Gyrus,-0.0032236393027471467
Frontal Pole,0.020691742106101085
Planum Temporale,-0.08292416344214967
"Inferior Temporal Gyrus, temporooccipital part",-0.00010015166393986115
Central Opercular Cortex,0.02434414561216408
Precuneous Cortex,0.013951952670271259
Occipital Pole,-0.15249029579645407
Lingual Gyrus,-0.04339336277063818
"Inferior Frontal Gyrus, pars opercularis",0.022009945778130785
Putamen,0.33915183848419383
"Inferior Frontal Gyrus, pars triangularis",-0.008466305213118364
Middle Frontal Gyrus,-0.0186360896459858
Thalamus,0.049600715919621986
Frontal Operculum Cortex,-0.06465090150847032
Precentral Gyrus,-0.02027682709103619
Parietal Operculum Cortex,0.1240910195957287
Caudate,0.013646545868500295
Pallidum,-0.06786756747373622
Occipital Fusiform Gyrus,-0.0921145067399207
Superior Parietal Lobule,0.08711296617071668
Angular Gyrus,0.08550689024937361
"Lateral Occipital Cortex, inferior division",0.06665442619626535
"Inferior Temporal Gyrus, anterior division",-0.14136455333127354
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.05037709912633655
Cuneal Cortex,0.2718043695776202
Temporal Pole,-0.14863218180139004
Subcallosal Cortex,0.1942348015438464
Planum Polare,-0.16584019284700574
Paracingulate Gyrus,0.03042425486894018
Insular Cortex,-0.05813580006926632
Temporal Occipital Fusiform Cortex,-0.001308071179534548
Hippocampus,-0.004841630792272386
"Middle Temporal Gyrus, temporooccipital part",-0.135800641416287
"Temporal Fusiform Cortex, anterior division",0.1874004208910203
"Lateral Occipital Cortex, superior division",0.028927738811805614
Supracalcarine Cortex,-0.21275389022085175
Heschl's Gyrus (includes H1 and H2),0.06074857142270471
"Supramarginal Gyrus, posterior division",-0.14157848335577866
Postcentral Gyrus,-0.00975646476796472
Intracalcarine Cortex,0.03365851283240324
Frontal Orbital Cortex,-0.0559958537150461
"Parahippocampal Gyrus, posterior division",0.053692211686346934
Amygdala,0.05522275411612205
"Inferior Temporal Gyrus, posterior division",-0.2397627548889495
Frontal Medial Cortex,0.020360700747297008
"Cingulate Gyrus, posterior division",0.055184533600502655
"Superior Temporal Gyrus, posterior division",-0.11638279471526768
"Middle Temporal Gyrus, posterior division",0.14649051670482227
Ventral Striatum,-0.3161726907652863
"Supramarginal Gyrus, anterior division",0.12627705113682886
"Cingulate Gyrus, anterior division",0.00856864480328988
"Superior Temporal Gyrus, anterior division",0.003822964033885594
"Parahippocampal Gyrus, anterior division",-0.2033354931918344
"Temporal Fusiform Cortex, posterior division",0.047755998446281714
FA anterior corona radiata,0.006271876093047652
FA cingulum hippocampus,0.10492115440335516
FA fornix cres+stria terminalis,-0.032330589394982415
FA corticospinal tract,0.07308239789329475
FA inferior cerebellar peduncle,0.05386886407790177
FA posterior corona radiata,0.03429634896204596
FA tapetum,-0.0757592848957079
FA superior cerebellar peduncle,0.007851132538230249
FA uncinate fasciculus,-0.09798212400319592
FA cerebral peduncle,-0.018442090686999854
FA posterior thalamic radiation,0.10802620275471836
FA anterior limb of internal capsule,0.07922364154459759
FA superior longitudinal fasciculus,-0.009401297686509493
FA external capsule,0.3034309140463615
FA retrolenticular part of internal capsule,-0.051234091614840466
FA sagittal stratum,-0.1857003941133672
FA cingulum cingulate gyrus,0.022111964412262455
FA superior fronto-occipital fasciculus,-0.04584807197930088
FA posterior limb of internal capsule,-0.03200571987778655
FA medial lemniscus,-0.09176591318549264
FA superior corona radiata,-0.041183426096507485
V Cerebellum,-0.03619812758322554
Crus I Cerebellum,-0.07788770592471106
VIIIa Cerebellum,-0.014914095107665127
VIIIb Cerebellum,-0.02007872185101301
I-IV Cerebellum,-0.01983910360944035
IX Cerebellum,-0.0317316665566901
Crus II Cerebellum,-0.01987089770968684
VIIb Cerebellum,-0.0108273882348658
VI Cerebellum,-0.004109306676692612
