i,phesid,p_Asymmetry Pattern 81,-logp_Asymmetry Pattern 81,Category
0,1677,0.25196647306591347,0.5986572430722183,early life factors
1,1777,0.6872533713282756,0.16288312104335087,early life factors
2,1787,0.7778777150490417,0.10908867017426191,early life factors
3,1767,0.3711116520691175,0.4304954095696308,early life factors
4,1697,0.04844167748638646,1.3147808260891225,early life factors
5,1687,0.06759452707710477,1.1700884661357938,early life factors
6,20022,0.5763270978825308,0.23933096017886615,early life factors
7,130,0.31899999088375286,0.49620932935390316,early life factors
8,129,0.3084224098606443,0.5108540737947828,early life factors
9,10722#4,0.002611441494022119,2.583119699525619,lifestyle - general
10,10722#5,0.6868701738945041,0.16312534167316103,lifestyle - general
11,10722#2,0.9605978162390431,0.017458404992925263,lifestyle - general
12,10722#100,0.6251397044915188,0.2040229168803186,lifestyle - general
13,10722#3,0.4887470628602735,0.31091583949358803,lifestyle - general
14,10721#1,0.7896284118472898,0.10257723358245784,lifestyle - general
15,10860#1,0.6189192177282014,0.20836603205312998,lifestyle - general
16,10721#6,0.6681385776472724,0.17513345179719797,lifestyle - general
17,10721#2,0.21613158121272621,0.6652817692374895,lifestyle - general
18,10721#3,0.3007826724779932,0.5217471862451099,lifestyle - general
19,10721#100,0.6703036709861053,0.17372840214193985,lifestyle - general
20,10114,0.7384214742053263,0.13169568198042778,lifestyle - general
21,10105,0.9602575959265478,0.01761224874915739,lifestyle - general
22,6160#4,0.5552237185567053,0.2555319895663997,lifestyle - general
23,6160#3,0.14181437859077642,0.8482797337082888,lifestyle - general
24,6160#5,0.8338566380378554,0.07890860962718768,lifestyle - general
25,10722#1,0.8095001872311223,0.09178304646164658,lifestyle - general
26,10860#100,0.9830960859613782,0.007404032968004705,lifestyle - general
27,20107#11,0.4931700931214666,0.3070032678146106,lifestyle - general
28,10860#3,0.19358190191246338,0.7131352475800634,lifestyle - general
29,20110#3,0.2326554118260038,0.6332868408361312,lifestyle - general
30,20110#9,0.1969958649242813,0.7055428898760452,lifestyle - general
31,20110#12,0.8163920905376049,0.08810121151661486,lifestyle - general
32,20110#11,0.8636927635699081,0.06364071911340903,lifestyle - general
33,20110#1,0.1270155434076545,0.8961431294131804,lifestyle - general
34,20110#8,0.3195499422151645,0.4954612566497314,lifestyle - general
35,20110#100,0.4478608266992706,0.34885692257954737,lifestyle - general
36,20107#101,0.6251745464322381,0.20399871230521127,lifestyle - general
37,20107#12,0.8831347919528328,0.05397300544430148,lifestyle - general
38,10860#2,0.49512894687706677,0.30528168263339894,lifestyle - general
39,20107#9,0.2922419335770637,0.5342574673391487,lifestyle - general
