i,phesid,p_Asymmetry Pattern 11,-logp_Asymmetry Pattern 11,Category
0,1677,0.7797657353203578,0.1080358526158962,early life factors
1,1777,0.9372121192002,0.028162104125713346,early life factors
2,1787,0.9374293936094494,0.028061433062180854,early life factors
3,1767,0.3426262309049239,0.4651793912211254,early life factors
4,1697,0.667425898647801,0.1755969450866794,early life factors
5,1687,0.6370307157015789,0.19583962678851263,early life factors
6,20022,0.7245243732504426,0.13994700013051964,early life factors
7,130,0.13817005962815074,0.859586054986394,early life factors
8,129,0.2496864849927227,0.6026049644645602,early life factors
9,10722#4,0.3561505452028866,0.44836638649160365,lifestyle - general
10,10722#5,0.05306675620928521,1.2751774585071016,lifestyle - general
11,10722#2,0.214219907203418,0.6691401731546304,lifestyle - general
12,10722#100,0.7936513098662644,0.10037026263884642,lifestyle - general
13,10722#3,0.3057198775216245,0.5146763230753316,lifestyle - general
14,10721#1,0.3403732272572824,0.4680446075524857,lifestyle - general
15,10860#1,0.7546174203998766,0.1222731732985374,lifestyle - general
16,10721#6,0.05779742786589348,1.2380914883702134,lifestyle - general
17,10721#2,0.94726419331652,0.023528878760422752,lifestyle - general
18,10721#3,0.9953115643027043,0.0020409499307227612,lifestyle - general
19,10721#100,0.7976247614973605,0.09820137223057175,lifestyle - general
20,10114,0.2888288218350044,0.5393594712847233,lifestyle - general
21,10105,0.27244986670716276,0.564713400233199,lifestyle - general
22,6160#4,0.6041091785664752,0.21888456574298928,lifestyle - general
23,6160#3,0.004511834542372506,2.3456468351444317,lifestyle - general
24,6160#5,0.077089249311994,1.1130061834279539,lifestyle - general
25,10722#1,0.2111199192390024,0.6754707889213069,lifestyle - general
26,10860#100,0.5626789129733334,0.2497393602164031,lifestyle - general
27,20107#11,0.5286610226914782,0.2768227082330923,lifestyle - general
28,10860#3,0.08229202836365285,1.0846422328965497,lifestyle - general
29,20110#3,0.5424679795365259,0.26562589198821307,lifestyle - general
30,20110#9,0.8189768349805444,0.0867283822229793,lifestyle - general
31,20110#12,0.1406095003173712,0.8519853351055081,lifestyle - general
32,20110#11,0.48430747183260575,0.31487883066306477,lifestyle - general
33,20110#1,0.7775569295227771,0.10926780387993382,lifestyle - general
34,20110#8,0.5557326597312415,0.25513407950710953,lifestyle - general
35,20110#100,0.9786967937140238,0.009351834460943042,lifestyle - general
36,20107#101,0.19418313307424914,0.7117884960083869,lifestyle - general
37,20107#12,0.4910925124728516,0.30883668736404474,lifestyle - general
38,10860#2,0.776520358030835,0.10984715388963283,lifestyle - general
39,20107#9,0.7467532117479845,0.1268229008411058,lifestyle - general
40,20107#3,0.6515759690425607,0.18603494140567736,lifestyle - general
41,20107#4,0.979452791866263,0.009016491497793261,lifestyle - general
42,20107#6,0.8001065615126101,0.09685216801436489,lifestyle - general
43,20107#13,0.5624772188598671,0.24989506241447282,lifestyle - general
44,20107#8,0.8966310001243468,0.047386249911224726,lifestyle - general
45,20107#1,0.9527146658795278,0.02103714929744254,lifestyle - general
46,20107#2,0.316500845248972,0.499625125815744,lifestyle - general
47,20107#100,0.14485909203804673,0.8390542412401067,lifestyle - general
48,6160#2,0.33636219807830575,0.4731928181312024,lifestyle - general
49,20107#10,0.5311055613025338,0.2748191509808678,lifestyle - general
50,6160#1,0.006038849438446878,2.219045798155689,lifestyle - general
51,6146#3,0.4220342465390766,0.37465230619595474,lifestyle - general
52,6146#1,0.04168887896223855,1.379979783143305,lifestyle - general
53,6139#3,0.28260764387227993,0.5488160956840058,lifestyle - general
54,6139#2,0.10078648183651515,0.9965977144927681,lifestyle - general
55,6139#1,0.2151806480559983,0.6671967888625401,lifestyle - general
56,6139#100,0.3167947104060237,0.49922207853662903,lifestyle - general
57,6142#7,0.6383718403953342,0.19492627866022127,lifestyle - general
58,6142#100,0.32684875186716034,0.48565316912926987,lifestyle - general
59,6142#4,0.19147048720636378,0.7178981576284149,lifestyle - general
60,6142#6,0.8350876647453711,0.07826793132268627,lifestyle - general
61,6142#5,0.11654288204233759,0.9335142462458059,lifestyle - general
62,6140#1,0.4785265871383787,0.3200939276327735,lifestyle - general
63,6142#3,0.5890277378977554,0.22986425337539154,lifestyle - general
64,6142#1,0.018046364499603496,1.7436102750206823,lifestyle - general
65,6138#2,0.53857747399816,0.26875181491054784,lifestyle - general
66,6138#4,0.5833532093480776,0.23406840849656493,lifestyle - general
67,6138#1,0.5486816123358186,0.260679593831435,lifestyle - general
68,6138#3,0.42071285509790046,0.376014217688762,lifestyle - general
69,4501,0.438683837491821,0.3578483660906572,lifestyle - general
70,2159,0.6356257699293083,0.1967985036748163,lifestyle - general
71,1835,0.27674034792073393,0.5579275173972589,lifestyle - general
72,1797,0.052866788269341235,1.2768170727851806,lifestyle - general
73,6142#2,0.017836210180596994,1.7486974185978477,lifestyle - general
74,6160#100,0.19483907016669155,0.7103239516851503,lifestyle - general
75,6140#3,0.543108640442596,0.2651132878597554,lifestyle - general
76,6140#100,0.46002155263356975,0.33722182055634414,lifestyle - general
77,20110#5,0.20058438865663905,0.6977028708375755,lifestyle - general
78,6146#2,0.9812688826860511,0.008211972980498002,lifestyle - general
79,6146#100,0.9088626411162868,0.04150174792529452,lifestyle - general
80,6145#4,0.4054618438972464,0.3920500089363295,lifestyle - general
81,6145#2,0.10655732359173947,0.9724166962437456,lifestyle - general
82,6145#6,0.6320618153905857,0.19924044581537254,lifestyle - general
83,6145#3,0.9585543320327222,0.018383265745479115,lifestyle - general
84,6145#5,0.8330949877587447,0.07930547841600886,lifestyle - general
85,6145#100,0.9549365631298036,0.020025477837975293,lifestyle - general
86,6140#5,0.8629567467403683,0.0640109715185543,lifestyle - general
87,6145#1,0.07706508399894534,1.1131423438844399,lifestyle - general
88,6141#7,0.5013626797262687,0.2998479970474716,lifestyle - general
89,6141#3,0.697050122503501,0.15673599214009373,lifestyle - general
90,6141#4,0.8101255949987308,0.0914476465700277,lifestyle - general
91,6141#8,0.4797001980119007,0.31903010226485523,lifestyle - general
92,6141#2,0.044070412914550085,1.3558528803802443,lifestyle - general
93,6141#1,0.10329763210676858,0.9859096337054583,lifestyle - general
94,6140#4,0.5473277445017524,0.2617525365484964,lifestyle - general
95,6140#6,0.5349521490911489,0.2716850634275136,lifestyle - general
96,6140#2,0.3374994275274946,0.4717269594903222,lifestyle - general
97,6141#6,0.6338993136689661,0.19797971844405532,lifestyle - general
98,20110#6,0.14451102868508883,0.8400990074797253,lifestyle - general
99,670_1.0,0.10664089149409949,0.9720762329738885,lifestyle - general
100,20110#10,0.5337074415793768,0.2726967417076945,lifestyle - general
101,1845,0.09188503503193113,1.036755214753995,lifestyle - general
102,1807,0.37342049760398177,0.4278018466655287,lifestyle - general
103,767,0.016467434524141584,1.7833740546731824,lifestyle - general
104,699,0.522054252512261,0.2822843622422041,lifestyle - general
105,189,0.6807249435795979,0.1670283353943682,lifestyle - general
106,6,0.6318176986768704,0.1994082126663188,lifestyle - general
107,5,0.3199910215509605,0.49486220713502344,lifestyle - general
108,4,0.04869463719364611,1.312518865591368,lifestyle - general
109,3,0.5322120568883362,0.27391529103836687,lifestyle - general
110,24504,0.7928203779492958,0.10082519566052825,lifestyle - general
111,24505,0.41861637018320597,0.3781837923823716,lifestyle - general
112,24506,0.9709962455412107,0.012782449333897366,lifestyle - general
113,24507,0.37682428653986505,0.4238611144504339,lifestyle - general
114,24508,0.03976300584854884,1.4005207929342867,lifestyle - general
115,26410,0.059023343889670316,1.2289761897582219,lifestyle - general
116,26411,0.14514454076541394,0.8381992943830722,lifestyle - general
117,26412,0.06127208357720698,1.212737351091288,lifestyle - general
118,26413,0.16372440307402322,0.7858865842989494,lifestyle - general
119,26414,0.23982758781489724,0.6201008606590247,lifestyle - general
120,2139,0.4453479337664955,0.3513005582935778,lifestyle - general
121,2946,0.6063556842055412,0.21727254683557223,lifestyle - general
122,3526,0.6550804414482186,0.183705366982219,lifestyle - general
123,3659,0.938399917621527,0.027612039017546174,lifestyle - general
124,24501,0.8314745257096453,0.08015105193238287,lifestyle - general
125,24500,0.7707774441049897,0.1130710029476546,lifestyle - general
126,24020,0.9382875755349261,0.02766403440679711,lifestyle - general
127,24019,0.741694961024948,0.12977467151603805,lifestyle - general
128,24018,0.7261955418242436,0.13894642158544193,lifestyle - general
129,24017,0.6295129478835144,0.20099533285312726,lifestyle - general
130,24016,0.8015946892701609,0.09604516875764818,lifestyle - general
131,24012,0.7892044276699322,0.10281048689269848,lifestyle - general
132,24011,0.5357923344220519,0.2710035041320992,lifestyle - general
133,26415,0.8345275088459628,0.0785593429354867,lifestyle - general
134,24010,0.44049982269095656,0.3560542620631811,lifestyle - general
135,24007,0.9320702016611383,0.03055137622341229,lifestyle - general
136,24006,0.2771587441332215,0.5572714152172821,lifestyle - general
137,24005,0.8095033695348784,0.09178133916834845,lifestyle - general
138,24004,0.15339903527827398,0.8141773716428373,lifestyle - general
139,24003,0.3762555064866175,0.4245171354665301,lifestyle - general
140,22704,0.4569330334376549,0.34014744399921504,lifestyle - general
141,22702,0.12567487938529606,0.9007515229077288,lifestyle - general
142,20075,0.2339122520409263,0.6309470297752406,lifestyle - general
143,20074,0.10201072166949075,0.9913541800303529,lifestyle - general
144,24008,0.2689229458526616,0.5703721400153055,lifestyle - general
145,26416,0.7223588123562308,0.1412470247050169,lifestyle - general
146,26417,0.14473931360530173,0.839413491252156,lifestyle - general
147,26427,0.5971998442767839,0.2238803141917247,lifestyle - general
148,738,0.006485121620727723,2.188081874828066,lifestyle - general
149,728,0.0546464317274131,1.262438191110224,lifestyle - general
150,709,0.012326757369051181,1.9091511522718327,lifestyle - general
151,24502,0.015638240619380073,1.8058121088385195,lifestyle - general
152,24014,0.8854484476508581,0.05283671911818563,lifestyle - general
153,20111#101,0.6875703354880696,0.1626828687676357,lifestyle - general
154,20111#11,0.17183851488230398,0.7648794893627979,lifestyle - general
155,20111#4,0.14315941941160323,0.8441800715760279,lifestyle - general
156,20111#10,0.489012577133542,0.3106799709183987,lifestyle - general
157,777,0.6996555779603413,0.1551156991322078,lifestyle - general
158,20111#6,0.3269501725790679,0.4855184290609139,lifestyle - general
159,20111#1,0.23943774371702758,0.620807388616334,lifestyle - general
160,20111#12,0.9185016054058787,0.03692008027455284,lifestyle - general
161,20111#13,0.7918979643014376,0.10133077345546883,lifestyle - general
162,20111#3,0.6716770476267194,0.17283949204576743,lifestyle - general
163,20111#9,0.5861462677958398,0.23199399597831566,lifestyle - general
164,20111#8,0.7870121863428579,0.10401854283727284,lifestyle - general
165,20111#5,0.3224355408574049,0.491557093580533,lifestyle - general
166,20111#100,0.4650695281178508,0.33248211502257713,lifestyle - general
167,20110#4,0.47408077674848426,0.3241476543020426,lifestyle - general
168,20111#2,0.01917688782421034,1.7172218721622488,lifestyle - general
169,20110#2,0.9719995501300753,0.012333936077913768,lifestyle - general
170,1031,0.7705946094956969,0.1131740333121973,lifestyle - general
171,1883,0.9430061713686937,0.02548546507539763,lifestyle - general
172,26428,0.02040718984520452,1.6902167953205085,lifestyle - general
173,26429,0.45209651559654024,0.34476884015222814,lifestyle - general
174,26430,0.5536644070468691,0.2567533947109142,lifestyle - general
175,26431,0.6583618695712941,0.18153533015653897,lifestyle - general
176,26432,0.4516290906931714,0.3452180917235599,lifestyle - general
177,26433,0.0684928013155248,1.1643550710364867,lifestyle - general
178,26434,0.607677929521711,0.21632653666731902,lifestyle - general
179,24015,0.6786802777335923,0.16833477110604694,lifestyle - general
180,24013,0.8069595069230328,0.09314825754695544,lifestyle - general
181,1873,0.2046550936324764,0.6889774417885708,lifestyle - general
182,24009,0.8585332745665956,0.06624286802710044,lifestyle - general
183,10740,0.6419960046494657,0.19246767467894974,lifestyle - general
184,5057,0.8879337657221626,0.05161942865180641,lifestyle - general
185,4674,0.40575753006204024,0.39173341177518106,lifestyle - general
186,3669,0.5064386667847087,0.2954731431760323,lifestyle - general
187,2405,0.7718662821319683,0.11245793018524272,lifestyle - general
