,Pattern 8
"Middle Temporal Gyrus, anterior division",0.0827975878761746
Superior Frontal Gyrus,-0.06327631700758993
Frontal Pole,-0.015731162519093164
Planum Temporale,-0.001947400986287151
"Inferior Temporal Gyrus, temporooccipital part",-0.0832862139080362
Central Opercular Cortex,0.0007430118678810327
Precuneous Cortex,-0.013066492426226928
Occipital Pole,0.03160482121366485
Lingual Gyrus,-0.04506604979233597
"Inferior Frontal Gyrus, pars opercularis",-0.09492003997479133
Putamen,0.0030978055001459337
"Inferior Frontal Gyrus, pars triangularis",-0.16168647072785675
Middle Frontal Gyrus,0.05100669163850655
Thalamus,0.07267695306608102
Frontal Operculum Cortex,-0.12892435133576155
Precentral Gyrus,0.06946789150541742
Parietal Operculum Cortex,0.08559975987405816
Caudate,0.06260477920175744
Pallidum,0.002457053141504593
Occipital Fusiform Gyrus,0.19433825963834228
Superior Parietal Lobule,-0.03156886702247885
Angular Gyrus,0.0316146940057776
"Lateral Occipital Cortex, inferior division",0.1722114360703222
"Inferior Temporal Gyrus, anterior division",-0.20095088127166733
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.058048378177903585
Cuneal Cortex,-0.021648383765755813
Temporal Pole,0.1977810567380282
Subcallosal Cortex,0.08945993964690233
Planum Polare,0.034513833218324214
Paracingulate Gyrus,-0.03317773230213493
Insular Cortex,-0.028380656373493074
Temporal Occipital Fusiform Cortex,0.026205502009601037
Hippocampus,0.0559154980600346
"Middle Temporal Gyrus, temporooccipital part",0.14980140280543794
"Temporal Fusiform Cortex, anterior division",0.07383344971211417
"Lateral Occipital Cortex, superior division",-0.059977185961945165
Supracalcarine Cortex,-0.03770119105398008
Heschl's Gyrus (includes H1 and H2),-0.0790135633138207
"Supramarginal Gyrus, posterior division",0.08026835139885141
Postcentral Gyrus,0.0022527828088476226
Intracalcarine Cortex,-0.013681019768412038
Frontal Orbital Cortex,0.13331774310092787
"Parahippocampal Gyrus, posterior division",-0.06942261407092097
Amygdala,0.04919865060289975
"Inferior Temporal Gyrus, posterior division",-0.4725712806088625
Frontal Medial Cortex,0.014059803363893009
"Cingulate Gyrus, posterior division",-0.01859848551608965
"Superior Temporal Gyrus, posterior division",-0.043104664834320884
"Middle Temporal Gyrus, posterior division",-0.22684983249425816
Ventral Striatum,0.056453391431273627
"Supramarginal Gyrus, anterior division",0.04397295390106207
"Cingulate Gyrus, anterior division",0.05837871966370084
"Superior Temporal Gyrus, anterior division",0.20136279865432768
"Parahippocampal Gyrus, anterior division",0.2130999658567683
"Temporal Fusiform Cortex, posterior division",-0.3266138550570979
FA anterior corona radiata,-0.018057083860702143
FA cingulum hippocampus,0.07915394609908435
FA fornix cres+stria terminalis,0.08473241321713461
FA corticospinal tract,-0.03497476804518908
FA inferior cerebellar peduncle,0.013169231631678576
FA posterior corona radiata,0.07975101598173609
FA tapetum,-0.003538932530183824
FA superior cerebellar peduncle,-0.03254113956637787
FA uncinate fasciculus,0.006728213518064335
FA cerebral peduncle,0.009546629317262141
FA posterior thalamic radiation,0.03658514080586789
FA anterior limb of internal capsule,0.008995046611174843
FA superior longitudinal fasciculus,0.054878908471342
FA external capsule,0.11567746466412335
FA retrolenticular part of internal capsule,0.09822275483073012
FA sagittal stratum,0.13516820704560573
FA cingulum cingulate gyrus,0.01193282179058518
FA superior fronto-occipital fasciculus,0.05048025770931537
FA posterior limb of internal capsule,0.07454552012340955
FA medial lemniscus,-0.043221679870905035
FA superior corona radiata,0.04309149018662778
V Cerebellum,0.02319992352349848
Crus I Cerebellum,0.12821804455293973
VIIIa Cerebellum,0.08321478806168943
VIIIb Cerebellum,0.18152771347331345
I-IV Cerebellum,0.09902568033791156
IX Cerebellum,0.19519300954094934
Crus II Cerebellum,0.003810113108408848
VIIb Cerebellum,-0.02115997535297209
VI Cerebellum,0.02280778173247132
