i,phesid,p_Asymmetry Pattern 8,-logp_Asymmetry Pattern 8,Category
0,1677,0.04438141619327244,1.3527988437193663,early life factors
1,1777,0.174510335113663,0.7581788475018258,early life factors
2,1787,0.9951458552740691,0.0021132614669518448,early life factors
3,1767,0.09671369169080725,1.0145120387934812,early life factors
4,1697,0.3426316307730408,0.4651725466942476,early life factors
5,1687,0.5282457836090276,0.27716396074539035,early life factors
6,20022,0.7089553299260254,0.14938112811425372,early life factors
7,130,0.08788151075765581,1.0561024857971144,early life factors
8,129,0.8909742533270893,0.050134845682014095,early life factors
9,10722#4,0.25171446514992474,0.5990918263496007,lifestyle - general
10,10722#5,0.5499210162318794,0.25969968264740534,lifestyle - general
11,10722#2,0.29241974681928956,0.5339933032426182,lifestyle - general
12,10722#100,0.506173108630875,0.29570093125094593,lifestyle - general
13,10722#3,0.5478466768857178,0.2613409683392641,lifestyle - general
14,10721#1,0.5741662513275505,0.24096233829886957,lifestyle - general
15,10860#1,0.013547518544446243,1.8681402458335519,lifestyle - general
16,10721#6,0.3595880071918693,0.4441948010802075,lifestyle - general
17,10721#2,0.3782095530957006,0.4222675056222589,lifestyle - general
18,10721#3,0.7494466822584126,0.12525925864574397,lifestyle - general
19,10721#100,0.3290090981294872,0.48279209228467923,lifestyle - general
20,10114,0.15990189399773722,0.7961463921143374,lifestyle - general
21,10105,0.8775392233589099,0.05673346277366486,lifestyle - general
22,6160#4,0.9567433312434769,0.019204556241433062,lifestyle - general
23,6160#3,0.4537481920477015,0.34318509239169015,lifestyle - general
24,6160#5,0.10050882936550712,0.9977957852456064,lifestyle - general
25,10722#1,0.15799504327046576,0.8013565378180605,lifestyle - general
26,10860#100,0.8411353588610403,0.07513411017573171,lifestyle - general
27,20107#11,0.6103614988661062,0.21441286915107002,lifestyle - general
28,10860#3,0.8627468267853444,0.06411662938466352,lifestyle - general
29,20110#3,0.7684443550961891,0.11438757533355162,lifestyle - general
30,20110#9,0.07241749959384293,1.1401564744284702,lifestyle - general
31,20110#12,0.6902657150276714,0.16098369715214073,lifestyle - general
32,20110#11,0.4912136637945733,0.3087295611908881,lifestyle - general
33,20110#1,0.6210526017393901,0.20687161451314018,lifestyle - general
34,20110#8,0.06662064467477753,1.1763911690428628,lifestyle - general
35,20110#100,0.028577645698706966,1.5439735523881422,lifestyle - general
36,20107#101,0.3389493166623314,0.4698652373116353,lifestyle - general
37,20107#12,0.6149821958685152,0.21113745714813523,lifestyle - general
38,10860#2,0.6512870511727226,0.18622755634171256,lifestyle - general
39,20107#9,0.5188376004520512,0.2849685578826405,lifestyle - general
