,Pattern 50
"Middle Temporal Gyrus, anterior division",0.17659947735048676
Superior Frontal Gyrus,-0.07601630433845571
Frontal Pole,-0.02535590483925075
Planum Temporale,0.031458902529749894
"Inferior Temporal Gyrus, temporooccipital part",-0.0635323186283259
Central Opercular Cortex,-0.05198003578026706
Precuneous Cortex,-0.009063218199951041
Occipital Pole,0.05740690057596565
Lingual Gyrus,0.01957969247527995
"Inferior Frontal Gyrus, pars opercularis",0.13743384037618767
Putamen,-0.11313524238484175
"Inferior Frontal Gyrus, pars triangularis",-0.059597743518668436
Middle Frontal Gyrus,-0.023257459288886284
Thalamus,0.11332911064980092
Frontal Operculum Cortex,0.03857704619488592
Precentral Gyrus,0.08113131939507387
Parietal Operculum Cortex,0.13036451214147127
Caudate,0.08319420299717736
Pallidum,0.1875543009722536
Occipital Fusiform Gyrus,0.07813596163105739
Superior Parietal Lobule,0.054871531400633236
Angular Gyrus,0.02736259530453433
"Lateral Occipital Cortex, inferior division",-0.040547064209250284
"Inferior Temporal Gyrus, anterior division",-0.049869616149658125
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.04102804814800876
Cuneal Cortex,0.09849681853003532
Temporal Pole,-0.04803234962047806
Subcallosal Cortex,0.008025967135346437
Planum Polare,0.014251827106636925
Paracingulate Gyrus,0.16539811976106766
Insular Cortex,0.09053318662574038
Temporal Occipital Fusiform Cortex,-0.0008837799746311756
Hippocampus,0.07371357582477794
"Middle Temporal Gyrus, temporooccipital part",0.10833897166746004
"Temporal Fusiform Cortex, anterior division",-0.06857046582152776
"Lateral Occipital Cortex, superior division",-0.0865379807484161
Supracalcarine Cortex,0.035436564677485835
Heschl's Gyrus (includes H1 and H2),0.04983673591243157
"Supramarginal Gyrus, posterior division",-0.052610075942359585
Postcentral Gyrus,0.015826938051024003
Intracalcarine Cortex,-0.0019525098758210926
Frontal Orbital Cortex,0.04202183340256406
"Parahippocampal Gyrus, posterior division",0.01808100465966002
Amygdala,-0.2869788764325801
"Inferior Temporal Gyrus, posterior division",0.07507299917130288
Frontal Medial Cortex,0.0680084453386586
"Cingulate Gyrus, posterior division",0.12475386263038332
"Superior Temporal Gyrus, posterior division",-0.11943023578160868
"Middle Temporal Gyrus, posterior division",0.08266951002065011
Ventral Striatum,-0.0534465952841713
"Supramarginal Gyrus, anterior division",-0.0766175232552666
"Cingulate Gyrus, anterior division",-0.07910631684516828
"Superior Temporal Gyrus, anterior division",-0.05462984394096574
"Parahippocampal Gyrus, anterior division",0.1884491534020183
"Temporal Fusiform Cortex, posterior division",0.011841807937423504
FA anterior corona radiata,-0.4258450483380695
FA cingulum hippocampus,0.1812548984362083
FA fornix cres+stria terminalis,-0.10211853047985132
FA corticospinal tract,-0.19545841186716814
FA inferior cerebellar peduncle,0.10238137373617444
FA posterior corona radiata,-0.2212706298161265
FA tapetum,0.013186672823111756
FA superior cerebellar peduncle,0.23332587651079614
FA uncinate fasciculus,0.04436971499366267
FA cerebral peduncle,0.014557339725335947
FA posterior thalamic radiation,-0.013009584574280655
FA anterior limb of internal capsule,0.19212486867873926
FA superior longitudinal fasciculus,0.19092212498211392
FA external capsule,-0.003564895645271793
FA retrolenticular part of internal capsule,-0.005385904244228468
FA sagittal stratum,-0.16525230449383946
FA cingulum cingulate gyrus,-0.08629367119851422
FA superior fronto-occipital fasciculus,0.100063299082841
FA posterior limb of internal capsule,0.14575651371914886
FA medial lemniscus,-0.05570936543146352
FA superior corona radiata,-0.07985868922350113
V Cerebellum,-0.008523874725888718
Crus I Cerebellum,-0.08742515106924552
VIIIa Cerebellum,-0.03628117935160398
VIIIb Cerebellum,-0.007184526156646137
I-IV Cerebellum,-0.011540764833770634
IX Cerebellum,0.032190863650026234
Crus II Cerebellum,0.02294364376149579
VIIb Cerebellum,-0.03344637520736565
VI Cerebellum,0.10224827904868544
