,Pattern 37
"Middle Temporal Gyrus, anterior division",0.037690291360348516
Superior Frontal Gyrus,-0.1010954060509924
Frontal Pole,0.04401616047954668
Planum Temporale,0.011322033961153614
"Inferior Temporal Gyrus, temporooccipital part",-0.03181913446019405
Central Opercular Cortex,0.04269752027328727
Precuneous Cortex,0.05100937235185024
Occipital Pole,-0.06940997615679477
Lingual Gyrus,-0.044656483520696365
"Inferior Frontal Gyrus, pars opercularis",-0.13680334034971614
Putamen,-0.04097325015261352
"Inferior Frontal Gyrus, pars triangularis",0.06431516618652182
Middle Frontal Gyrus,0.04285200508789303
Thalamus,-0.3471222726979928
Frontal Operculum Cortex,0.09315114005697958
Precentral Gyrus,0.0548583920289554
Parietal Operculum Cortex,-0.1015869403799856
Caudate,-0.02732110277223373
Pallidum,0.11769572798072794
Occipital Fusiform Gyrus,-0.06089937353030861
Superior Parietal Lobule,-0.16358183172427826
Angular Gyrus,0.117249895085032
"Lateral Occipital Cortex, inferior division",-0.029326600748408062
"Inferior Temporal Gyrus, anterior division",0.052947712707954585
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.0095684382187429
Cuneal Cortex,-0.02741718584700771
Temporal Pole,-0.09510217878776724
Subcallosal Cortex,0.277310077790637
Planum Polare,-0.013609297390749413
Paracingulate Gyrus,0.07528938856583295
Insular Cortex,0.10356725357034854
Temporal Occipital Fusiform Cortex,-0.04373525219692751
Hippocampus,0.052049649187288334
"Middle Temporal Gyrus, temporooccipital part",0.14124039211414424
"Temporal Fusiform Cortex, anterior division",0.05849977600922851
"Lateral Occipital Cortex, superior division",0.0208328742219954
Supracalcarine Cortex,0.08215572421887837
Heschl's Gyrus (includes H1 and H2),0.050906744115291856
"Supramarginal Gyrus, posterior division",0.04328460121896642
Postcentral Gyrus,0.015714879375013355
Intracalcarine Cortex,0.20782404931554932
Frontal Orbital Cortex,0.02000736859773381
"Parahippocampal Gyrus, posterior division",0.07648758517069326
Amygdala,-0.25951424213532753
"Inferior Temporal Gyrus, posterior division",-0.14328518129836432
Frontal Medial Cortex,0.04700537017507438
"Cingulate Gyrus, posterior division",0.14437872560070655
"Superior Temporal Gyrus, posterior division",0.07693061922042219
"Middle Temporal Gyrus, posterior division",0.040410768266215535
Ventral Striatum,0.054365501596790766
"Supramarginal Gyrus, anterior division",-0.03798979560699381
"Cingulate Gyrus, anterior division",-0.07776764152693581
"Superior Temporal Gyrus, anterior division",-0.015908370080467284
"Parahippocampal Gyrus, anterior division",0.024766382740123424
"Temporal Fusiform Cortex, posterior division",-0.07993939807318735
FA anterior corona radiata,0.007301039228434558
FA cingulum hippocampus,-0.200279761642412
FA fornix cres+stria terminalis,-0.064231611021825
FA corticospinal tract,-0.0018851081687995274
FA inferior cerebellar peduncle,-0.06121801240688224
FA posterior corona radiata,0.0599837028175018
FA tapetum,-0.08388377026835822
FA superior cerebellar peduncle,0.08985620070015507
FA uncinate fasciculus,0.1731882788871648
FA cerebral peduncle,0.028781674943106083
FA posterior thalamic radiation,-0.03642275328155446
FA anterior limb of internal capsule,-0.15759611856763978
FA superior longitudinal fasciculus,0.05303058487201368
FA external capsule,0.21659016301271256
FA retrolenticular part of internal capsule,0.07727779828042511
FA sagittal stratum,0.1368366251532402
FA cingulum cingulate gyrus,-0.16586325576238922
FA superior fronto-occipital fasciculus,-0.22233838943425285
FA posterior limb of internal capsule,0.0005031462704253744
FA medial lemniscus,-0.016129277883235246
FA superior corona radiata,0.08897797845040285
V Cerebellum,-0.1833326826914714
Crus I Cerebellum,-0.12288941594241183
VIIIa Cerebellum,0.1220236365127134
VIIIb Cerebellum,-0.013020628161332676
I-IV Cerebellum,-0.11128505794120976
IX Cerebellum,-0.17375220819866866
Crus II Cerebellum,-0.14118818056166288
VIIb Cerebellum,0.05248630886493201
VI Cerebellum,-0.0387230052300417
