,Pattern 33
"Middle Temporal Gyrus, anterior division",-0.09286383167632188
Superior Frontal Gyrus,-0.0054006437414569905
Frontal Pole,-0.05839837720295546
Planum Temporale,-0.02847942183473975
"Inferior Temporal Gyrus, temporooccipital part",-0.03428824613172078
Central Opercular Cortex,0.08788903063913171
Precuneous Cortex,0.2530685772437511
Occipital Pole,-0.18935230112076226
Lingual Gyrus,-0.10187436030482144
"Inferior Frontal Gyrus, pars opercularis",0.21187317019523566
Putamen,0.06976167574420249
"Inferior Frontal Gyrus, pars triangularis",0.016076783057194042
Middle Frontal Gyrus,-0.15021502193001068
Thalamus,-0.07395220373182675
Frontal Operculum Cortex,-0.053389079613902365
Precentral Gyrus,0.02885845791537116
Parietal Operculum Cortex,-0.06741312645225367
Caudate,0.03468158057329087
Pallidum,0.06627128912082426
Occipital Fusiform Gyrus,0.09591903566243523
Superior Parietal Lobule,-0.0876965586069672
Angular Gyrus,0.009214978725043177
"Lateral Occipital Cortex, inferior division",0.10291775849942328
"Inferior Temporal Gyrus, anterior division",0.1450991188263971
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.13375061682050607
Cuneal Cortex,-0.02807087517892251
Temporal Pole,-0.07280151184890947
Subcallosal Cortex,0.036624870973405055
Planum Polare,-0.03816584597979145
Paracingulate Gyrus,0.21975153595104535
Insular Cortex,-0.188562124874478
Temporal Occipital Fusiform Cortex,0.11900707730040545
Hippocampus,-0.02363941916418893
"Middle Temporal Gyrus, temporooccipital part",0.22134213368532574
"Temporal Fusiform Cortex, anterior division",0.11155709820584214
"Lateral Occipital Cortex, superior division",-0.06487458520487521
Supracalcarine Cortex,-0.002721758230634003
Heschl's Gyrus (includes H1 and H2),-0.030699622536129127
"Supramarginal Gyrus, posterior division",-0.02160210992383521
Postcentral Gyrus,0.0031192207310124405
Intracalcarine Cortex,-0.2852383454456633
Frontal Orbital Cortex,0.057332019493291565
"Parahippocampal Gyrus, posterior division",0.06805120841251024
Amygdala,-0.01874451215110756
"Inferior Temporal Gyrus, posterior division",-0.06455561145769184
Frontal Medial Cortex,-0.3705471621798285
"Cingulate Gyrus, posterior division",0.22182575408800925
"Superior Temporal Gyrus, posterior division",0.01639996244369927
"Middle Temporal Gyrus, posterior division",0.005695720421532158
Ventral Striatum,0.11334380525438732
"Supramarginal Gyrus, anterior division",-0.030186536668058664
"Cingulate Gyrus, anterior division",0.102777042585261
"Superior Temporal Gyrus, anterior division",-0.0713071954534653
"Parahippocampal Gyrus, anterior division",-0.030116469049673033
"Temporal Fusiform Cortex, posterior division",0.033774660585768376
FA anterior corona radiata,0.02343346718902851
FA cingulum hippocampus,-0.08686436712211901
FA fornix cres+stria terminalis,0.04204618959711927
FA corticospinal tract,-0.1109755858327807
FA inferior cerebellar peduncle,0.2196688418284948
FA posterior corona radiata,-0.000819466817167408
FA tapetum,0.11307299608409058
FA superior cerebellar peduncle,-0.21682000683092167
FA uncinate fasciculus,-0.07185396624247943
FA cerebral peduncle,0.01769449881224834
FA posterior thalamic radiation,0.07502292372823026
FA anterior limb of internal capsule,0.07666885981067215
FA superior longitudinal fasciculus,0.009791143192785344
FA external capsule,-0.08159882292763943
FA retrolenticular part of internal capsule,0.015732048892872417
FA sagittal stratum,0.017615569323927487
FA cingulum cingulate gyrus,0.08012056331843663
FA superior fronto-occipital fasciculus,-0.07041886944749297
FA posterior limb of internal capsule,0.09551585182348897
FA medial lemniscus,0.014878587757787652
FA superior corona radiata,-0.008443066875619888
V Cerebellum,0.016405032825917716
Crus I Cerebellum,-0.1409417744562101
VIIIa Cerebellum,0.005121357128022279
VIIIb Cerebellum,-0.0580748027455121
I-IV Cerebellum,0.06094052725842576
IX Cerebellum,-0.04197178366722608
Crus II Cerebellum,0.06623807842780703
VIIb Cerebellum,0.08353868291431618
VI Cerebellum,0.08534365001919902
