,Pattern 25
"Middle Temporal Gyrus, anterior division",-0.05111248626575387
Superior Frontal Gyrus,0.04126295257797879
Frontal Pole,-0.0531996106005303
Planum Temporale,-0.005294387210881744
"Inferior Temporal Gyrus, temporooccipital part",-0.06489980275186813
Central Opercular Cortex,0.007372739999647861
Precuneous Cortex,0.11307192446208128
Occipital Pole,0.1961485961275941
Lingual Gyrus,0.05494099109408394
"Inferior Frontal Gyrus, pars opercularis",0.06195743830149478
Putamen,-0.008661743608320685
"Inferior Frontal Gyrus, pars triangularis",-0.011090943529776028
Middle Frontal Gyrus,0.04673148054915091
Thalamus,0.08908106914722398
Frontal Operculum Cortex,0.0154197881566553
Precentral Gyrus,0.01217341297930298
Parietal Operculum Cortex,-0.031751519351462816
Caudate,-0.04052907548353471
Pallidum,-0.1874324725348774
Occipital Fusiform Gyrus,-0.016255530951926403
Superior Parietal Lobule,-0.16405671229405827
Angular Gyrus,0.08962577593814798
"Lateral Occipital Cortex, inferior division",-0.007413760165575145
"Inferior Temporal Gyrus, anterior division",0.07475096890991688
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.04511017197018563
Cuneal Cortex,0.18887540408109
Temporal Pole,-0.16078199607054044
Subcallosal Cortex,0.23315539133540064
Planum Polare,0.04496260117687427
Paracingulate Gyrus,0.1702566002773009
Insular Cortex,-0.022425123815348363
Temporal Occipital Fusiform Cortex,-0.04058887016882472
Hippocampus,-0.05657876250063204
"Middle Temporal Gyrus, temporooccipital part",-0.09648207624057917
"Temporal Fusiform Cortex, anterior division",0.08956443359252894
"Lateral Occipital Cortex, superior division",0.031124766479299168
Supracalcarine Cortex,0.12399075909826696
Heschl's Gyrus (includes H1 and H2),-0.09208227977588906
"Supramarginal Gyrus, posterior division",0.1082116954285436
Postcentral Gyrus,-0.08472290522546115
Intracalcarine Cortex,-0.016853137419107992
Frontal Orbital Cortex,-0.053330150213960544
"Parahippocampal Gyrus, posterior division",-0.11524193112667608
Amygdala,-0.09290713341834177
"Inferior Temporal Gyrus, posterior division",-0.03964140808674623
Frontal Medial Cortex,0.04719704592632561
"Cingulate Gyrus, posterior division",-0.06718449002417971
"Superior Temporal Gyrus, posterior division",0.12982360297356665
"Middle Temporal Gyrus, posterior division",0.05456326321443937
Ventral Striatum,0.1947195748231148
"Supramarginal Gyrus, anterior division",0.00787704438638092
"Cingulate Gyrus, anterior division",-0.04950695345564556
"Superior Temporal Gyrus, anterior division",-0.016160594507495952
"Parahippocampal Gyrus, anterior division",0.03904158943772868
"Temporal Fusiform Cortex, posterior division",0.004588205625422712
FA anterior corona radiata,-0.025747011723074576
FA cingulum hippocampus,0.20986958891223406
FA fornix cres+stria terminalis,0.14828333651012435
FA corticospinal tract,0.061050748727296926
FA inferior cerebellar peduncle,0.13840791038621725
FA posterior corona radiata,-0.1343679795979207
FA tapetum,-0.10693283082280816
FA superior cerebellar peduncle,0.018046484181559
FA uncinate fasciculus,0.0830053900414745
FA cerebral peduncle,-0.2804502586345785
FA posterior thalamic radiation,0.1806276401062868
FA anterior limb of internal capsule,-0.06894074879877822
FA superior longitudinal fasciculus,-0.024897437078345457
FA external capsule,0.060147964671161326
FA retrolenticular part of internal capsule,-0.052476886209383934
FA sagittal stratum,0.2490958127084173
FA cingulum cingulate gyrus,-0.0026089915729631467
FA superior fronto-occipital fasciculus,0.17230704967097255
FA posterior limb of internal capsule,-0.2770893956063655
FA medial lemniscus,0.12395644739771995
FA superior corona radiata,-0.2701150660255777
V Cerebellum,0.03928607531405151
Crus I Cerebellum,-0.009543036682837236
VIIIa Cerebellum,-0.00970983731176836
VIIIb Cerebellum,-0.04532153337530232
I-IV Cerebellum,0.0445664557383256
IX Cerebellum,0.01938645061956971
Crus II Cerebellum,0.1010667703626564
VIIb Cerebellum,0.08831448063413264
VI Cerebellum,-0.0067161856396561045
