,Pattern 77
"Middle Temporal Gyrus, anterior division",0.06360507763274872
Superior Frontal Gyrus,-0.05459923698162725
Frontal Pole,-0.04546089601615223
Planum Temporale,0.05171709440988245
"Inferior Temporal Gyrus, temporooccipital part",0.04283386984756639
Central Opercular Cortex,0.3194196256606007
Precuneous Cortex,0.019646583331454914
Occipital Pole,-0.08029242828272504
Lingual Gyrus,-0.06218828144981296
"Inferior Frontal Gyrus, pars opercularis",-0.08699291281378761
Putamen,-0.07922347745442923
"Inferior Frontal Gyrus, pars triangularis",0.2708830213620735
Middle Frontal Gyrus,0.018881874052821213
Thalamus,0.040703829365244984
Frontal Operculum Cortex,-0.06936107482196574
Precentral Gyrus,-0.004420471373897186
Parietal Operculum Cortex,0.07590303845045293
Caudate,0.005744141120681168
Pallidum,0.01805020299488807
Occipital Fusiform Gyrus,-0.066828904284952
Superior Parietal Lobule,0.0326803930413629
Angular Gyrus,-0.12525192157625395
"Lateral Occipital Cortex, inferior division",-0.041300463854214965
"Inferior Temporal Gyrus, anterior division",-0.21532556867551692
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.016479749192379406
Cuneal Cortex,0.042198970469965236
Temporal Pole,-0.16511377094794308
Subcallosal Cortex,0.003641694339792667
Planum Polare,0.07450143331789859
Paracingulate Gyrus,-0.13984985480328407
Insular Cortex,0.02629271454570045
Temporal Occipital Fusiform Cortex,-0.12433544260259988
Hippocampus,-0.05808762418166352
"Middle Temporal Gyrus, temporooccipital part",-0.0544645019513445
"Temporal Fusiform Cortex, anterior division",0.17720953594600067
"Lateral Occipital Cortex, superior division",0.059972832134097674
Supracalcarine Cortex,-0.003839641334169474
Heschl's Gyrus (includes H1 and H2),-0.2775311120673948
"Supramarginal Gyrus, posterior division",0.13383271869843416
Postcentral Gyrus,0.05676617737218032
Intracalcarine Cortex,-0.025049454560390032
Frontal Orbital Cortex,0.11142160185873172
"Parahippocampal Gyrus, posterior division",0.13596919223190998
Amygdala,0.030584508611421563
"Inferior Temporal Gyrus, posterior division",0.09172963081464684
Frontal Medial Cortex,-0.05006743686999094
"Cingulate Gyrus, posterior division",0.011505458597076574
"Superior Temporal Gyrus, posterior division",-0.026968496063514605
"Middle Temporal Gyrus, posterior division",-0.145708585380268
Ventral Striatum,-0.014890158646756009
"Supramarginal Gyrus, anterior division",-0.06932196102281901
"Cingulate Gyrus, anterior division",-0.17590960204712752
"Superior Temporal Gyrus, anterior division",-0.18466748707005035
"Parahippocampal Gyrus, anterior division",-0.07937535409541617
"Temporal Fusiform Cortex, posterior division",-0.1691679138239291
FA anterior corona radiata,-0.04257752050896875
FA cingulum hippocampus,0.014815994104040284
FA fornix cres+stria terminalis,0.038150433867190914
FA corticospinal tract,-0.0319566685974008
FA inferior cerebellar peduncle,0.02123101504491405
FA posterior corona radiata,0.009487486488027648
FA tapetum,-0.013399302169569248
FA superior cerebellar peduncle,-0.016442625462189303
FA uncinate fasciculus,0.07643130582507167
FA cerebral peduncle,-0.01875264794984755
FA posterior thalamic radiation,-0.02745587966539658
FA anterior limb of internal capsule,0.013290632118886848
FA superior longitudinal fasciculus,0.07640133113457209
FA external capsule,-0.04805480174764985
FA retrolenticular part of internal capsule,-0.06509242957672191
FA sagittal stratum,0.0310052022497181
FA cingulum cingulate gyrus,0.07395691072219858
FA superior fronto-occipital fasciculus,0.008713937279586496
FA posterior limb of internal capsule,-0.008747959495940122
FA medial lemniscus,0.013640880811470564
FA superior corona radiata,-0.011209841518310277
V Cerebellum,-0.023525337951536742
Crus I Cerebellum,-0.0570812894734957
VIIIa Cerebellum,-0.034799074450060516
VIIIb Cerebellum,0.3110306921722452
I-IV Cerebellum,-0.05555890611247456
IX Cerebellum,-0.2356621479970189
Crus II Cerebellum,0.2731719759921904
VIIb Cerebellum,-0.18150396967510915
VI Cerebellum,0.15416254082196035
