,Pattern 70
"Middle Temporal Gyrus, anterior division",-0.0257215364084967
Superior Frontal Gyrus,0.015843084032851975
Frontal Pole,-0.08193834651063933
Planum Temporale,0.03475991957817585
"Inferior Temporal Gyrus, temporooccipital part",-0.043373820111780335
Central Opercular Cortex,-0.03193848033640049
Precuneous Cortex,0.04493629136261474
Occipital Pole,0.09809142128357914
Lingual Gyrus,0.05055538745121925
"Inferior Frontal Gyrus, pars opercularis",-0.03313519623356842
Putamen,0.15439091140161745
"Inferior Frontal Gyrus, pars triangularis",0.1216096591771922
Middle Frontal Gyrus,-0.03315416916737182
Thalamus,0.06578993207598731
Frontal Operculum Cortex,-0.03545482696640392
Precentral Gyrus,0.04636342320406299
Parietal Operculum Cortex,-0.04844946080648509
Caudate,0.06033232711806545
Pallidum,-0.042596624466647866
Occipital Fusiform Gyrus,0.06034661428455328
Superior Parietal Lobule,-0.022363055545893275
Angular Gyrus,-0.10399858343110477
"Lateral Occipital Cortex, inferior division",-0.048825319102339684
"Inferior Temporal Gyrus, anterior division",0.1387707152056948
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.026532581520898463
Cuneal Cortex,-0.1636176065480852
Temporal Pole,-0.14081583440594525
Subcallosal Cortex,0.20006492348455615
Planum Polare,0.11790738658731452
Paracingulate Gyrus,0.09054456085369507
Insular Cortex,-0.07483457072039296
Temporal Occipital Fusiform Cortex,0.0678370476422196
Hippocampus,-0.2060896178056934
"Middle Temporal Gyrus, temporooccipital part",0.0004017930198572939
"Temporal Fusiform Cortex, anterior division",-0.2538582159995109
"Lateral Occipital Cortex, superior division",0.0064537755550750356
Supracalcarine Cortex,0.01678796778035228
Heschl's Gyrus (includes H1 and H2),0.013437264251254868
"Supramarginal Gyrus, posterior division",0.030509267286732113
Postcentral Gyrus,-0.0053035758398172215
Intracalcarine Cortex,-0.004691920816103407
Frontal Orbital Cortex,0.09858147511292377
"Parahippocampal Gyrus, posterior division",0.2848982268905625
Amygdala,0.06318819060751901
"Inferior Temporal Gyrus, posterior division",0.01827090697734024
Frontal Medial Cortex,0.1119050276740598
"Cingulate Gyrus, posterior division",-0.042859075041232535
"Superior Temporal Gyrus, posterior division",-0.01096532860826098
"Middle Temporal Gyrus, posterior division",-0.12851777493837624
Ventral Striatum,-0.30824478181318804
"Supramarginal Gyrus, anterior division",-0.01743392373396855
"Cingulate Gyrus, anterior division",0.12380091534186002
"Superior Temporal Gyrus, anterior division",-0.061767742251279865
"Parahippocampal Gyrus, anterior division",0.2869289088162078
"Temporal Fusiform Cortex, posterior division",-0.06513939949249656
FA anterior corona radiata,0.13282923178285727
FA cingulum hippocampus,-0.07927914227888481
FA fornix cres+stria terminalis,0.08616611695339671
FA corticospinal tract,0.01530244039799081
FA inferior cerebellar peduncle,-0.02818393714425858
FA posterior corona radiata,0.0061101277303994145
FA tapetum,-0.04966088559119038
FA superior cerebellar peduncle,0.05958417753612416
FA uncinate fasciculus,-0.0091327209653066
FA cerebral peduncle,-0.133923307455291
FA posterior thalamic radiation,0.10766214279900167
FA anterior limb of internal capsule,-0.12264275588140792
FA superior longitudinal fasciculus,0.0338631934945817
FA external capsule,0.06048246470262656
FA retrolenticular part of internal capsule,-0.22432460011955746
FA sagittal stratum,-0.045233889308171786
FA cingulum cingulate gyrus,0.03789739212807318
FA superior fronto-occipital fasciculus,0.043536736046094426
FA posterior limb of internal capsule,0.3522740111051853
FA medial lemniscus,-0.014573013573115875
FA superior corona radiata,-0.10034080199676622
V Cerebellum,0.06205621818891348
Crus I Cerebellum,-0.049632254747701166
VIIIa Cerebellum,-0.01663545396778271
VIIIb Cerebellum,-0.0010700701931815118
I-IV Cerebellum,-0.15353302114691433
IX Cerebellum,0.02885358816891455
Crus II Cerebellum,0.02644892996873829
VIIb Cerebellum,0.011354708860728785
VI Cerebellum,-0.1266468334159956
