i,phesid,p_Asymmetry Pattern 70,-logp_Asymmetry Pattern 70,Category
0,1677,0.6697519561050336,0.17408600929962434,early life factors
1,1777,0.04046835532481334,1.3928844454199552,early life factors
2,1787,0.8778241771239219,0.05659246194295904,early life factors
3,1767,0.13198209689920304,0.8794849759548123,early life factors
4,1697,0.7097212221166278,0.14891220828337734,early life factors
5,1687,0.1170287037671397,0.9317076052727087,early life factors
6,20022,0.1845169921838661,0.7339636334513512,early life factors
7,130,0.06567195738800592,1.1826200391389141,early life factors
8,129,0.7566873222264779,0.12108354227560299,early life factors
9,10722#4,0.45405016407825,0.34289616304849746,lifestyle - general
10,10722#5,0.7257031414740229,0.13924099691035507,lifestyle - general
11,10722#2,0.3527600826495174,0.4525205643164369,lifestyle - general
12,10722#100,0.6019601321254112,0.22043227115296207,lifestyle - general
13,10722#3,0.08735910288363481,1.0586918345144243,lifestyle - general
14,10721#1,0.5520501846416749,0.25802144052753634,lifestyle - general
15,10860#1,0.4498872468617784,0.3468963177836632,lifestyle - general
16,10721#6,0.562689091006949,0.24973150453929063,lifestyle - general
17,10721#2,0.9789163058724156,0.009254437360852198,lifestyle - general
18,10721#3,0.01446329759134422,1.8397326778262992,lifestyle - general
19,10721#100,0.37268050462128294,0.42866332513413535,lifestyle - general
20,10114,0.2844905814771555,0.5459321070552305,lifestyle - general
21,10105,0.20161813846012083,0.6954703994150754,lifestyle - general
22,6160#4,0.6638912530869507,0.17790305324055583,lifestyle - general
23,6160#3,0.09372250535861489,1.0281561105053072,lifestyle - general
24,6160#5,0.6546367262138688,0.18399963369864472,lifestyle - general
25,10722#1,0.18501510072093932,0.7327928235313933,lifestyle - general
26,10860#100,0.5574919193688048,0.2537614231658497,lifestyle - general
27,20107#11,0.9514651139053566,0.02160713077806754,lifestyle - general
28,10860#3,0.260059529319304,0.5849272278150659,lifestyle - general
29,20110#3,0.045018850758528385,1.3466055958659313,lifestyle - general
30,20110#9,0.03667016600423059,1.435687124002906,lifestyle - general
