i,phesid,p_Asymmetry Pattern 5,-logp_Asymmetry Pattern 5,Category
0,1677,0.2699461066708735,0.568722931810257,early life factors
1,1777,0.7017737896166693,0.15380285617962863,early life factors
2,1787,0.8449287826248258,0.0731798953301922,early life factors
3,1767,0.25960504809160706,0.5856868668138354,early life factors
4,1697,0.7477570676290011,0.12623947342500336,early life factors
5,1687,0.8450899462907404,0.07309706489783709,early life factors
6,20022,0.4989760694084009,0.3019202823788052,early life factors
7,130,0.678236497722773,0.16861884337965358,early life factors
8,129,0.4860603819396536,0.3133097761815512,early life factors
9,10722#4,0.5838260907234897,0.23371650063945926,lifestyle - general
10,10722#5,0.9544395774479187,0.020251560210656976,lifestyle - general
11,10722#2,0.9316878400433245,0.030729572683813346,lifestyle - general
12,10722#100,0.5555712908289547,0.2552602045411674,lifestyle - general
13,10722#3,0.05864686945983076,1.2317551653490824,lifestyle - general
14,10721#1,0.4761381166397641,0.3222670502337401,lifestyle - general
15,10860#1,0.008515488154509376,2.069790450844887,lifestyle - general
16,10721#6,0.6205718402820466,0.20720793530613396,lifestyle - general
17,10721#2,0.3017355699079851,0.5203734902751409,lifestyle - general
18,10721#3,0.5937581794396196,0.22639039461166796,lifestyle - general
19,10721#100,0.20698186128538892,0.6840677119770239,lifestyle - general
20,10114,0.39307683742876576,0.40552254680125127,lifestyle - general
21,10105,0.7258403125005659,0.13915891515121953,lifestyle - general
22,6160#4,0.3958840190893781,0.40243202934499483,lifestyle - general
23,6160#3,0.36670645460144863,0.43568144571673145,lifestyle - general
24,6160#5,0.8949146656823459,0.048218374728949694,lifestyle - general
25,10722#1,0.19146273740610584,0.7179157361265551,lifestyle - general
26,10860#100,0.21342123885045028,0.6707623634655638,lifestyle - general
27,20107#11,0.10621900067911982,0.9737977887913447,lifestyle - general
28,10860#3,0.9754768577225751,0.010783029378231435,lifestyle - general
29,20110#3,0.5517325358438147,0.258271404802827,lifestyle - general
30,20110#9,0.8250228078468211,0.08353404516510474,lifestyle - general
31,20110#12,0.21233518234391555,0.6729780405400585,lifestyle - general
32,20110#11,0.3195747122487133,0.49542759345486925,lifestyle - general
33,20110#1,0.06037243253019107,1.2191613251709466,lifestyle - general
34,20110#8,0.4126904309396996,0.3843756009996504,lifestyle - general
35,20110#100,0.6741846807102545,0.1712211200419685,lifestyle - general
36,20107#101,0.5106277768547075,0.2918955643719354,lifestyle - general
37,20107#12,0.2854253605554889,0.5445074416629004,lifestyle - general
38,10860#2,0.22825632487753242,0.6415771795270541,lifestyle - general
39,20107#9,0.6392313511906457,0.19434193313836673,lifestyle - general
40,20107#3,0.9049125110823193,0.04339340730405982,lifestyle - general
41,20107#4,0.0741440639672173,1.129923613205754,lifestyle - general
42,20107#6,0.6648874754760866,0.17725184780188685,lifestyle - general
43,20107#13,0.19888756120163648,0.7013923776116932,lifestyle - general
44,20107#8,0.5115204324366872,0.29113701392195784,lifestyle - general
45,20107#1,0.8237398641476515,0.08420991621805689,lifestyle - general
46,20107#2,0.8212316348893975,0.0855343294021783,lifestyle - general
47,20107#100,0.8063874816661899,0.09345622282004704,lifestyle - general
48,6160#2,0.02825941219537882,1.5488368758547055,lifestyle - general
49,20107#10,0.21748248069692183,0.6625757218960027,lifestyle - general
50,6160#1,0.9627260045420751,0.01649729714027329,lifestyle - general
51,6146#3,0.336359788934772,0.47319592871109434,lifestyle - general
52,6146#1,0.6946358166492481,0.15824282745759036,lifestyle - general
53,6139#3,0.5312046268536884,0.2747381508684382,lifestyle - general
54,6139#2,0.5040893892728552,0.2974924440590665,lifestyle - general
55,6139#1,0.7015366930993923,0.15394960874989713,lifestyle - general
56,6139#100,0.31652737574439455,0.4995887228643784,lifestyle - general
57,6142#7,0.17165599191463943,0.7653410322612689,lifestyle - general
58,6142#100,0.4710287950760361,0.3269525426367634,lifestyle - general
59,6142#4,0.4405710227955271,0.35598407063021825,lifestyle - general
60,6142#6,0.12255682601004278,0.9116624949713722,lifestyle - general
61,6142#5,0.8431945453369685,0.07407221159276862,lifestyle - general
62,6140#1,0.788322142709765,0.10329627462751478,lifestyle - general
63,6142#3,0.4152068962203501,0.38173544185138125,lifestyle - general
64,6142#1,0.11668009718382183,0.933003217822674,lifestyle - general
65,6138#2,0.725537884216434,0.13933990579468933,lifestyle - general
66,6138#4,0.017636947833923205,1.7535765696335703,lifestyle - general
67,6138#1,0.011790192684524409,1.9284790972677694,lifestyle - general
68,6138#3,0.36950990753809393,0.4323739125291329,lifestyle - general
69,4501,0.6049032728362723,0.21831406573089018,lifestyle - general
70,2159,0.020406416680828474,1.6902332496871153,lifestyle - general
71,1835,0.15902510511229023,0.7985343086917064,lifestyle - general
72,1797,0.016671404403155718,1.7780278135583127,lifestyle - general
73,6142#2,0.3898573178023939,0.4090943094582552,lifestyle - general
74,6160#100,0.2334628360439822,0.631782243087561,lifestyle - general
75,6140#3,0.7232058952090167,0.14073804236909987,lifestyle - general
76,6140#100,0.8984761108069257,0.046493465669815985,lifestyle - general
77,20110#5,0.27455436603845035,0.5613716456303277,lifestyle - general
78,6146#2,0.8287043178150674,0.08160039833697749,lifestyle - general
79,6146#100,0.6610881961367466,0.1797405971854911,lifestyle - general
80,6145#4,0.8330920987046708,0.07930698448966937,lifestyle - general
81,6145#2,0.07104694387034935,1.1484545987891408,lifestyle - general
82,6145#6,0.7835671617700342,0.10592377298473446,lifestyle - general
83,6145#3,0.5710687846028084,0.24331157831405367,lifestyle - general
84,6145#5,0.3991330246525191,0.39888233678378826,lifestyle - general
85,6145#100,0.8644307488935141,0.06326979311079495,lifestyle - general
86,6140#5,0.622917490492688,0.20556947468402686,lifestyle - general
87,6145#1,0.5344057886485847,0.2721288462575812,lifestyle - general
88,6141#7,0.9080972133020233,0.04186765705078912,lifestyle - general
89,6141#3,0.7491676481839694,0.12542098532582754,lifestyle - general
90,6141#4,0.5701544870970503,0.24400745344448516,lifestyle - general
91,6141#8,0.26673783452243927,0.573915378914762,lifestyle - general
92,6141#2,0.3910370471884538,0.40778209521965725,lifestyle - general
93,6141#1,0.6279494055438494,0.20207534635561494,lifestyle - general
94,6140#4,0.6561995789760992,0.18296405259735843,lifestyle - general
95,6140#6,0.1968480608042038,0.7058688591881122,lifestyle - general
96,6140#2,0.6906403115747581,0.16074807616968975,lifestyle - general
97,6141#6,0.9673329086518822,0.014424037283194819,lifestyle - general
98,20110#6,0.641736629985344,0.19264317070338235,lifestyle - general
99,670_1.0,0.7146164670412336,0.14592698048910197,lifestyle - general
100,20110#10,0.5662970933663988,0.2469556674714287,lifestyle - general
101,1845,0.7846323456371669,0.10533379250754848,lifestyle - general
102,1807,0.46010064451000804,0.33714715837409975,lifestyle - general
103,767,0.3388355405270317,0.4700110427177991,lifestyle - general
104,699,0.6086570004360846,0.21562737860342568,lifestyle - general
105,189,0.38913910286832964,0.4098951266707307,lifestyle - general
106,6,0.5853479579352951,0.23258589240142075,lifestyle - general
107,5,0.626955659715459,0.2027631727607268,lifestyle - general
108,4,0.21218907860354366,0.6732769730467308,lifestyle - general
109,3,0.9907770308361797,0.004024070209666215,lifestyle - general
110,24504,0.974638217180407,0.011156563214161457,lifestyle - general
111,24505,0.48082485101859135,0.31801309428873115,lifestyle - general
112,24506,0.6471798623503381,0.1889750046933589,lifestyle - general
113,24507,0.51378889922739,0.28921528320779955,lifestyle - general
114,24508,0.24874460191884482,0.6042463352346839,lifestyle - general
115,26410,0.41009306820733016,0.3871175715190229,lifestyle - general
116,26411,0.6960997817041219,0.15732850243330745,lifestyle - general
117,26412,0.4203180201880745,0.37642199019803974,lifestyle - general
118,26413,0.06229514022607173,1.2055458322384758,lifestyle - general
119,26414,0.8876503130412638,0.051758089431335925,lifestyle - general
120,2139,0.36646948017105146,0.43596218785835517,lifestyle - general
121,2946,0.34937390077527675,0.4567095411751764,lifestyle - general
122,3526,0.2037345407766871,0.6909353352755637,lifestyle - general
123,3659,0.7624704399228709,0.11777698873820125,lifestyle - general
124,24501,0.5165216846142308,0.2869114412099619,lifestyle - general
125,24500,0.21346613441362278,0.6706710143339624,lifestyle - general
126,24020,0.859360263493599,0.06582473180692203,lifestyle - general
127,24019,0.2359075247535408,0.6272582061817179,lifestyle - general
128,24018,0.34656502324434674,0.4602152701808969,lifestyle - general
129,24017,0.3656620899228118,0.4369200628797925,lifestyle - general
130,24016,0.2980298530212315,0.5257402313833796,lifestyle - general
131,24012,0.5807909255295812,0.23598017781625574,lifestyle - general
132,24011,0.2410378068900351,0.6179148327945772,lifestyle - general
133,26415,0.9995611576591186,0.0001906286380891842,lifestyle - general
134,24010,0.2538296620496556,0.5954576284518289,lifestyle - general
135,24007,0.26266055762074475,0.5806051380770119,lifestyle - general
136,24006,0.16146501612601344,0.7919215597058832,lifestyle - general
137,24005,0.582438806020913,0.23474969708908497,lifestyle - general
138,24004,0.40806741840625615,0.389268079500813,lifestyle - general
139,24003,0.0949029828440696,1.0227201372843873,lifestyle - general
140,22704,0.9768445844108127,0.010174526866493212,lifestyle - general
141,22702,0.8562351312986094,0.06740695704817048,lifestyle - general
142,20075,0.7794401244139683,0.10821724113629623,lifestyle - general
143,20074,0.965938810901578,0.015050383863461933,lifestyle - general
144,24008,0.6714336077145119,0.17299692451238372,lifestyle - general
145,26416,0.3314082183690045,0.47963672600704554,lifestyle - general
146,26417,0.9829200106537749,0.007481823312476092,lifestyle - general
147,26427,0.7413050819312332,0.13000302261247254,lifestyle - general
148,738,0.19075129488594111,0.7195325052215215,lifestyle - general
149,728,0.09415200455839931,1.0261704291323517,lifestyle - general
150,709,0.1334101174337973,0.8748112335450098,lifestyle - general
151,24502,0.38049913694062537,0.41964632397185525,lifestyle - general
152,24014,0.6656866014436394,0.17673018418946246,lifestyle - general
153,20111#101,0.7761069314687068,0.11007843783016677,lifestyle - general
154,20111#11,0.7964167003299241,0.09885964168193644,lifestyle - general
155,20111#4,0.26892256799275827,0.5703727502368903,lifestyle - general
156,20111#10,0.045199896593160954,1.3448625587521348,lifestyle - general
157,777,0.9945467769142569,0.0023747857140111565,lifestyle - general
158,20111#6,0.8446765756883978,0.07330954937166764,lifestyle - general
