,Pattern 34
"Middle Temporal Gyrus, anterior division",-0.13117013583645673
Superior Frontal Gyrus,-0.10078403068325548
Frontal Pole,0.008383260449576754
Planum Temporale,-0.005945799109830896
"Inferior Temporal Gyrus, temporooccipital part",-0.08425672812712759
Central Opercular Cortex,-0.03206841015111324
Precuneous Cortex,0.03488518705308793
Occipital Pole,-0.1663819015249446
Lingual Gyrus,0.19577105845767445
"Inferior Frontal Gyrus, pars opercularis",0.1218034654386025
Putamen,-0.02427689998219577
"Inferior Frontal Gyrus, pars triangularis",-0.0044613469092839725
Middle Frontal Gyrus,-0.09145407324587708
Thalamus,0.09539519638892577
Frontal Operculum Cortex,-0.017263063401353612
Precentral Gyrus,0.19171125713979684
Parietal Operculum Cortex,0.07258133998296101
Caudate,0.030292377238479162
Pallidum,-0.3591607759340151
Occipital Fusiform Gyrus,0.008779219458858109
Superior Parietal Lobule,-0.04698778847603082
Angular Gyrus,-0.0018567803656332762
"Lateral Occipital Cortex, inferior division",0.08994451221310104
"Inferior Temporal Gyrus, anterior division",-0.09090624117354676
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.0589629063150673
Cuneal Cortex,-0.1325811167436994
Temporal Pole,-0.031355270313860574
Subcallosal Cortex,0.062862445146616
Planum Polare,0.09458923538906566
Paracingulate Gyrus,0.17485079573188478
Insular Cortex,-0.010704688158424036
Temporal Occipital Fusiform Cortex,-0.184443933321446
Hippocampus,0.010259009776477509
"Middle Temporal Gyrus, temporooccipital part",0.09088200972109484
"Temporal Fusiform Cortex, anterior division",-0.034752458213628656
"Lateral Occipital Cortex, superior division",0.07812821286165204
Supracalcarine Cortex,-0.024778138913201783
Heschl's Gyrus (includes H1 and H2),-0.1047700633460791
"Supramarginal Gyrus, posterior division",0.042254554329368296
Postcentral Gyrus,-0.0918551378592624
Intracalcarine Cortex,0.2205298826685571
Frontal Orbital Cortex,-0.022726840140475883
"Parahippocampal Gyrus, posterior division",-0.06101267626699543
Amygdala,0.0698385749201016
"Inferior Temporal Gyrus, posterior division",0.038530355692151366
Frontal Medial Cortex,-0.2379865384951376
"Cingulate Gyrus, posterior division",0.13109141487203665
"Superior Temporal Gyrus, posterior division",0.04780811359258327
"Middle Temporal Gyrus, posterior division",0.08687637714452645
Ventral Striatum,0.055200183047964715
"Supramarginal Gyrus, anterior division",0.023087204122747926
"Cingulate Gyrus, anterior division",-0.03029201344166744
"Superior Temporal Gyrus, anterior division",-0.007952223987969076
"Parahippocampal Gyrus, anterior division",0.033954337342794315
"Temporal Fusiform Cortex, posterior division",0.025407757016521787
FA anterior corona radiata,0.019443156210107504
FA cingulum hippocampus,0.11631745530514033
FA fornix cres+stria terminalis,0.10583403598122043
FA corticospinal tract,0.07547655680637536
FA inferior cerebellar peduncle,-0.32228311672065996
FA posterior corona radiata,-0.06389953079812986
FA tapetum,0.10898240474249156
FA superior cerebellar peduncle,0.3080488269018519
FA uncinate fasciculus,-0.20528921826389512
FA cerebral peduncle,0.08471450716006547
FA posterior thalamic radiation,-0.06826282626081001
FA anterior limb of internal capsule,-0.028572371678059063
FA superior longitudinal fasciculus,-0.02109779200648508
FA external capsule,-0.032013618299282384
FA retrolenticular part of internal capsule,0.06650634973306342
FA sagittal stratum,-0.04271843855759467
FA cingulum cingulate gyrus,0.09314846590447373
FA superior fronto-occipital fasciculus,-0.12200115124714715
FA posterior limb of internal capsule,-0.007371467875836181
FA medial lemniscus,-0.12936390093340444
FA superior corona radiata,-0.03558875006500527
V Cerebellum,-0.06749182288536458
Crus I Cerebellum,0.058735547977753065
VIIIa Cerebellum,-0.007178608072769919
VIIIb Cerebellum,0.035829335803751194
I-IV Cerebellum,-0.1391223870458898
IX Cerebellum,0.003527477299520271
Crus II Cerebellum,-0.0455507712252685
VIIb Cerebellum,-0.05889461920671243
VI Cerebellum,0.05568608230464503
