i,phesid,p_Asymmetry Pattern 1,-logp_Asymmetry Pattern 1,Category
0,1677,0.2210763889457594,0.6554576377836695,early life factors
1,1777,0.1783676506229091,0.7486839079749655,early life factors
2,1787,0.17965647736367577,0.7455571200536019,early life factors
3,1767,0.34321204558778157,0.464437478281075,early life factors
4,1697,0.011326978363734674,1.9458859290576682,early life factors
5,1687,0.022179377087227295,1.6540506552733678,early life factors
6,20022,0.14221550387254622,0.8470530556508145,early life factors
7,130,0.4654998677568063,0.3320804380607212,early life factors
8,129,0.7148809416334774,0.14576628085211263,early life factors
9,10722#4,0.781245785930345,0.1072123122425992,lifestyle - general
10,10722#5,0.033806739669764586,1.4709967106807023,lifestyle - general
11,10722#2,0.9122984165197799,0.03986307894232027,lifestyle - general
12,10722#100,0.9012783706430142,0.04514105123808225,lifestyle - general
13,10722#3,0.3162155534198347,0.5000167726128995,lifestyle - general
14,10721#1,0.5757206517643245,0.23978819162108186,lifestyle - general
15,10860#1,0.5605801175406416,0.2513623097072221,lifestyle - general
16,10721#6,0.5718685206253608,0.24270380919728987,lifestyle - general
17,10721#2,0.8823590707656821,0.054354645346731595,lifestyle - general
18,10721#3,0.6716534428675365,0.1728547547331454,lifestyle - general
19,10721#100,0.42597830696120825,0.37061251687598157,lifestyle - general
20,10114,0.7046281603402743,0.1520400043054946,lifestyle - general
21,10105,0.42897999313572066,0.36756296206555616,lifestyle - general
22,6160#4,0.12184654739672816,0.9141867723290137,lifestyle - general
23,6160#3,0.7941250703308279,0.10011109319385901,lifestyle - general
24,6160#5,0.11758803479721208,0.9296368677659885,lifestyle - general
25,10722#1,0.6732671769954797,0.1718125576651483,lifestyle - general
26,10860#100,0.7153977694661936,0.1454524182687294,lifestyle - general
27,20107#11,0.08308696441030179,1.0804671077291637,lifestyle - general
28,10860#3,0.8789552319231665,0.056033244407299475,lifestyle - general
29,20110#3,0.5419987629743076,0.2660017046683386,lifestyle - general
30,20110#9,0.03233909614498805,1.4902721224855755,lifestyle - general
31,20110#12,0.47623238253381106,0.3221810770588349,lifestyle - general
32,20110#11,0.777601479116299,0.10924292198682842,lifestyle - general
33,20110#1,0.08507205793246349,1.0702130612834624,lifestyle - general
34,20110#8,0.47133498649773936,0.3266703220078905,lifestyle - general
35,20110#100,0.031094578019621393,1.507315332563062,lifestyle - general
36,20107#101,0.5319895866636104,0.27409686864253435,lifestyle - general
37,20107#12,0.39444030563506954,0.4040187133542394,lifestyle - general
38,10860#2,0.27528051719477986,0.5602245244374461,lifestyle - general
39,20107#9,0.20016166452817105,0.698619096077944,lifestyle - general
40,20107#3,0.25285781270449975,0.5971236231584511,lifestyle - general
41,20107#4,0.12037831063267897,0.9194517557782467,lifestyle - general
42,20107#6,0.02329016916766823,1.6328273569647607,lifestyle - general
43,20107#13,0.42333450877779016,0.3733163278857544,lifestyle - general
44,20107#8,0.8042433606759938,0.09461251567147755,lifestyle - general
45,20107#1,0.09555006648605235,1.0197690064162355,lifestyle - general
46,20107#2,0.16824244461109383,0.7740644298521969,lifestyle - general
47,20107#100,0.2365302822002082,0.6261132500612671,lifestyle - general
48,6160#2,0.11362434614845074,0.9445286029113347,lifestyle - general
49,20107#10,0.2593923687403888,0.5860428049007064,lifestyle - general
50,6160#1,0.3805643337163387,0.4195719159859484,lifestyle - general
51,6146#3,0.41997842129104723,0.3767730233044264,lifestyle - general
52,6146#1,0.2537652662737475,0.5955678215555196,lifestyle - general
53,6139#3,0.016414989201937926,1.784759398620923,lifestyle - general
54,6139#2,0.7936898140807432,0.10034919323211441,lifestyle - general
55,6139#1,0.736291305632698,0.13295032778356788,lifestyle - general
56,6139#100,0.9530629417685216,0.020878416927152595,lifestyle - general
57,6142#7,0.9329129753688846,0.030158866521244998,lifestyle - general
58,6142#100,0.1942141114427349,0.7117192177902214,lifestyle - general
59,6142#4,0.0964066823250082,1.0158928624011405,lifestyle - general
60,6142#6,0.3212405643550831,0.4931696197966867,lifestyle - general
61,6142#5,0.19019520614336857,0.7208004336221563,lifestyle - general
62,6140#1,0.7938381493329665,0.1002680341178381,lifestyle - general
63,6142#3,0.13189159108029755,0.8797828925797939,lifestyle - general
64,6142#1,0.7270484899022979,0.13843662326100692,lifestyle - general
