,Pattern 27
"Middle Temporal Gyrus, anterior division",-0.03787932583254642
Superior Frontal Gyrus,-0.18450116820359666
Frontal Pole,0.017086318955705414
Planum Temporale,-0.02714104295120934
"Inferior Temporal Gyrus, temporooccipital part",-0.3576458887236211
Central Opercular Cortex,-0.00778218089446905
Precuneous Cortex,-0.0457906947909832
Occipital Pole,0.2130731454914423
Lingual Gyrus,-0.19032616127697755
"Inferior Frontal Gyrus, pars opercularis",0.01666756636325556
Putamen,0.05538481753741874
"Inferior Frontal Gyrus, pars triangularis",0.04184279013354245
Middle Frontal Gyrus,0.13147171025096754
Thalamus,0.021765145241339136
Frontal Operculum Cortex,-0.008656059974556863
Precentral Gyrus,-0.04033643827783651
Parietal Operculum Cortex,-0.12549936206142145
Caudate,-0.06206249638311233
Pallidum,0.04836078651208496
Occipital Fusiform Gyrus,0.10677597283494422
Superior Parietal Lobule,0.2323361878133729
Angular Gyrus,0.0019463720946001207
"Lateral Occipital Cortex, inferior division",0.17858965220795595
"Inferior Temporal Gyrus, anterior division",-0.027789808605542397
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.0389671358836868
Cuneal Cortex,0.059434262677246025
Temporal Pole,-0.07915209628108741
Subcallosal Cortex,0.010317570590466306
Planum Polare,0.003908087098845929
Paracingulate Gyrus,0.08651729074364978
Insular Cortex,-0.0891986590616211
Temporal Occipital Fusiform Cortex,-0.09416197732362916
Hippocampus,0.08259074207967908
"Middle Temporal Gyrus, temporooccipital part",-0.14857454901082662
"Temporal Fusiform Cortex, anterior division",0.14373905740455672
"Lateral Occipital Cortex, superior division",-0.15383939326855495
Supracalcarine Cortex,0.15044287737432302
Heschl's Gyrus (includes H1 and H2),-0.04145493338736556
"Supramarginal Gyrus, posterior division",0.05843435033472466
Postcentral Gyrus,0.0011531314258210468
Intracalcarine Cortex,0.1214912264024667
Frontal Orbital Cortex,0.008980710945457542
"Parahippocampal Gyrus, posterior division",0.10008743833464312
Amygdala,-0.019574748066465003
"Inferior Temporal Gyrus, posterior division",-0.06965725840019152
Frontal Medial Cortex,-0.1594726620527643
"Cingulate Gyrus, posterior division",-0.2336027573181257
"Superior Temporal Gyrus, posterior division",0.10418152195663152
"Middle Temporal Gyrus, posterior division",0.05091523337808072
Ventral Striatum,0.06442363233601707
"Supramarginal Gyrus, anterior division",-0.043176762592670816
"Cingulate Gyrus, anterior division",0.05779624907338751
"Superior Temporal Gyrus, anterior division",-0.005627066867159636
"Parahippocampal Gyrus, anterior division",0.11634802830283444
"Temporal Fusiform Cortex, posterior division",0.11610315094216273
FA anterior corona radiata,-0.004549423038489648
FA cingulum hippocampus,-0.12808152469511952
FA fornix cres+stria terminalis,-0.17399234971947364
FA corticospinal tract,0.05109903624802123
FA inferior cerebellar peduncle,-0.13126617645592245
FA posterior corona radiata,0.046276694655033715
FA tapetum,-0.1282826875693253
FA superior cerebellar peduncle,0.01644368929737319
FA uncinate fasciculus,-0.14843234769189645
FA cerebral peduncle,0.04227718520461441
FA posterior thalamic radiation,-0.033688414155068
FA anterior limb of internal capsule,0.055727326737803735
FA superior longitudinal fasciculus,0.12052578360994615
FA external capsule,-0.099213824091364
FA retrolenticular part of internal capsule,-0.0345779558752499
FA sagittal stratum,-0.0451104953193848
FA cingulum cingulate gyrus,0.2371810121022196
FA superior fronto-occipital fasciculus,0.17582529656868962
FA posterior limb of internal capsule,-0.013071007380296444
FA medial lemniscus,0.007386096393360103
FA superior corona radiata,0.16830559783191024
V Cerebellum,0.008603635926745592
Crus I Cerebellum,-0.15014517294875734
VIIIa Cerebellum,0.018240848150512023
VIIIb Cerebellum,-0.043767687916468366
I-IV Cerebellum,0.03233877417241079
IX Cerebellum,-0.13632786893140025
Crus II Cerebellum,-0.09225134123472767
VIIb Cerebellum,0.008675740736036053
VI Cerebellum,-0.026455544018947102
