i,phesid,p_Asymmetry Pattern 3,-logp_Asymmetry Pattern 3,Category
0,1677,0.0012607282850280932,2.899378503457301,early life factors
1,1777,0.0809714993266171,1.0916678189398545,early life factors
2,1787,6.6693266556165016e-06,5.175918010837834,early life factors
3,1767,0.23058435413975967,0.6371701642628707,early life factors
4,1697,0.005912785477492374,2.2282078774073493,early life factors
5,1687,0.6717482455983211,0.17279345913813318,early life factors
6,20022,0.15512675311298318,0.8093132974320207,early life factors
7,130,0.042530890728338315,1.3712955217216367,early life factors
8,129,0.1690880527623003,0.771887077220168,early life factors
9,10722#4,0.2065009633943869,0.6850779178773616,lifestyle - general
10,10722#5,0.8458894955432184,0.07268636817894389,lifestyle - general
11,10722#2,0.777595659068044,0.10924617252629959,lifestyle - general
12,10722#100,0.29197226385802655,0.5346584027486144,lifestyle - general
13,10722#3,0.3240068618756968,0.4894457921292084,lifestyle - general
14,10721#1,0.10074440481653224,0.996779064539528,lifestyle - general
15,10860#1,0.33910552353187334,0.4696651361438355,lifestyle - general
16,10721#6,0.16574686851407572,0.7805546680508166,lifestyle - general
17,10721#2,0.34438242463045743,0.4629590206352717,lifestyle - general
18,10721#3,0.29777268971994086,0.526115136160121,lifestyle - general
19,10721#100,0.44490726673038733,0.35173050080368473,lifestyle - general
20,10114,0.009717241626956039,2.0124569980575435,lifestyle - general
21,10105,0.753002732066248,0.12320344807666567,lifestyle - general
22,6160#4,0.03387268112025019,1.470150426335998,lifestyle - general
23,6160#3,0.10854143176818574,0.9644044539476124,lifestyle - general
24,6160#5,0.2811557530354813,0.5510530254890932,lifestyle - general
25,10722#1,0.8234393542255827,0.0843683808233699,lifestyle - general
26,10860#100,0.8783423335324811,0.056336185019142754,lifestyle - general
27,20107#11,0.08419948506153967,1.0746905645052873,lifestyle - general
28,10860#3,0.4099518011552789,0.38726720114071705,lifestyle - general
29,20110#3,0.6585090108189995,0.18143827791982184,lifestyle - general
30,20110#9,0.1672914569212233,0.7765262366030827,lifestyle - general
31,20110#12,0.18425323397384785,0.7345848807569926,lifestyle - general
32,20110#11,0.24796640500799885,0.6056071542864876,lifestyle - general
33,20110#1,0.91815588430244,0.03708357811790748,lifestyle - general
34,20110#8,0.5442172719340637,0.26422767904537847,lifestyle - general
35,20110#100,0.8191112774481322,0.08665709470004947,lifestyle - general
36,20107#101,0.8940669508070933,0.04862995852244554,lifestyle - general
37,20107#12,0.518090432774624,0.28559442746109615,lifestyle - general
38,10860#2,0.4021266649685013,0.39563712792986006,lifestyle - general
39,20107#9,0.3617514567472524,0.44158971133257546,lifestyle - general
40,20107#3,0.1664556042528943,0.7787015783677264,lifestyle - general
41,20107#4,0.8712519584213978,0.05985623267511019,lifestyle - general
42,20107#6,0.956319089968834,0.01939717478388137,lifestyle - general
43,20107#13,0.08756908830422472,1.0576491717780545,lifestyle - general
44,20107#8,0.7296951569240453,0.13685853620333166,lifestyle - general
45,20107#1,0.7647335279359445,0.11648986877750216,lifestyle - general
46,20107#2,0.30978947156577763,0.5089333461590722,lifestyle - general
47,20107#100,0.24672846488399622,0.6077807433804931,lifestyle - general
48,6160#2,0.24984345313230213,0.6023320262724928,lifestyle - general
49,20107#10,0.8481866626939972,0.07150856088354905,lifestyle - general
50,6160#1,0.013247691481359897,1.8778597945011588,lifestyle - general
51,6146#3,0.09985336443937845,1.000637297514956,lifestyle - general
52,6146#1,0.7441964950081579,0.12831237973534035,lifestyle - general
53,6139#3,0.03337641582233284,1.476560302532696,lifestyle - general
54,6139#2,0.41315880079126055,0.38388299180170987,lifestyle - general
55,6139#1,0.7828433916918424,0.10632511013456414,lifestyle - general
56,6139#100,0.27335822193762205,0.5632678590746383,lifestyle - general
57,6142#7,0.5378547280995362,0.2693350092857194,lifestyle - general
58,6142#100,0.9437403306544723,0.025147485020947647,lifestyle - general
59,6142#4,0.3562318020569774,0.44826731215704935,lifestyle - general
60,6142#6,0.10145275356792577,0.9937361611182949,lifestyle - general
61,6142#5,0.0012359759237835575,2.907989989012402,lifestyle - general
62,6140#1,0.05742288893325575,1.2409149620274178,lifestyle - general
63,6142#3,0.031064116832010998,1.507740989079242,lifestyle - general
64,6142#1,0.40469373642675477,0.3928735172697831,lifestyle - general
65,6138#2,0.22510393019332994,0.6476169223856396,lifestyle - general
66,6138#4,0.117432776425426,0.9302106711121177,lifestyle - general
67,6138#1,0.09866177394256702,1.0058510801718505,lifestyle - general
68,6138#3,0.3004786372371168,0.5221863990683441,lifestyle - general
69,4501,0.9634662724780712,0.01616348384510371,lifestyle - general
70,2159,0.13964276952761956,0.854981546433087,lifestyle - general
71,1835,0.5045146339864446,0.297126232068524,lifestyle - general
72,1797,0.27994089868839006,0.5529336475248215,lifestyle - general
73,6142#2,0.2961519546071933,0.5284853966637028,lifestyle - general
74,6160#100,0.9606904361940677,0.017416532738346552,lifestyle - general
75,6140#3,0.7371551039698461,0.1324411231164251,lifestyle - general
76,6140#100,0.7063239992141762,0.15099603720173513,lifestyle - general
77,20110#5,0.025527131538932945,1.592997983738744,lifestyle - general
78,6146#2,0.26337078343242326,0.5794324043850397,lifestyle - general
79,6146#100,0.25757318888124114,0.5890993452210952,lifestyle - general
80,6145#4,0.502539597496893,0.29882971242117673,lifestyle - general
81,6145#2,0.8214261002869826,0.08543150183478151,lifestyle - general
82,6145#6,0.13644720911137795,0.8650353429543183,lifestyle - general
83,6145#3,0.8221306463849083,0.085059162392365,lifestyle - general
84,6145#5,0.0022956360424578157,2.6390969652643093,lifestyle - general
85,6145#100,0.055394958073968915,1.2565297619917937,lifestyle - general
86,6140#5,0.4322338141832622,0.3642812607319057,lifestyle - general
87,6145#1,0.22062438721510103,0.6563464835206566,lifestyle - general
88,6141#7,0.41747705941207025,0.37936738423901334,lifestyle - general
89,6141#3,0.7424870622638422,0.1293111094671469,lifestyle - general
90,6141#4,0.06880005156739542,1.162411236249563,lifestyle - general
91,6141#8,0.3720405161679789,0.42940976175782203,lifestyle - general
92,6141#2,0.0023616684498714946,2.626781072217034,lifestyle - general
93,6141#1,0.009214230828800551,2.035540912289692,lifestyle - general
94,6140#4,0.8458928624156995,0.0726846395710849,lifestyle - general
95,6140#6,0.8825452257512463,0.0542630300863816,lifestyle - general
96,6140#2,0.790789477343692,0.10193911826829746,lifestyle - general
97,6141#6,0.6745119083975292,0.17101037852627746,lifestyle - general
98,20110#6,0.017403727354528165,1.7593577289504203,lifestyle - general
99,670_1.0,0.6509186948752638,0.18647325501431178,lifestyle - general
100,20110#10,0.3078903406329911,0.5116039358957446,lifestyle - general
101,1845,0.04232228902454555,1.373430851278989,lifestyle - general
102,1807,0.6766077616737243,0.1696630245309906,lifestyle - general
103,767,0.0041110862030819114,2.386043416644537,lifestyle - general
104,699,0.2670428981989379,0.5734189672699213,lifestyle - general
105,189,0.8464563200007946,0.07239544803593613,lifestyle - general
106,6,0.6807290494242355,0.1670257159218354,lifestyle - general
107,5,0.48949225726429213,0.31025417342976563,lifestyle - general
108,4,0.22494529860566093,0.6479230792308235,lifestyle - general
109,3,0.4585530681451381,0.33861039637580187,lifestyle - general
110,24504,0.5395836282476782,0.2679412359266672,lifestyle - general
111,24505,0.6999121412484175,0.15495647279397592,lifestyle - general
112,24506,0.16006013109745423,0.7957168317324661,lifestyle - general
113,24507,0.20275292638552608,0.6930328687867736,lifestyle - general
114,24508,0.018085393052808183,1.7426720482067162,lifestyle - general
115,26410,0.4416908607034819,0.3548815869021477,lifestyle - general
116,26411,0.9495693208963408,0.022473325204119824,lifestyle - general
117,26412,0.5898125750409137,0.2292859723527866,lifestyle - general
118,26413,0.7571225319909686,0.12083382900564446,lifestyle - general
119,26414,0.677155588771196,0.16931153281956582,lifestyle - general
120,2139,0.3966446238406049,0.4015984278071049,lifestyle - general
121,2946,0.6009489546094446,0.22116241597220002,lifestyle - general
122,3526,0.14186316988064107,0.848130340227724,lifestyle - general
123,3659,0.4076265434332283,0.38973754377441905,lifestyle - general
124,24501,0.3954929653959008,0.4028612368614066,lifestyle - general
125,24500,0.04816672158267344,1.3172529124775085,lifestyle - general
126,24020,0.4410464820362664,0.35551563767939703,lifestyle - general
127,24019,0.20354979977645996,0.6913293204819354,lifestyle - general
128,24018,0.18801342894937428,0.7258111299367185,lifestyle - general
129,24017,0.33183686044798116,0.4790753741886166,lifestyle - general
130,24016,0.2286047117425053,0.6409148226604124,lifestyle - general
131,24012,0.37301230890519205,0.4282768368202617,lifestyle - general
132,24011,0.4000106620771594,0.39792843262312794,lifestyle - general
133,26415,0.5069783055883527,0.2950106244237643,lifestyle - general
134,24010,0.7014079526216157,0.15402931435969922,lifestyle - general
135,24007,0.472598274381871,0.32550786845862123,lifestyle - general
136,24006,0.7401976306236621,0.1306523094175026,lifestyle - general
