,Pattern 3
"Middle Temporal Gyrus, anterior division",-0.08833285113085221
Superior Frontal Gyrus,-0.002962367890564338
Frontal Pole,-0.06006833716452445
Planum Temporale,0.4030079857216658
"Inferior Temporal Gyrus, temporooccipital part",-0.08672683140251136
Central Opercular Cortex,0.11293920482654707
Precuneous Cortex,-0.04639854281251804
Occipital Pole,0.01232713443639222
Lingual Gyrus,-0.0644161248237905
"Inferior Frontal Gyrus, pars opercularis",-0.003687896831182619
Putamen,0.0870088808297331
"Inferior Frontal Gyrus, pars triangularis",-0.0007376014656780143
Middle Frontal Gyrus,0.04269973653580303
Thalamus,0.0066413055551621785
Frontal Operculum Cortex,0.02454948354600342
Precentral Gyrus,0.0026617322999397193
Parietal Operculum Cortex,0.2271502775754458
Caudate,0.0963108912956694
Pallidum,0.025310819406664704
Occipital Fusiform Gyrus,0.038137423985966416
Superior Parietal Lobule,0.02433448367049996
Angular Gyrus,-0.07517808661506244
"Lateral Occipital Cortex, inferior division",-0.15305705621559526
"Inferior Temporal Gyrus, anterior division",-0.02332435580215315
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.07261942227713268
Cuneal Cortex,-0.062044202456888166
Temporal Pole,0.007324324011580708
Subcallosal Cortex,0.021870534447083083
Planum Polare,-0.11153541968853234
Paracingulate Gyrus,-0.05384063304184035
Insular Cortex,0.0958715629164954
Temporal Occipital Fusiform Cortex,0.04638354324828737
Hippocampus,0.2707932843480717
"Middle Temporal Gyrus, temporooccipital part",-0.19818698663358905
"Temporal Fusiform Cortex, anterior division",0.013755261028500543
"Lateral Occipital Cortex, superior division",-0.10784194310877004
Supracalcarine Cortex,-0.09846267038439516
Heschl's Gyrus (includes H1 and H2),0.31305219838996273
"Supramarginal Gyrus, posterior division",0.040420282849748884
Postcentral Gyrus,0.05761137292806692
Intracalcarine Cortex,0.08207016157626207
Frontal Orbital Cortex,0.03465936147018039
"Parahippocampal Gyrus, posterior division",0.2732299132272523
Amygdala,0.1099184736090015
"Inferior Temporal Gyrus, posterior division",0.014327911350546275
Frontal Medial Cortex,-0.0457814540421541
"Cingulate Gyrus, posterior division",0.10974857971212863
"Superior Temporal Gyrus, posterior division",0.3182798078694897
"Middle Temporal Gyrus, posterior division",0.08463301684286349
Ventral Striatum,0.08814224047100308
"Supramarginal Gyrus, anterior division",0.06441955093990974
"Cingulate Gyrus, anterior division",0.011023464779931706
"Superior Temporal Gyrus, anterior division",-0.08397873513359896
"Parahippocampal Gyrus, anterior division",0.10961427846270044
"Temporal Fusiform Cortex, posterior division",0.08986267219091479
FA anterior corona radiata,0.03190800493133415
FA cingulum hippocampus,0.12714326189503514
FA fornix cres+stria terminalis,0.17321047802234904
FA corticospinal tract,0.047246935896006516
FA inferior cerebellar peduncle,0.003408371491764341
FA posterior corona radiata,-0.01637922016259297
FA tapetum,0.1308361510034886
FA superior cerebellar peduncle,0.0014690824652443426
FA uncinate fasciculus,0.030082332234186555
FA cerebral peduncle,0.08928554125440483
FA posterior thalamic radiation,0.066497212566968
FA anterior limb of internal capsule,-0.0011428783500908794
FA superior longitudinal fasciculus,-0.0033843814576539877
FA external capsule,0.04948471759861396
FA retrolenticular part of internal capsule,0.06182411305013065
FA sagittal stratum,0.06656683426572517
FA cingulum cingulate gyrus,-0.07162461787273611
FA superior fronto-occipital fasciculus,-0.009685147025702678
FA posterior limb of internal capsule,0.010466682729405869
FA medial lemniscus,0.036853455421125364
FA superior corona radiata,-0.029298779740259462
V Cerebellum,0.10379944172052286
Crus I Cerebellum,0.025468190321214657
VIIIa Cerebellum,0.1280627717639536
VIIIb Cerebellum,0.050379673314904026
I-IV Cerebellum,0.11045498969147942
IX Cerebellum,-0.0211122725593942
Crus II Cerebellum,0.031999449944809924
VIIb Cerebellum,0.12136252156014248
VI Cerebellum,0.09469936456393878
