,Pattern 58
"Middle Temporal Gyrus, anterior division",0.04380563765439677
Superior Frontal Gyrus,0.06580408970624653
Frontal Pole,0.010145190762582877
Planum Temporale,0.013790724744207892
"Inferior Temporal Gyrus, temporooccipital part",-0.0137710992331072
Central Opercular Cortex,0.0190681426803306
Precuneous Cortex,-0.0023416907872183604
Occipital Pole,-0.002409737255438693
Lingual Gyrus,0.0361557871415734
"Inferior Frontal Gyrus, pars opercularis",-0.0672125033345175
Putamen,0.0009621074443458348
"Inferior Frontal Gyrus, pars triangularis",0.008024170175525874
Middle Frontal Gyrus,-0.010827411236002244
Thalamus,0.09003668744735024
Frontal Operculum Cortex,-0.0984059186009497
Precentral Gyrus,-0.06662288561152235
Parietal Operculum Cortex,-0.007032698498379796
Caudate,-0.06318675294406298
Pallidum,0.002808619615885963
Occipital Fusiform Gyrus,-0.06971850789741144
Superior Parietal Lobule,-0.08208107964442128
Angular Gyrus,0.08279940775350912
"Lateral Occipital Cortex, inferior division",0.10045935743765552
"Inferior Temporal Gyrus, anterior division",-0.1443884548206874
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.1941173770510368
Cuneal Cortex,0.057643358707119424
Temporal Pole,0.020972351991627287
Subcallosal Cortex,0.14194836828257146
Planum Polare,-0.08067846118443027
Paracingulate Gyrus,0.0982223498525159
Insular Cortex,-0.007048531980308762
Temporal Occipital Fusiform Cortex,-0.00489982903892499
Hippocampus,-0.02268082159180776
"Middle Temporal Gyrus, temporooccipital part",0.050743260412948216
"Temporal Fusiform Cortex, anterior division",0.02504377693009788
"Lateral Occipital Cortex, superior division",-0.046735020886550994
Supracalcarine Cortex,-0.09681048686096072
Heschl's Gyrus (includes H1 and H2),-0.0043039962545065175
"Supramarginal Gyrus, posterior division",0.006045524573036809
Postcentral Gyrus,-0.011714463899489387
Intracalcarine Cortex,0.06432116055841225
Frontal Orbital Cortex,-0.18305655468277787
"Parahippocampal Gyrus, posterior division",-0.04098093301318369
Amygdala,0.16308708197933866
"Inferior Temporal Gyrus, posterior division",-0.005825723514488915
Frontal Medial Cortex,0.009585744891857569
"Cingulate Gyrus, posterior division",-0.027029124442086043
"Superior Temporal Gyrus, posterior division",0.03515677018030334
"Middle Temporal Gyrus, posterior division",0.04289698575778606
Ventral Striatum,-0.08747721215335469
"Supramarginal Gyrus, anterior division",-0.06920365573862501
"Cingulate Gyrus, anterior division",0.014129115496869446
"Superior Temporal Gyrus, anterior division",0.002368839021237891
"Parahippocampal Gyrus, anterior division",-0.025661768745729775
"Temporal Fusiform Cortex, posterior division",0.16039263345116778
FA anterior corona radiata,-0.2613922047296741
FA cingulum hippocampus,-0.22243430300102585
FA fornix cres+stria terminalis,0.224189316830038
FA corticospinal tract,-0.12056121308110668
FA inferior cerebellar peduncle,-0.1826465637326939
FA posterior corona radiata,-0.2400493534988961
FA tapetum,-0.0906867360494545
FA superior cerebellar peduncle,-0.049729500658627364
FA uncinate fasciculus,0.13846768708724155
FA cerebral peduncle,-0.1262566731676409
FA posterior thalamic radiation,0.19272269853856935
FA anterior limb of internal capsule,-0.06044891437190796
FA superior longitudinal fasciculus,-0.16314093071162586
FA external capsule,-0.19161965959395905
FA retrolenticular part of internal capsule,0.05196065781214577
FA sagittal stratum,-0.004404373819237889
FA cingulum cingulate gyrus,-0.14363368594399625
FA superior fronto-occipital fasciculus,0.051729348921363064
FA posterior limb of internal capsule,0.16997897069877374
FA medial lemniscus,0.2556189596458342
FA superior corona radiata,0.393593381062121
V Cerebellum,0.030611693070666805
Crus I Cerebellum,0.04623203877705946
VIIIa Cerebellum,-0.015035395776672275
VIIIb Cerebellum,0.02434802729940937
I-IV Cerebellum,-0.03896326613694257
IX Cerebellum,0.007564716835146444
Crus II Cerebellum,0.025611157726776596
VIIb Cerebellum,-0.018659287600753253
VI Cerebellum,0.06217761709343711
