,Pattern 14
"Middle Temporal Gyrus, anterior division",0.10202178035028732
Superior Frontal Gyrus,-0.08761138066592099
Frontal Pole,0.23656836625407515
Planum Temporale,0.10511756425902057
"Inferior Temporal Gyrus, temporooccipital part",-0.15134807893834187
Central Opercular Cortex,0.08301079548071186
Precuneous Cortex,-0.13240025423583146
Occipital Pole,0.0013417480363317744
Lingual Gyrus,-0.0922177139556734
"Inferior Frontal Gyrus, pars opercularis",0.019047071830025103
Putamen,-0.04820864594995089
"Inferior Frontal Gyrus, pars triangularis",0.1186420875734131
Middle Frontal Gyrus,-0.14454583917433678
Thalamus,0.02186463191382626
Frontal Operculum Cortex,0.05512606590460212
Precentral Gyrus,-0.1099523382874406
Parietal Operculum Cortex,0.05879223970212771
Caudate,-0.09228523763135722
Pallidum,-0.010439102473804716
Occipital Fusiform Gyrus,0.03772855037060574
Superior Parietal Lobule,0.07643103723441698
Angular Gyrus,0.07849065894064214
"Lateral Occipital Cortex, inferior division",-0.022005701789501286
"Inferior Temporal Gyrus, anterior division",-0.0981400041103306
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.17835772883733733
Cuneal Cortex,-0.19844983700588692
Temporal Pole,0.010915590951003556
Subcallosal Cortex,0.06979091701866194
Planum Polare,0.1295085489898511
Paracingulate Gyrus,0.0645230872801788
Insular Cortex,-0.011358416463121357
Temporal Occipital Fusiform Cortex,0.0022752847895361962
Hippocampus,-0.10338630472614556
"Middle Temporal Gyrus, temporooccipital part",-0.08060436525308365
"Temporal Fusiform Cortex, anterior division",-0.1011480410424808
"Lateral Occipital Cortex, superior division",0.13475397971789144
Supracalcarine Cortex,-0.20799714759326102
Heschl's Gyrus (includes H1 and H2),0.06876966094199162
"Supramarginal Gyrus, posterior division",-0.03213591034726655
Postcentral Gyrus,-0.19405696410753367
Intracalcarine Cortex,-0.05830753509033485
Frontal Orbital Cortex,-0.020432305542192185
"Parahippocampal Gyrus, posterior division",-0.07514071746527315
Amygdala,-0.03397077507543897
"Inferior Temporal Gyrus, posterior division",-0.1041331717177201
Frontal Medial Cortex,0.10527463262265273
"Cingulate Gyrus, posterior division",0.14573599302782886
"Superior Temporal Gyrus, posterior division",0.07113123308484637
"Middle Temporal Gyrus, posterior division",-0.02604101079302093
Ventral Striatum,0.13819344061017347
"Supramarginal Gyrus, anterior division",-0.15912722288432116
"Cingulate Gyrus, anterior division",-0.0070395865274050515
"Superior Temporal Gyrus, anterior division",0.20285785382531
"Parahippocampal Gyrus, anterior division",-0.0943293407472627
"Temporal Fusiform Cortex, posterior division",-0.03549069539776386
FA anterior corona radiata,0.14735142691679992
FA cingulum hippocampus,-0.07872186257904812
FA fornix cres+stria terminalis,-0.022605110828234142
FA corticospinal tract,0.17294545984524784
FA inferior cerebellar peduncle,0.17312974004202294
FA posterior corona radiata,-0.16273106444218222
FA tapetum,-0.08566692801194788
FA superior cerebellar peduncle,0.010849366942291286
FA uncinate fasciculus,-0.017413575289334234
FA cerebral peduncle,0.12508288953245392
FA posterior thalamic radiation,-0.05767675741443736
FA anterior limb of internal capsule,0.15975695998626005
FA superior longitudinal fasciculus,-0.12216641660132135
FA external capsule,-0.06844840091573567
FA retrolenticular part of internal capsule,-0.11566441523752005
FA sagittal stratum,-0.06950132202182972
FA cingulum cingulate gyrus,-0.040030581462623435
FA superior fronto-occipital fasciculus,0.127684290913504
FA posterior limb of internal capsule,0.03466547824366662
FA medial lemniscus,0.2098026204150515
FA superior corona radiata,-0.1951220267865021
V Cerebellum,-0.09111616561485916
Crus I Cerebellum,-0.1659134827049233
VIIIa Cerebellum,0.008593235433082047
VIIIb Cerebellum,0.05524863877726992
I-IV Cerebellum,-0.051367183643925333
IX Cerebellum,0.002315537398401228
Crus II Cerebellum,-0.15813482337165136
VIIb Cerebellum,-0.10977112281771953
VI Cerebellum,0.025697308465458316
