i,phesid,p_Asymmetry Pattern 60,-logp_Asymmetry Pattern 60,Category
0,1677,0.020351797175346967,1.6913972341599492,early life factors
1,1777,0.21328248367618588,0.6710448105381402,early life factors
2,1787,0.00449900111786601,2.3468838989253467,early life factors
3,1767,0.00875475019049514,2.057756241635055,early life factors
4,1697,0.6046302522938163,0.2185101269637294,early life factors
5,1687,0.12430035796061123,0.9055276206737668,early life factors
6,20022,0.02681380512624785,1.5716415512513193,early life factors
7,130,0.7296645646283046,0.1368767442777833,early life factors
8,129,0.5584616268682542,0.253006662856179,early life factors
9,10722#4,0.24553022254640675,0.6098950425337369,lifestyle - general
10,10722#5,0.320355872922842,0.49436730989717587,lifestyle - general
11,10722#2,0.2564992301590913,0.5909139340147782,lifestyle - general
12,10722#100,0.19804182494311542,0.7032430803254399,lifestyle - general
13,10722#3,0.5968847185345787,0.22410953978995257,lifestyle - general
14,10721#1,0.6022637802702593,0.22021325421568802,lifestyle - general
15,10860#1,0.057142099357937945,1.2430438080061377,lifestyle - general
16,10721#6,0.30509080556045604,0.5155708803763637,lifestyle - general
17,10721#2,0.5442617365188279,0.26419219701281005,lifestyle - general
18,10721#3,0.9481814329248522,0.023108553190475816,lifestyle - general
19,10721#100,0.6777334629166009,0.16894107065148026,lifestyle - general
20,10114,0.8185396754841434,0.08696026502879606,lifestyle - general
21,10105,0.08066426522716226,1.0933188178398472,lifestyle - general
22,6160#4,0.532400282284729,0.2737617229293917,lifestyle - general
23,6160#3,0.5861014120084398,0.23202723233492248,lifestyle - general
24,6160#5,0.358344069209509,0.4456997789463542,lifestyle - general
25,10722#1,0.4036323002746504,0.3940140870591409,lifestyle - general
26,10860#100,0.34884049561265107,0.4573731051607153,lifestyle - general
27,20107#11,0.5762301782587353,0.23940400064075562,lifestyle - general
28,10860#3,0.3413721672605153,0.4667718906551578,lifestyle - general
29,20110#3,0.6083524616359264,0.2158447302795081,lifestyle - general
30,20110#9,0.5417247095722659,0.26622135458052687,lifestyle - general
31,20110#12,0.05992575664835109,1.222386473670962,lifestyle - general
32,20110#11,0.4228813920458732,0.373781424594397,lifestyle - general
33,20110#1,0.1382841400448968,0.859227626730597,lifestyle - general
34,20110#8,0.5346988439123623,0.271890754899144,lifestyle - general
35,20110#100,0.4380147747294173,0.3585112400090579,lifestyle - general
36,20107#101,0.753384151490356,0.12298352004021108,lifestyle - general
37,20107#12,0.5670287126028478,0.24639494920363988,lifestyle - general
38,10860#2,0.6939847386118763,0.1586500799911467,lifestyle - general
39,20107#9,0.4147927800047347,0.3821688116643672,lifestyle - general
40,20107#3,0.29969952428180013,0.5233139464168949,lifestyle - general
41,20107#4,0.8307669855283834,0.08052077054779141,lifestyle - general
42,20107#6,0.3633617963395857,0.43966073611189693,lifestyle - general
43,20107#13,0.3061591387190976,0.5140527725305829,lifestyle - general
44,20107#8,0.05110725570398153,1.2915174386420192,lifestyle - general
45,20107#1,0.7280012704548172,0.1378678627871892,lifestyle - general
46,20107#2,0.07054701331553638,1.1515213678492284,lifestyle - general
47,20107#100,0.14471818339440667,0.8394768976873295,lifestyle - general
48,6160#2,0.7050163177258817,0.15180083107059342,lifestyle - general
49,20107#10,0.022593377343251116,1.6460188442499128,lifestyle - general
50,6160#1,0.8686919886541032,0.06113418366642976,lifestyle - general
51,6146#3,0.575441793124284,0.23999859940758891,lifestyle - general
52,6146#1,0.5845339036394515,0.23319029419159748,lifestyle - general
53,6139#3,0.500234681102991,0.3008262020706741,lifestyle - general
54,6139#2,0.9872449227344614,0.005575091102764506,lifestyle - general
55,6139#1,0.07946514865752474,1.0998232998254234,lifestyle - general
56,6139#100,0.013081471245528357,1.8833434090788579,lifestyle - general
57,6142#7,0.5556460558392184,0.2552017640721748,lifestyle - general
58,6142#100,0.5789987674091988,0.2373223608113431,lifestyle - general
59,6142#4,0.45398357723864663,0.342959857371171,lifestyle - general
60,6142#6,0.3372770511115544,0.4720132079204374,lifestyle - general
61,6142#5,0.4015848029267554,0.39622273044951817,lifestyle - general
62,6140#1,0.4338357848681774,0.3626746281406082,lifestyle - general
63,6142#3,0.971550963953582,0.012534412991847193,lifestyle - general
64,6142#1,0.0017509959347049094,2.756714862218824,lifestyle - general
65,6138#2,0.9657835413412761,0.015120200018266557,lifestyle - general
66,6138#4,0.6312999496948631,0.19976424527940084,lifestyle - general
67,6138#1,0.9848875125838282,0.006613368947907852,lifestyle - general
68,6138#3,0.591243355793004,0.2282337266915922,lifestyle - general
69,4501,0.4071983490463949,0.3901939914804678,lifestyle - general
70,2159,0.7966301166420706,0.0987432790913579,lifestyle - general
71,1835,0.10132892794818933,0.994266552124541,lifestyle - general
72,1797,0.49866675445625047,0.30218958473427776,lifestyle - general
73,6142#2,0.000736716097977999,3.132699840275927,lifestyle - general
74,6160#100,0.3190158080574427,0.49618779599605967,lifestyle - general
75,6140#3,0.16936529917859658,0.7711755663725659,lifestyle - general
76,6140#100,0.3646269402018276,0.43815124695706537,lifestyle - general
77,20110#5,0.5939543678236151,0.2262469196040931,lifestyle - general
78,6146#2,0.17975582506764073,0.745317027210765,lifestyle - general
79,6146#100,0.2999726441817608,0.5229183486890352,lifestyle - general
80,6145#4,0.4205693092435769,0.3761624228348597,lifestyle - general
81,6145#2,0.1317207951112397,0.8803456564039372,lifestyle - general
82,6145#6,0.9135987714422654,0.03924449311333616,lifestyle - general
83,6145#3,0.5994602844893331,0.2222395845392472,lifestyle - general
84,6145#5,0.3601674904782664,0.4434954901368964,lifestyle - general
85,6145#100,0.5238774573002053,0.280770289051124,lifestyle - general
86,6140#5,0.8021722850505177,0.09573234691377473,lifestyle - general
87,6145#1,0.5190914374358797,0.2847561348757617,lifestyle - general
88,6141#7,0.9645478765343549,0.015676210737936725,lifestyle - general
89,6141#3,0.4611107346781231,0.3361947672683228,lifestyle - general
90,6141#4,0.24560818906797743,0.6097571570433129,lifestyle - general
91,6141#8,0.2969580720607138,0.5273048650197968,lifestyle - general
92,6141#2,0.004760280445979447,2.3223674606085947,lifestyle - general
93,6141#1,0.9925116617815509,0.003264381675555238,lifestyle - general
94,6140#4,0.4084619228488259,0.388848422527893,lifestyle - general
95,6140#6,0.7926529496958771,0.10091691989905928,lifestyle - general
96,6140#2,0.500441118690168,0.30064701375362113,lifestyle - general
97,6141#6,0.9829519501449504,0.007467711361087444,lifestyle - general
98,20110#6,0.8875892270215433,0.05178797759087478,lifestyle - general
99,670_1.0,0.41298456171478537,0.38406618293777983,lifestyle - general
100,20110#10,0.2854525382595506,0.5444660908698912,lifestyle - general
101,1845,0.03357776995750825,1.4739481505835808,lifestyle - general
102,1807,0.7306397081453694,0.13629672883939992,lifestyle - general
103,767,0.12357223474005768,0.9080790992614479,lifestyle - general
104,699,0.16870917236073776,0.7728613050969145,lifestyle - general
105,189,0.47942134479977333,0.31928263421058795,lifestyle - general
106,6,0.6586463872711209,0.18134768597387133,lifestyle - general
107,5,0.5095469455133089,0.29281579745117425,lifestyle - general
108,4,0.5653510454592702,0.24768180038730728,lifestyle - general
109,3,0.34384427910226734,0.46363819707442566,lifestyle - general
110,24504,0.06792104358888727,1.1679956498928838,lifestyle - general
111,24505,0.9797589589375515,0.008880756633372514,lifestyle - general
112,24506,0.4916924119897136,0.3083064938786897,lifestyle - general
113,24507,0.0753928369617389,1.1226699142862848,lifestyle - general
114,24508,0.16096632127192254,0.793264981209101,lifestyle - general
115,26410,0.7930363522414079,0.10070690446550228,lifestyle - general
116,26411,0.8420935367522464,0.07463966593601422,lifestyle - general
117,26412,0.5875860699225193,0.23092850870801235,lifestyle - general
118,26413,0.7865233339224508,0.10428838856079664,lifestyle - general
119,26414,0.693594411881298,0.15889441452102274,lifestyle - general
120,2139,0.22980920584743728,0.6386325780469331,lifestyle - general
121,2946,0.09544370435607673,1.0202527131958163,lifestyle - general
122,3526,0.7353312010588289,0.13351700595782132,lifestyle - general
123,3659,0.9521605299433005,0.02128982536424643,lifestyle - general
124,24501,0.85568305766154,0.06768706686187698,lifestyle - general
125,24500,0.5562782145416235,0.25470794794991836,lifestyle - general
126,24020,0.5745081192885938,0.24070382922579828,lifestyle - general
127,24019,0.647249632034029,0.18892818779248963,lifestyle - general
128,24018,0.8914317102224684,0.04991192114765245,lifestyle - general
129,24017,0.8471144975731586,0.0720578856509271,lifestyle - general
130,24016,0.8130524608178714,0.08988143139403697,lifestyle - general
131,24012,0.35293040595137665,0.45231092433185954,lifestyle - general
132,24011,0.8316056261102011,0.08008258117275976,lifestyle - general
133,26415,0.7398263686009889,0.13087019379134193,lifestyle - general
134,24010,0.6657718991630174,0.17667453945268913,lifestyle - general
135,24007,0.3591845091334902,0.4446824018012715,lifestyle - general
136,24006,0.6024404539360689,0.22008587291074994,lifestyle - general
137,24005,0.8828580902553388,0.05410909888221846,lifestyle - general
138,24004,0.6203560603788613,0.20735897070819656,lifestyle - general
139,24003,0.6059605840956932,0.21755562445824886,lifestyle - general
140,22704,0.6989794398285502,0.15553559864677946,lifestyle - general
141,22702,0.3655094296299219,0.437101414373931,lifestyle - general
142,20075,0.8747483649249048,0.058116860625284573,lifestyle - general
143,20074,0.5976797799019686,0.22353143652961088,lifestyle - general
144,24008,0.5599751986926418,0.25183120747496307,lifestyle - general
145,26416,0.5260192780586567,0.27899833911417826,lifestyle - general
146,26417,0.9442774502126788,0.024900381345433136,lifestyle - general
147,26427,0.22172270890470724,0.6541898240396179,lifestyle - general
148,738,0.023584665554796068,1.6273702779400692,lifestyle - general
149,728,0.22887413103268983,0.6404032915746782,lifestyle - general
150,709,0.060717768106871184,1.2166842008260939,lifestyle - general
151,24502,0.6246778433717969,0.20434389772296158,lifestyle - general
152,24014,0.14892500786770704,0.8270323682853429,lifestyle - general
153,20111#101,0.2838743636114727,0.5468738263709245,lifestyle - general
154,20111#11,0.4354024583716395,0.36110912317222493,lifestyle - general
155,20111#4,0.21786856681215339,0.6618054234699312,lifestyle - general
156,20111#10,0.9695207856503635,0.013442875603853868,lifestyle - general
157,777,0.6043306152252236,0.21872540395345544,lifestyle - general
158,20111#6,0.4629762178836987,0.33444131720482934,lifestyle - general
159,20111#1,0.3876301378813557,0.4115824643180263,lifestyle - general
160,20111#12,0.1761138745043316,0.7542064283410105,lifestyle - general
161,20111#13,0.041544917972609056,1.381482094176862,lifestyle - general
162,20111#3,0.2650796563761709,0.5766236010582662,lifestyle - general
163,20111#9,0.8300850739979329,0.08087739524505258,lifestyle - general
164,20111#8,0.3240316452158322,0.4894125741406124,lifestyle - general
165,20111#5,0.9395875155493949,0.027062762396803254,lifestyle - general
166,20111#100,0.9722509218878956,0.012221636382471075,lifestyle - general
167,20110#4,0.20725694855429222,0.6834909002556174,lifestyle - general
168,20111#2,0.6282481665096963,0.20186877018605645,lifestyle - general
169,20110#2,0.12329881687675627,0.9090410906902486,lifestyle - general
170,1031,0.5944097690119026,0.22591406164132474,lifestyle - general
171,1883,0.741122755326011,0.13010985201348801,lifestyle - general
172,26428,0.024458556974738675,1.6115691693927459,lifestyle - general
173,26429,0.05415467912053865,1.266364013121076,lifestyle - general
174,26430,0.07734307793055688,1.1115785488176717,lifestyle - general
175,26431,0.4810701309885654,0.3177916070332978,lifestyle - general
176,26432,0.1768258198874818,0.7524543195495808,lifestyle - general
177,26433,0.07098934872516373,1.1488068081386305,lifestyle - general
178,26434,0.5711116080869313,0.24327901252500986,lifestyle - general
179,24015,0.06370039832218487,1.1958578519882594,lifestyle - general
180,24013,0.06634449903706713,1.1781950808912993,lifestyle - general
181,1873,0.4660834593738929,0.3315363092753313,lifestyle - general
182,24009,0.8807217320307961,0.055161287198727024,lifestyle - general
183,10740,0.8140912366990845,0.08932692020351131,lifestyle - general
184,5057,0.9585769077447123,0.018373037434616157,lifestyle - general
185,4674,0.8683613414200275,0.06129951914400414,lifestyle - general
186,3669,0.13836387039193743,0.8589772981584596,lifestyle - general
187,2405,0.6308274312076112,0.20008942985950515,lifestyle - general
188,2385,0.3155657288806653,0.5009101682198751,lifestyle - general
189,2375,0.10696498308094969,0.9707583731904486,lifestyle - general
190,2237,0.1261211989371346,0.8992119094012437,lifestyle - general
191,2149,0.51024954239092,0.29221737610172516,lifestyle - general
192,10877,0.8000513913361287,0.09688211518699036,lifestyle - general
193,20110#101,0.0451595024751467,1.3452508513681645,lifestyle - general
194,24503,0.22897710250098346,0.640207944536374,lifestyle - general
195,20118_12.0,0.5622300459207364,0.2500859491431886,lifestyle - general
196,20118_16.0,0.48107102549178876,0.3177907995056053,lifestyle - general
197,20118_13.0,0.031290629227031276,1.50458570348596,lifestyle - general
198,20118_11.0,0.5984989278206773,0.22293662327257566,lifestyle - general
199,20118_8.0,0.5529181547756938,0.2573391499971281,lifestyle - general
