,Pattern 62
"Middle Temporal Gyrus, anterior division",-0.13670354353102845
Superior Frontal Gyrus,-0.005970970114540093
Frontal Pole,-0.013886551978346416
Planum Temporale,0.003211175150434407
"Inferior Temporal Gyrus, temporooccipital part",0.08667409887953073
Central Opercular Cortex,0.033959005051834135
Precuneous Cortex,-0.06422745336408674
Occipital Pole,-0.08601932228672877
Lingual Gyrus,0.11983832435123835
"Inferior Frontal Gyrus, pars opercularis",-0.031002587879519393
Putamen,-0.18119286226736056
"Inferior Frontal Gyrus, pars triangularis",-0.02073003878220324
Middle Frontal Gyrus,0.008984635809766064
Thalamus,-0.22955578716283204
Frontal Operculum Cortex,0.0657166100030307
Precentral Gyrus,0.043094442919018594
Parietal Operculum Cortex,0.0439969248576049
Caudate,0.208784760746013
Pallidum,0.057420891450082875
Occipital Fusiform Gyrus,-0.10687130015620692
Superior Parietal Lobule,-0.057198463035739534
Angular Gyrus,0.033971653753254484
"Lateral Occipital Cortex, inferior division",0.20282159261516805
"Inferior Temporal Gyrus, anterior division",0.16342046257569046
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.010894586026354312
Cuneal Cortex,0.10843932160362528
Temporal Pole,0.2097994309760404
Subcallosal Cortex,0.0657187748270949
Planum Polare,0.09469124837823932
Paracingulate Gyrus,0.014867077885802231
Insular Cortex,0.05918998631790906
Temporal Occipital Fusiform Cortex,0.024247218907477563
Hippocampus,0.16727068791002295
"Middle Temporal Gyrus, temporooccipital part",-0.22559060717579124
"Temporal Fusiform Cortex, anterior division",-0.005262768124260131
"Lateral Occipital Cortex, superior division",-0.030124675301667788
Supracalcarine Cortex,-0.15975390159733027
Heschl's Gyrus (includes H1 and H2),-0.06210101539788815
"Supramarginal Gyrus, posterior division",0.026655467544164056
Postcentral Gyrus,0.005448201979865354
Intracalcarine Cortex,-0.039347990662438964
Frontal Orbital Cortex,-0.0263031248596934
"Parahippocampal Gyrus, posterior division",0.14993472244177442
Amygdala,-0.12992407280107107
"Inferior Temporal Gyrus, posterior division",-0.028607837852534505
Frontal Medial Cortex,0.0026136580679298645
"Cingulate Gyrus, posterior division",-0.13098373026925095
"Superior Temporal Gyrus, posterior division",0.048825419248073536
"Middle Temporal Gyrus, posterior division",0.0265691645796364
Ventral Striatum,0.002824977679284399
"Supramarginal Gyrus, anterior division",-0.06747852271366285
"Cingulate Gyrus, anterior division",-4.885314818903197e-05
"Superior Temporal Gyrus, anterior division",-0.019288727115398627
"Parahippocampal Gyrus, anterior division",-0.13662692012947392
"Temporal Fusiform Cortex, posterior division",-0.17767398243593385
FA anterior corona radiata,0.03481881594584031
FA cingulum hippocampus,0.029212743388616624
FA fornix cres+stria terminalis,0.022135814320269502
FA corticospinal tract,0.02774202638605669
FA inferior cerebellar peduncle,-0.0721182247297275
FA posterior corona radiata,0.10235640445065183
FA tapetum,-0.15705221642820588
FA superior cerebellar peduncle,0.024942390579024618
FA uncinate fasciculus,-0.05187681248106748
FA cerebral peduncle,-0.08580520582208552
FA posterior thalamic radiation,0.21921761087744626
FA anterior limb of internal capsule,0.02651566672015996
FA superior longitudinal fasciculus,-0.034844965104972536
FA external capsule,-0.1907705700000162
FA retrolenticular part of internal capsule,0.20596371956415405
FA sagittal stratum,-0.17720404986648153
FA cingulum cingulate gyrus,0.12005548575535895
FA superior fronto-occipital fasciculus,0.1029877025523748
FA posterior limb of internal capsule,0.117324896099573
FA medial lemniscus,-0.013382255161499948
FA superior corona radiata,-0.09529160344266792
V Cerebellum,-0.07844293444509327
Crus I Cerebellum,-0.2259404375481491
VIIIa Cerebellum,-0.06669463432051775
VIIIb Cerebellum,-0.0167351577559869
I-IV Cerebellum,-0.15904215355440104
IX Cerebellum,0.2336091912146554
Crus II Cerebellum,0.09972207425998517
VIIb Cerebellum,0.03814074645802162
VI Cerebellum,0.061659175209176215
