,Pattern 61
"Middle Temporal Gyrus, anterior division",0.260939169982299
Superior Frontal Gyrus,-0.044905975823604734
Frontal Pole,0.1363903647271046
Planum Temporale,0.039235810714844034
"Inferior Temporal Gyrus, temporooccipital part",-0.022023577854718784
Central Opercular Cortex,0.10517634645828984
Precuneous Cortex,-0.016276913546459555
Occipital Pole,-0.03438280497532992
Lingual Gyrus,-0.03702972103028032
"Inferior Frontal Gyrus, pars opercularis",0.10672510529380816
Putamen,0.016692318584997118
"Inferior Frontal Gyrus, pars triangularis",-0.07908137508434215
Middle Frontal Gyrus,-0.0006531022938078558
Thalamus,-0.05396052054637929
Frontal Operculum Cortex,-0.0686675917677538
Precentral Gyrus,-0.18037500478576968
Parietal Operculum Cortex,0.09558286673784684
Caudate,-0.05078314220300337
Pallidum,-0.02547924885381879
Occipital Fusiform Gyrus,-0.100464050873229
Superior Parietal Lobule,-0.08643848758825376
Angular Gyrus,0.0944912134692803
"Lateral Occipital Cortex, inferior division",0.09047416397386238
"Inferior Temporal Gyrus, anterior division",-0.08404743717018938
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.1503066524792542
Cuneal Cortex,-0.10584299539086407
Temporal Pole,-0.03949500495313195
Subcallosal Cortex,0.02622845112032544
Planum Polare,-0.04152809853983716
Paracingulate Gyrus,-0.07133540846752795
Insular Cortex,0.048140177770609034
Temporal Occipital Fusiform Cortex,0.017991530132725614
Hippocampus,-0.0430238853206623
"Middle Temporal Gyrus, temporooccipital part",-0.03183810344100932
"Temporal Fusiform Cortex, anterior division",-0.02736826369138896
"Lateral Occipital Cortex, superior division",-0.0285909956284133
Supracalcarine Cortex,0.21207171176207235
Heschl's Gyrus (includes H1 and H2),-0.05670976700585158
"Supramarginal Gyrus, posterior division",-0.0005809050068137923
Postcentral Gyrus,0.08463029508647643
Intracalcarine Cortex,-0.017115528519625653
Frontal Orbital Cortex,-0.016594915940082722
"Parahippocampal Gyrus, posterior division",-0.14254769431613135
Amygdala,0.032005201079994584
"Inferior Temporal Gyrus, posterior division",0.009033206612748215
Frontal Medial Cortex,-0.0766458454995938
"Cingulate Gyrus, posterior division",0.047158304328564986
"Superior Temporal Gyrus, posterior division",0.0007887092097083742
"Middle Temporal Gyrus, posterior division",0.02544583153853617
Ventral Striatum,-0.02965473852780784
"Supramarginal Gyrus, anterior division",-0.05421103944378872
"Cingulate Gyrus, anterior division",0.03295347833216853
"Superior Temporal Gyrus, anterior division",-0.16073836988393428
"Parahippocampal Gyrus, anterior division",0.17424110521331204
"Temporal Fusiform Cortex, posterior division",0.05525604057892705
FA anterior corona radiata,0.2614495451629354
FA cingulum hippocampus,0.08057692307437574
FA fornix cres+stria terminalis,-0.2284410652366959
FA corticospinal tract,-0.2424074444192911
FA inferior cerebellar peduncle,-0.14607455105781544
FA posterior corona radiata,0.004960647724167329
FA tapetum,0.07916929692574151
FA superior cerebellar peduncle,-0.0326512119412292
FA uncinate fasciculus,0.013824455635707696
FA cerebral peduncle,0.056923603578637676
FA posterior thalamic radiation,0.19185942938109216
FA anterior limb of internal capsule,-0.23190817738487984
FA superior longitudinal fasciculus,-0.06769726128356582
FA external capsule,0.059944825996706474
FA retrolenticular part of internal capsule,0.2740582688528605
FA sagittal stratum,-0.20893377524717496
FA cingulum cingulate gyrus,0.04530584685042248
FA superior fronto-occipital fasciculus,0.055872501828254865
FA posterior limb of internal capsule,0.07525739247774987
FA medial lemniscus,0.2785145348050521
FA superior corona radiata,-0.22177405924005766
V Cerebellum,0.03767903211805463
Crus I Cerebellum,0.0573048859345648
VIIIa Cerebellum,-0.0010508491701184538
VIIIb Cerebellum,-0.002353657948095604
I-IV Cerebellum,0.02797786798528069
IX Cerebellum,0.001387485450534881
Crus II Cerebellum,-0.012728910502970632
VIIb Cerebellum,0.0008194076461267505
VI Cerebellum,0.0657034063101764
