i,phesid,p_Asymmetry Pattern 39,-logp_Asymmetry Pattern 39,Category
0,1677,0.8057502462705798,0.09379955307726301,early life factors
1,1777,0.16152485335692673,0.7917606445692139,early life factors
2,1787,0.3215355062265178,0.4927710622208881,early life factors
3,1767,0.8393738717477561,0.0760445537478087,early life factors
4,1697,6.88472316554421e-06,5.16211351802052,early life factors
5,1687,0.17919763442375336,0.7466677277290914,early life factors
6,20022,0.06761557846509039,1.1699532321357051,early life factors
7,130,0.922321165182289,0.03511782517290584,early life factors
8,129,0.23898735015835382,0.6216250860887509,early life factors
9,10722#4,0.6759817062719363,0.17006505697649177,lifestyle - general
10,10722#5,0.5709203184207347,0.24342450065948837,lifestyle - general
11,10722#2,0.7949161827921227,0.09967866162014598,lifestyle - general
12,10722#100,0.25368764669438565,0.5957006802086318,lifestyle - general
13,10722#3,0.43361144941943736,0.36289925886350205,lifestyle - general
14,10721#1,0.8290951369949099,0.08139563217436425,lifestyle - general
15,10860#1,0.9759059829435546,0.010592019480391507,lifestyle - general
16,10721#6,0.31921936900840353,0.49591076519641814,lifestyle - general
17,10721#2,0.40500590159241723,0.3925386483647206,lifestyle - general
18,10721#3,0.3423392123603463,0.4655433528738921,lifestyle - general
19,10721#100,0.9685495965936918,0.013878135424515183,lifestyle - general
20,10114,0.8974581409403751,0.04698579855193902,lifestyle - general
21,10105,0.37516782390879144,0.42577441575692937,lifestyle - general
22,6160#4,0.20953117154591633,0.6787513587437459,lifestyle - general
23,6160#3,0.4206208759052711,0.3761091765724867,lifestyle - general
24,6160#5,0.6246409471430109,0.20436954982823866,lifestyle - general
25,10722#1,0.8830186729705696,0.05403011241072924,lifestyle - general
26,10860#100,0.13307893252318648,0.8758906914307251,lifestyle - general
27,20107#11,0.8049416881128552,0.0942355798160803,lifestyle - general
28,10860#3,0.6638327888482832,0.17794130018865112,lifestyle - general
29,20110#3,0.41436205484783173,0.38262002190357325,lifestyle - general
30,20110#9,0.16672205038293003,0.7780069573026144,lifestyle - general
31,20110#12,0.08407699001406964,1.0753228445973138,lifestyle - general
32,20110#11,0.34286181230231316,0.4648808835929705,lifestyle - general
33,20110#1,0.3962275804188841,0.40205529758384223,lifestyle - general
34,20110#8,0.0007432637963013392,3.128857020768253,lifestyle - general
35,20110#100,0.32844876944540013,0.4835323609055958,lifestyle - general
36,20107#101,0.3042492973257386,0.5167704161148463,lifestyle - general
37,20107#12,0.6622046663622878,0.17900776322718237,lifestyle - general
38,10860#2,0.7292151624359766,0.13714430971835528,lifestyle - general
39,20107#9,0.48241327269175494,0.3165807519095881,lifestyle - general
40,20107#3,0.7470951777393613,0.12662406681391425,lifestyle - general
41,20107#4,0.5539986031793249,0.25649133027567883,lifestyle - general
42,20107#6,0.11588223044610466,0.9359831542940169,lifestyle - general
43,20107#13,0.11464032430892883,0.9406625940222698,lifestyle - general
44,20107#8,0.07005280789519175,1.1545744523989374,lifestyle - general
45,20107#1,0.6840880789613341,0.16488797760120782,lifestyle - general
46,20107#2,0.8113877064017438,0.09077157671837238,lifestyle - general
47,20107#100,0.4533625303425197,0.34355437644136416,lifestyle - general
48,6160#2,0.00027183259004866066,3.5656984768536306,lifestyle - general
49,20107#10,0.6716740567700911,0.17284142588499324,lifestyle - general
50,6160#1,0.060440755740259235,1.2186701139595448,lifestyle - general
51,6146#3,0.9982557066794094,0.0007581984165765149,lifestyle - general
52,6146#1,0.4909455510487731,0.3089666711974157,lifestyle - general
53,6139#3,0.9083253318916699,0.04175857379206604,lifestyle - general
54,6139#2,0.13239310441127147,0.8781346341872677,lifestyle - general
55,6139#1,0.7016833977540273,0.1538587990150238,lifestyle - general
56,6139#100,0.16277278499989792,0.788418205788265,lifestyle - general
57,6142#7,0.47798047862550197,0.3205898402045095,lifestyle - general
58,6142#100,0.9142997572916274,0.03891139551912224,lifestyle - general
59,6142#4,0.8257103842619139,0.083172253614952,lifestyle - general
60,6142#6,0.10685547887535712,0.9712032050457039,lifestyle - general
61,6142#5,0.6852358388229779,0.16415993088454156,lifestyle - general
62,6140#1,0.42807514892025966,0.36847998356505723,lifestyle - general
63,6142#3,0.02389079451338689,1.621769407092227,lifestyle - general
64,6142#1,0.0005975289180707568,3.2236410717109547,lifestyle - general
65,6138#2,0.9593066589915279,0.018042540880554587,lifestyle - general
66,6138#4,0.46653040666354284,0.3311200453454765,lifestyle - general
67,6138#1,0.07302525118518147,1.1365269405077763,lifestyle - general
68,6138#3,0.20314925218455732,0.6921847720218817,lifestyle - general
69,4501,0.48160793572342114,0.3173063655781034,lifestyle - general
70,2159,0.8211152486131991,0.08559588268073914,lifestyle - general
71,1835,0.0014971169979975019,2.8247442587089027,lifestyle - general
72,1797,0.11226705418428297,0.9497476728142126,lifestyle - general
73,6142#2,1.218900729115435e-06,5.9140316631699275,lifestyle - general
74,6160#100,0.7533725818768594,0.12299018949014703,lifestyle - general
75,6140#3,0.2126938525021161,0.672245062344526,lifestyle - general
76,6140#100,0.5018602772832966,0.29941717777756266,lifestyle - general
77,20110#5,0.1873618542052175,0.7273188243046453,lifestyle - general
78,6146#2,0.939182505797096,0.027250005647724448,lifestyle - general
79,6146#100,0.5974766759010476,0.22367904389477772,lifestyle - general
80,6145#4,0.42213180414933366,0.3745519261061457,lifestyle - general
81,6145#2,0.2970932261621417,0.5271072501618037,lifestyle - general
82,6145#6,0.817253232679848,0.08764335287394022,lifestyle - general
83,6145#3,0.45775766352201985,0.33936437625080906,lifestyle - general
84,6145#5,0.5862019170935563,0.23195276559428857,lifestyle - general
85,6145#100,0.018794389107333467,1.7259717860249673,lifestyle - general
86,6140#5,0.9306696145166679,0.03120446516005602,lifestyle - general
87,6145#1,0.432685695874569,0.3638274618741354,lifestyle - general
88,6141#7,0.44565836502196454,0.35099793734263984,lifestyle - general
89,6141#3,0.741907579583398,0.12965019199434705,lifestyle - general
90,6141#4,0.46544903752137834,0.33212786341490974,lifestyle - general
91,6141#8,0.6909875978668586,0.16052974745405563,lifestyle - general
92,6141#2,3.1937989082471087e-05,4.495692431900718,lifestyle - general
93,6141#1,0.9337684713273352,0.029760794101641362,lifestyle - general
94,6140#4,0.26665226654852026,0.57405472045539,lifestyle - general
95,6140#6,0.02644300065955745,1.5776892641657663,lifestyle - general
96,6140#2,0.7958110720597795,0.09919002284103161,lifestyle - general
97,6141#6,0.4708151811721112,0.32714954202023383,lifestyle - general
98,20110#6,0.7457977970399884,0.12737890380494749,lifestyle - general
99,670_1.0,0.4159504244048428,0.3809584282444778,lifestyle - general
100,20110#10,0.2824147871622632,0.5491125674826831,lifestyle - general
101,1845,0.008993214787083294,2.0460850341044847,lifestyle - general
102,1807,0.032747894052909836,1.4848166233243456,lifestyle - general
103,767,0.021892150748842293,1.6597115699775067,lifestyle - general
104,699,0.010436929288967145,1.9814272589027215,lifestyle - general
105,189,0.9450924820743325,0.02452569150201106,lifestyle - general
106,6,0.3337300468327577,0.4766046905995755,lifestyle - general
107,5,0.12804074175818403,0.8926518185910642,lifestyle - general
108,4,0.6692208902458504,0.17443051066108642,lifestyle - general
109,3,0.11546859171270124,0.9375361309306367,lifestyle - general
110,24504,0.6530415128706554,0.18505921039780632,lifestyle - general
111,24505,0.09472300306722332,1.0235445416721538,lifestyle - general
112,24506,0.6990257223522051,0.15550684303816945,lifestyle - general
113,24507,0.8132843253425944,0.08975759789881571,lifestyle - general
114,24508,0.828698584464107,0.08160340299285383,lifestyle - general
115,26410,0.36379387120717294,0.4391446217192809,lifestyle - general
116,26411,0.31751138483302577,0.4982406978317988,lifestyle - general
117,26412,0.7585025961667837,0.1200429283921107,lifestyle - general
118,26413,0.9040894364084108,0.04378860512486355,lifestyle - general
119,26414,0.5661057524508107,0.24710243203476404,lifestyle - general
120,2139,0.0026199859191066936,2.581701042753039,lifestyle - general
121,2946,0.0738373075134969,1.131724148295126,lifestyle - general
122,3526,0.27215799657676504,0.5651789006702859,lifestyle - general
123,3659,0.9851849819868953,0.0064822171028616205,lifestyle - general
124,24501,0.5057409615069703,0.2960718701048076,lifestyle - general
125,24500,0.6307423037206178,0.20014804001301797,lifestyle - general
126,24020,0.5575709333274188,0.25369987448060055,lifestyle - general
127,24019,0.399524008107036,0.39845711803929074,lifestyle - general
128,24018,0.4301603055162183,0.36636966807835997,lifestyle - general
129,24017,0.4906323421658153,0.309243826775406,lifestyle - general
130,24016,0.4068811355504593,0.39053244510925744,lifestyle - general
131,24012,0.762745391965777,0.11762040741532345,lifestyle - general
132,24011,0.7945595671361304,0.09987353872244019,lifestyle - general
133,26415,0.8003541019304685,0.09671782489574061,lifestyle - general
134,24010,0.7545693406361939,0.12230084485861833,lifestyle - general
135,24007,0.23259886586869247,0.6333924071835352,lifestyle - general
136,24006,0.8654594160269511,0.06275329267454466,lifestyle - general
137,24005,0.9391722059416542,0.027254768507853952,lifestyle - general
138,24004,0.5736963647689425,0.24131790201888484,lifestyle - general
139,24003,0.39408397750282975,0.4044112221340491,lifestyle - general
140,22704,0.9782599841209108,0.009545710995397506,lifestyle - general
141,22702,0.6002493718641484,0.22166828574170053,lifestyle - general
142,20075,0.9212018375737376,0.035645204395020565,lifestyle - general
143,20074,0.8046747034622632,0.0943796513627857,lifestyle - general
144,24008,0.5360459428357576,0.2707979866785263,lifestyle - general
145,26416,0.8525707838987426,0.06926955394194872,lifestyle - general
146,26417,0.3164141834937984,0.4997440571748994,lifestyle - general
147,26427,0.030277578921479625,1.5188788551653398,lifestyle - general
148,738,0.48907049774276595,0.3106285343857565,lifestyle - general
149,728,0.02261834351973818,1.6455392042991355,lifestyle - general
150,709,0.0014430670930996492,2.8407134766088102,lifestyle - general
151,24502,0.04369535985493637,1.3595646796518246,lifestyle - general
152,24014,0.359742428169798,0.4440083382910971,lifestyle - general
153,20111#101,0.08927872111996783,1.0492520394472555,lifestyle - general
154,20111#11,0.20075078057298654,0.6973427573923364,lifestyle - general
155,20111#4,0.4823581724856418,0.3166303589240003,lifestyle - general
156,20111#10,0.5464933785610205,0.2624150956938429,lifestyle - general
157,777,0.8602528554783311,0.06537387713025322,lifestyle - general
158,20111#6,0.5782911544987495,0.23785345058376953,lifestyle - general
159,20111#1,0.009479040612545505,2.0232356160123555,lifestyle - general
160,20111#12,0.20622856571313178,0.685651178662869,lifestyle - general
161,20111#13,0.06035191086914266,1.2193089746671077,lifestyle - general
162,20111#3,0.21595399182853298,0.6656387637716957,lifestyle - general
163,20111#9,0.31144999001400053,0.5066116787145939,lifestyle - general
164,20111#8,0.41293841229387435,0.38411471637127487,lifestyle - general
165,20111#5,0.5566425093825907,0.25442363076277746,lifestyle - general
166,20111#100,0.42106805878714965,0.37564770186783075,lifestyle - general
167,20110#4,0.06188164385472911,1.2084381580050652,lifestyle - general
168,20111#2,0.1764822594531989,0.7532989447170367,lifestyle - general
169,20110#2,0.30009730554039693,0.5227379039226671,lifestyle - general
170,1031,0.18107161346730322,0.7421496285418067,lifestyle - general
171,1883,0.00013262941300479802,3.8773601524836487,lifestyle - general
172,26428,0.3519956067239085,0.45346275694081994,lifestyle - general
173,26429,0.48163462003284585,0.31728230341791275,lifestyle - general
174,26430,0.4048464477663895,0.39270966698981163,lifestyle - general
175,26431,0.7286235808861836,0.1374967775313421,lifestyle - general
176,26432,0.9839775917942043,0.007014791681399018,lifestyle - general
177,26433,0.08380710562476493,1.076719157947277,lifestyle - general
178,26434,0.8096913352362562,0.091680508221926,lifestyle - general
179,24015,0.8359656846456037,0.07781154944486982,lifestyle - general
180,24013,0.9881411983479456,0.005180993386113601,lifestyle - general
181,1873,0.006910804025435454,2.16047142245264,lifestyle - general
182,24009,0.528019624934489,0.2773499357192808,lifestyle - general
183,10740,0.5828099948401918,0.23447300894953826,lifestyle - general
184,5057,0.05157716219186168,1.2875425566982652,lifestyle - general
185,4674,0.7019739969741849,0.15367897502088254,lifestyle - general
186,3669,0.31392127616423543,0.5031792487867698,lifestyle - general
187,2405,0.7694051337586688,0.11384492024440603,lifestyle - general
