,Pattern 39
"Middle Temporal Gyrus, anterior division",-0.17558493462497585
Superior Frontal Gyrus,0.07610828681575227
Frontal Pole,-0.11956502986601195
Planum Temporale,-0.0017965831348879246
"Inferior Temporal Gyrus, temporooccipital part",-0.04407758307229992
Central Opercular Cortex,-0.10976826339170126
Precuneous Cortex,0.07982062294225993
Occipital Pole,0.040293660890490135
Lingual Gyrus,0.017380690896162482
"Inferior Frontal Gyrus, pars opercularis",-0.04665329357222092
Putamen,0.07599862866504165
"Inferior Frontal Gyrus, pars triangularis",-0.006051854567592288
Middle Frontal Gyrus,0.0030023464983793755
Thalamus,-0.041342456001048085
Frontal Operculum Cortex,0.06316635563500554
Precentral Gyrus,0.12224206653880156
Parietal Operculum Cortex,0.056649563140488
Caudate,-0.11791502137606184
Pallidum,0.33682186763768324
Occipital Fusiform Gyrus,0.03319861401962495
Superior Parietal Lobule,0.12466508735723265
Angular Gyrus,-0.04467093975930831
"Lateral Occipital Cortex, inferior division",0.024101232020781668
"Inferior Temporal Gyrus, anterior division",-0.2546458756281659
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.044266722194309466
Cuneal Cortex,0.12426384493918642
Temporal Pole,0.13485771065448532
Subcallosal Cortex,0.15007032952149316
Planum Polare,0.08684390021717459
Paracingulate Gyrus,-0.03246849296824132
Insular Cortex,0.0663670868514282
Temporal Occipital Fusiform Cortex,-0.0007734746980773005
Hippocampus,-0.3054345672411961
"Middle Temporal Gyrus, temporooccipital part",-0.17144257667606885
"Temporal Fusiform Cortex, anterior division",0.06317607395854839
"Lateral Occipital Cortex, superior division",-0.05198355871509528
Supracalcarine Cortex,0.08358683353013227
Heschl's Gyrus (includes H1 and H2),-0.1673458361150724
"Supramarginal Gyrus, posterior division",-0.09457690121489062
Postcentral Gyrus,0.06659011604516624
Intracalcarine Cortex,-0.1426041180058384
Frontal Orbital Cortex,0.03889805058803615
"Parahippocampal Gyrus, posterior division",-0.04211207769409153
Amygdala,-0.2243677283489967
"Inferior Temporal Gyrus, posterior division",0.04427719588972255
Frontal Medial Cortex,0.07377765963898465
"Cingulate Gyrus, posterior division",0.2583756814226085
"Superior Temporal Gyrus, posterior division",0.07562700904426238
"Middle Temporal Gyrus, posterior division",0.030451458818776464
Ventral Striatum,-0.026011469702632545
"Supramarginal Gyrus, anterior division",-0.0856362988520644
"Cingulate Gyrus, anterior division",0.032157762884864716
"Superior Temporal Gyrus, anterior division",0.10829523795350217
"Parahippocampal Gyrus, anterior division",0.07950929120461175
"Temporal Fusiform Cortex, posterior division",0.22283232623269672
FA anterior corona radiata,0.11552158208561585
FA cingulum hippocampus,-0.035728060485129484
FA fornix cres+stria terminalis,0.09553693615712287
FA corticospinal tract,0.09315286231061626
FA inferior cerebellar peduncle,-0.21445393079383485
FA posterior corona radiata,0.08847485526770359
FA tapetum,0.05728875763470294
FA superior cerebellar peduncle,0.05774206134720744
FA uncinate fasciculus,0.0380969026259812
FA cerebral peduncle,0.07058750725606792
FA posterior thalamic radiation,0.0772586972244075
FA anterior limb of internal capsule,0.09778008054468934
FA superior longitudinal fasciculus,-0.09194608986545452
FA external capsule,-0.05079746206277433
FA retrolenticular part of internal capsule,0.06891288570693492
FA sagittal stratum,0.04425934811249395
FA cingulum cingulate gyrus,0.05158764186764672
FA superior fronto-occipital fasciculus,-0.15491146464250974
FA posterior limb of internal capsule,-0.02487875556305711
FA medial lemniscus,-0.012705931174509966
FA superior corona radiata,-0.09333728141344927
V Cerebellum,0.1137206999783004
Crus I Cerebellum,0.05948964828872413
VIIIa Cerebellum,-0.06495276246272469
VIIIb Cerebellum,0.009956579426542376
I-IV Cerebellum,0.07234327757787126
IX Cerebellum,0.048961821071073115
Crus II Cerebellum,0.05888242838840507
VIIb Cerebellum,-0.04414302660636879
VI Cerebellum,-0.02433253247166064
