,Pattern 32
"Middle Temporal Gyrus, anterior division",0.1537637115973478
Superior Frontal Gyrus,0.00037931186042235865
Frontal Pole,-0.0026417456665499693
Planum Temporale,0.0612903041411552
"Inferior Temporal Gyrus, temporooccipital part",0.24904558214372624
Central Opercular Cortex,0.07338325512904041
Precuneous Cortex,-0.12181008581777905
Occipital Pole,0.11048180030865942
Lingual Gyrus,-0.09917082156623193
"Inferior Frontal Gyrus, pars opercularis",0.08070006191867063
Putamen,-0.09607544746246346
"Inferior Frontal Gyrus, pars triangularis",0.08105357912781065
Middle Frontal Gyrus,-0.045213194108082895
Thalamus,0.01731699390655786
Frontal Operculum Cortex,-0.0417812417188584
Precentral Gyrus,-0.05726175306699585
Parietal Operculum Cortex,0.00881351518956891
Caudate,0.12244452576524335
Pallidum,0.07504379552376275
Occipital Fusiform Gyrus,-0.22713144339200056
Superior Parietal Lobule,0.04012313926542605
Angular Gyrus,0.01681824020517919
"Lateral Occipital Cortex, inferior division",-0.14155396973619186
"Inferior Temporal Gyrus, anterior division",0.005036162806344696
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.10859865660738276
Cuneal Cortex,0.11109772972276498
Temporal Pole,0.1104224081340113
Subcallosal Cortex,0.07193525294465909
Planum Polare,-0.0810110195744391
Paracingulate Gyrus,0.1612867897521159
Insular Cortex,-0.294468860617464
Temporal Occipital Fusiform Cortex,-0.015663701389263297
Hippocampus,-0.027599710281292992
"Middle Temporal Gyrus, temporooccipital part",-0.058814646067513236
"Temporal Fusiform Cortex, anterior division",-0.005247582687955006
"Lateral Occipital Cortex, superior division",-0.061600346209063024
Supracalcarine Cortex,0.0072135628122586845
Heschl's Gyrus (includes H1 and H2),0.1795392724260851
"Supramarginal Gyrus, posterior division",-0.024510274680043204
Postcentral Gyrus,0.07217229943052272
Intracalcarine Cortex,-0.1329675051542699
Frontal Orbital Cortex,0.06623055687382183
"Parahippocampal Gyrus, posterior division",0.06267070481503367
Amygdala,-0.0745652348002512
"Inferior Temporal Gyrus, posterior division",0.053271275871572175
Frontal Medial Cortex,-0.3147995478625945
"Cingulate Gyrus, posterior division",-0.14969263124430188
"Superior Temporal Gyrus, posterior division",-0.12116089161884933
"Middle Temporal Gyrus, posterior division",-0.17289144642523466
Ventral Striatum,0.09537140202655668
"Supramarginal Gyrus, anterior division",0.00044640546499838396
"Cingulate Gyrus, anterior division",-0.0016886701858645006
"Superior Temporal Gyrus, anterior division",0.16345614969921776
"Parahippocampal Gyrus, anterior division",-0.033154536927624094
"Temporal Fusiform Cortex, posterior division",0.02359560655856527
FA anterior corona radiata,-0.028421096558590094
FA cingulum hippocampus,-0.06002529243700179
FA fornix cres+stria terminalis,-0.0264776491638854
FA corticospinal tract,0.004832447274521347
FA inferior cerebellar peduncle,-0.20077285699581754
FA posterior corona radiata,-0.1307764883996362
FA tapetum,-0.02970220761276848
FA superior cerebellar peduncle,0.20864226894124166
FA uncinate fasciculus,0.12478607079247425
FA cerebral peduncle,0.041042274841824405
FA posterior thalamic radiation,0.05198024134321879
FA anterior limb of internal capsule,-0.023468602206245984
FA superior longitudinal fasciculus,-0.11124352503112857
FA external capsule,0.13363213930389062
FA retrolenticular part of internal capsule,-0.0377753310559092
FA sagittal stratum,0.08813901086207082
FA cingulum cingulate gyrus,0.19548550693127587
FA superior fronto-occipital fasciculus,-0.045984279417861706
FA posterior limb of internal capsule,-0.02777699252123831
FA medial lemniscus,-0.06777745757222388
FA superior corona radiata,-0.10426076128791133
V Cerebellum,-0.026120480007629742
Crus I Cerebellum,0.13447404868984505
VIIIa Cerebellum,0.0999231563651319
VIIIb Cerebellum,0.09358462842697206
I-IV Cerebellum,-0.01511155610726056
IX Cerebellum,0.009129291476003635
Crus II Cerebellum,-0.07394554178555551
VIIb Cerebellum,-0.010171382160678463
VI Cerebellum,-0.18001112639908445
