,Pattern 78
"Middle Temporal Gyrus, anterior division",0.03642646404423839
Superior Frontal Gyrus,0.003337742849002553
Frontal Pole,0.10069821883821628
Planum Temporale,-0.04749639837822989
"Inferior Temporal Gyrus, temporooccipital part",0.020807791112203333
Central Opercular Cortex,-0.1918116955702185
Precuneous Cortex,-0.014144956385337012
Occipital Pole,0.061532444135120073
Lingual Gyrus,0.15582415907239086
"Inferior Frontal Gyrus, pars opercularis",0.12559259283364027
Putamen,0.013394874184872323
"Inferior Frontal Gyrus, pars triangularis",-0.034428587816109406
Middle Frontal Gyrus,0.14748930195464016
Thalamus,0.027973471584428297
Frontal Operculum Cortex,-0.031898632569847096
Precentral Gyrus,0.0518964335439103
Parietal Operculum Cortex,-0.05041199098619663
Caudate,-0.0889980010234024
Pallidum,-0.006175301975527504
Occipital Fusiform Gyrus,0.10518164314874716
Superior Parietal Lobule,0.012612883350919098
Angular Gyrus,0.0887640801007031
"Lateral Occipital Cortex, inferior division",0.053222410183110816
"Inferior Temporal Gyrus, anterior division",0.1096555430270388
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.051123044248906686
Cuneal Cortex,-0.009630629047511477
Temporal Pole,0.1338874007227614
Subcallosal Cortex,0.02783604433880027
Planum Polare,0.10737887193283373
Paracingulate Gyrus,-0.284612721274717
Insular Cortex,-0.0278647744924181
Temporal Occipital Fusiform Cortex,0.16039257036675178
Hippocampus,0.02358976606775351
"Middle Temporal Gyrus, temporooccipital part",0.03113418894961696
"Temporal Fusiform Cortex, anterior division",-0.10806790637027222
"Lateral Occipital Cortex, superior division",0.004790410632785999
Supracalcarine Cortex,-0.010212628557402443
Heschl's Gyrus (includes H1 and H2),0.1943415040885357
"Supramarginal Gyrus, posterior division",-0.07764718408039438
Postcentral Gyrus,-0.038355054712994
Intracalcarine Cortex,0.02603168057975152
Frontal Orbital Cortex,-0.027141579245866285
"Parahippocampal Gyrus, posterior division",-0.07309705464252755
Amygdala,-0.05289490783836363
"Inferior Temporal Gyrus, posterior division",-0.15920911995190395
Frontal Medial Cortex,-0.1685360294538295
"Cingulate Gyrus, posterior division",0.014739876986916747
"Superior Temporal Gyrus, posterior division",0.016941561796731675
"Middle Temporal Gyrus, posterior division",0.08447402064965076
Ventral Striatum,0.028703850327821467
"Supramarginal Gyrus, anterior division",0.07428905325259423
"Cingulate Gyrus, anterior division",-0.28948831673283265
"Superior Temporal Gyrus, anterior division",-0.12071972549852025
"Parahippocampal Gyrus, anterior division",0.033171158210170665
"Temporal Fusiform Cortex, posterior division",0.18952366717086547
FA anterior corona radiata,-0.02621914089901464
FA cingulum hippocampus,-0.032363395964563155
FA fornix cres+stria terminalis,0.09551967572620657
FA corticospinal tract,0.010966618837054257
FA inferior cerebellar peduncle,-0.002215441278003969
FA posterior corona radiata,0.01438346502890907
FA tapetum,-0.010093774837909866
FA superior cerebellar peduncle,-0.010108267436087693
FA uncinate fasciculus,-0.023264812868410516
FA cerebral peduncle,-0.004939842097614063
FA posterior thalamic radiation,0.055457480872199344
FA anterior limb of internal capsule,-0.0610068749904859
FA superior longitudinal fasciculus,-0.031284263544869594
FA external capsule,0.022379714578656645
FA retrolenticular part of internal capsule,-0.05204370501699639
FA sagittal stratum,-0.017526959198458883
FA cingulum cingulate gyrus,0.05350252559056083
FA superior fronto-occipital fasciculus,0.004097226260628483
FA posterior limb of internal capsule,0.08410919912808415
FA medial lemniscus,0.006761591742323885
FA superior corona radiata,-0.0595854361483892
V Cerebellum,-0.18121838914229152
Crus I Cerebellum,-0.18532365618962907
VIIIa Cerebellum,-0.010269441555206885
VIIIb Cerebellum,0.31855146795620903
I-IV Cerebellum,0.11502606390268795
IX Cerebellum,-0.19121209640677705
Crus II Cerebellum,0.3053532376337469
VIIb Cerebellum,-0.13074210657123525
VI Cerebellum,-0.2355930636194476
