,Pattern 29
"Middle Temporal Gyrus, anterior division",0.09482662223188452
Superior Frontal Gyrus,0.10591467612577964
Frontal Pole,0.05650299407318324
Planum Temporale,-0.020617788090517168
"Inferior Temporal Gyrus, temporooccipital part",0.08338586474872164
Central Opercular Cortex,-0.09928280247057927
Precuneous Cortex,-0.1018033153290262
Occipital Pole,-0.043617673975053235
Lingual Gyrus,-0.012425289200706395
"Inferior Frontal Gyrus, pars opercularis",-0.176223712894663
Putamen,-0.14119981206180304
"Inferior Frontal Gyrus, pars triangularis",-0.028971933235797925
Middle Frontal Gyrus,0.08847542345195106
Thalamus,0.008033209277758718
Frontal Operculum Cortex,-0.015647881827648195
Precentral Gyrus,-0.3741033989232637
Parietal Operculum Cortex,-0.01503112031830481
Caudate,0.1249094956934601
Pallidum,-0.2161096252322383
Occipital Fusiform Gyrus,-0.05319597999783997
Superior Parietal Lobule,0.2989347118133221
Angular Gyrus,-0.2047364437294798
"Lateral Occipital Cortex, inferior division",0.09250384744951136
"Inferior Temporal Gyrus, anterior division",0.09835415829690053
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.013670355249617816
Cuneal Cortex,-0.09689005866331828
Temporal Pole,-0.09734372324462168
Subcallosal Cortex,0.0211800106064631
Planum Polare,0.11171594801856446
Paracingulate Gyrus,0.08179849178129958
Insular Cortex,-0.036097066712119034
Temporal Occipital Fusiform Cortex,0.0056609610400137475
Hippocampus,-0.03353774289443984
"Middle Temporal Gyrus, temporooccipital part",0.09199534120647432
"Temporal Fusiform Cortex, anterior division",0.2381011670608376
"Lateral Occipital Cortex, superior division",-0.10891711115962552
Supracalcarine Cortex,-0.07241387178654965
Heschl's Gyrus (includes H1 and H2),-0.15338087231085246
"Supramarginal Gyrus, posterior division",0.015126673879391568
Postcentral Gyrus,-0.08525510164628107
Intracalcarine Cortex,-0.016007283844487144
Frontal Orbital Cortex,0.1724858272189468
"Parahippocampal Gyrus, posterior division",0.049439784876204484
Amygdala,-0.19622304643446356
"Inferior Temporal Gyrus, posterior division",-0.04150802739799971
Frontal Medial Cortex,0.0125226680082888
"Cingulate Gyrus, posterior division",-0.0786559677040714
"Superior Temporal Gyrus, posterior division",0.17598401684298906
"Middle Temporal Gyrus, posterior division",0.1926946061443101
Ventral Striatum,-0.06916758910283141
"Supramarginal Gyrus, anterior division",0.022730275337539498
"Cingulate Gyrus, anterior division",-0.06466265243301621
"Superior Temporal Gyrus, anterior division",0.11418540112835587
"Parahippocampal Gyrus, anterior division",0.10997304012808984
"Temporal Fusiform Cortex, posterior division",0.1905810717571176
FA anterior corona radiata,-0.08008742362836681
FA cingulum hippocampus,0.037656746031183484
FA fornix cres+stria terminalis,0.04465231043956332
FA corticospinal tract,-0.058873430675113136
FA inferior cerebellar peduncle,0.10474248408688502
FA posterior corona radiata,-0.012295400671144359
FA tapetum,0.04007487928568601
FA superior cerebellar peduncle,-0.06646367688773339
FA uncinate fasciculus,-0.05154400174208831
FA cerebral peduncle,-0.0009020572037396653
FA posterior thalamic radiation,-0.06226706073043101
FA anterior limb of internal capsule,-0.07185522200460788
FA superior longitudinal fasciculus,-0.13705056805360033
FA external capsule,-0.0057646235391553
FA retrolenticular part of internal capsule,0.05118764431177851
FA sagittal stratum,0.020840301727213618
FA cingulum cingulate gyrus,-0.08363848745836353
FA superior fronto-occipital fasciculus,-0.24342761845210625
FA posterior limb of internal capsule,0.07887330594828454
FA medial lemniscus,-0.0271427201992418
FA superior corona radiata,-0.08411603980000021
V Cerebellum,0.021462721674811436
Crus I Cerebellum,0.019042799444946856
VIIIa Cerebellum,0.03543009125582562
VIIIb Cerebellum,0.058622046436717125
I-IV Cerebellum,-0.01207520629883488
IX Cerebellum,0.0869137538109215
Crus II Cerebellum,0.03693415109360035
VIIb Cerebellum,0.02663491543620089
VI Cerebellum,-0.009677726267246032
