,Pattern 24
"Middle Temporal Gyrus, anterior division",-0.03310461782540953
Superior Frontal Gyrus,0.2805562774252521
Frontal Pole,0.025459881934208964
Planum Temporale,0.012996527546862004
"Inferior Temporal Gyrus, temporooccipital part",-0.14507932788424818
Central Opercular Cortex,0.07949228621546359
Precuneous Cortex,0.10051997488072527
Occipital Pole,0.05235231602254835
Lingual Gyrus,-0.00468582112513902
"Inferior Frontal Gyrus, pars opercularis",0.014657044571513775
Putamen,-0.07942530679317736
"Inferior Frontal Gyrus, pars triangularis",0.039863768224829975
Middle Frontal Gyrus,-0.3805820314159181
Thalamus,-0.02699842075547908
Frontal Operculum Cortex,0.02085057234441147
Precentral Gyrus,0.01950567495203795
Parietal Operculum Cortex,-0.045194592005047496
Caudate,-0.009824599160758445
Pallidum,-0.07954254478483888
Occipital Fusiform Gyrus,0.07418450018623288
Superior Parietal Lobule,0.13128322404322018
Angular Gyrus,0.06123992482047432
"Lateral Occipital Cortex, inferior division",0.17087113402452786
"Inferior Temporal Gyrus, anterior division",0.05194190077207879
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.06335824357165715
Cuneal Cortex,0.1352517959515917
Temporal Pole,-0.05895795119437928
Subcallosal Cortex,0.05498855799384829
Planum Polare,0.025477886891641696
Paracingulate Gyrus,-0.3010626235954893
Insular Cortex,0.06999056896139629
Temporal Occipital Fusiform Cortex,-0.0699565103560839
Hippocampus,0.010822844818417957
"Middle Temporal Gyrus, temporooccipital part",0.003932509310546396
"Temporal Fusiform Cortex, anterior division",-0.09900681691810168
"Lateral Occipital Cortex, superior division",-0.13058850440617606
Supracalcarine Cortex,0.19891892279799656
Heschl's Gyrus (includes H1 and H2),0.08167190522584411
"Supramarginal Gyrus, posterior division",0.04816572840011443
Postcentral Gyrus,-0.060238975004504376
Intracalcarine Cortex,0.06045802339729996
Frontal Orbital Cortex,0.09290194142359076
"Parahippocampal Gyrus, posterior division",-0.004073372430859659
Amygdala,0.036365248254446564
"Inferior Temporal Gyrus, posterior division",0.018266997009786567
Frontal Medial Cortex,-0.10545550855371157
"Cingulate Gyrus, posterior division",-0.029707843499793857
"Superior Temporal Gyrus, posterior division",-0.002938316803714064
"Middle Temporal Gyrus, posterior division",-0.01596130897774331
Ventral Striatum,-0.035454506997025265
"Supramarginal Gyrus, anterior division",-0.1103755506646978
"Cingulate Gyrus, anterior division",0.15868804760385005
"Superior Temporal Gyrus, anterior division",-0.05850068007457442
"Parahippocampal Gyrus, anterior division",-0.11410676185911085
"Temporal Fusiform Cortex, posterior division",-0.0419837207092392
FA anterior corona radiata,-0.044014049847609316
FA cingulum hippocampus,0.05223269042729116
FA fornix cres+stria terminalis,0.038313776840012435
FA corticospinal tract,-0.03838671801766008
FA inferior cerebellar peduncle,-0.08413507299261817
FA posterior corona radiata,-0.1874256302066993
FA tapetum,-0.2926548761127325
FA superior cerebellar peduncle,-0.08877638075899519
FA uncinate fasciculus,0.09207663298704613
FA cerebral peduncle,0.13847623539058568
FA posterior thalamic radiation,-0.17261495963729065
FA anterior limb of internal capsule,0.07676376916894834
FA superior longitudinal fasciculus,-0.2256105371909194
FA external capsule,0.15081568195332626
FA retrolenticular part of internal capsule,0.0710339951385776
FA sagittal stratum,0.03160744422345185
FA cingulum cingulate gyrus,-0.10309928092024384
FA superior fronto-occipital fasciculus,-0.011988374987062206
FA posterior limb of internal capsule,0.1121666933103897
FA medial lemniscus,-0.18418478504311525
FA superior corona radiata,-0.08599504914874252
V Cerebellum,0.02761539032837873
Crus I Cerebellum,0.00022747798891836757
VIIIa Cerebellum,0.046086071692722747
VIIIb Cerebellum,0.020336578538215636
I-IV Cerebellum,0.045876562452182836
IX Cerebellum,0.033857805131340304
Crus II Cerebellum,0.051780298437744184
VIIb Cerebellum,0.0689728725628944
VI Cerebellum,0.025254240249683958
