,Pattern 84
"Middle Temporal Gyrus, anterior division",0.02529173009522015
Superior Frontal Gyrus,0.011659577934230302
Frontal Pole,0.013476410835551206
Planum Temporale,-0.33087465561728285
"Inferior Temporal Gyrus, temporooccipital part",0.010017636106898237
Central Opercular Cortex,-0.0020671409282273234
Precuneous Cortex,0.0068593309112441325
Occipital Pole,0.036536285144691455
Lingual Gyrus,-0.011215860008891118
"Inferior Frontal Gyrus, pars opercularis",0.0012941295953971532
Putamen,0.013345593057196596
"Inferior Frontal Gyrus, pars triangularis",0.0002443622361989334
Middle Frontal Gyrus,0.01920155974973055
Thalamus,-0.0024334324134978862
Frontal Operculum Cortex,0.01586094644979245
Precentral Gyrus,0.01115839391550622
Parietal Operculum Cortex,0.1738187450327829
Caudate,-0.007430706317453088
Pallidum,-0.00682051058548741
Occipital Fusiform Gyrus,-0.011961393613630177
Superior Parietal Lobule,0.0009793491261250314
Angular Gyrus,-0.01359960607362254
"Lateral Occipital Cortex, inferior division",0.02744280000688247
"Inferior Temporal Gyrus, anterior division",-0.025517810339783814
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.00014343286159457236
Cuneal Cortex,-0.008318266734417767
Temporal Pole,-0.011141838250968594
Subcallosal Cortex,0.0038686713992523436
Planum Polare,-0.024065540099793392
Paracingulate Gyrus,-0.0066878521527843635
Insular Cortex,-0.015378474070522409
Temporal Occipital Fusiform Cortex,0.02744902659382473
Hippocampus,-0.00267882515479248
"Middle Temporal Gyrus, temporooccipital part",0.012622087927076309
"Temporal Fusiform Cortex, anterior division",0.01916972151184622
"Lateral Occipital Cortex, superior division",0.028970830468657213
Supracalcarine Cortex,0.0059886609936565475
Heschl's Gyrus (includes H1 and H2),0.11490912370597567
"Supramarginal Gyrus, posterior division",0.03677696741892335
Postcentral Gyrus,0.020796089588881038
Intracalcarine Cortex,0.006011606130608325
Frontal Orbital Cortex,0.0008548822573684374
"Parahippocampal Gyrus, posterior division",0.010116756182503385
Amygdala,0.005902208913145407
"Inferior Temporal Gyrus, posterior division",0.07071008626823518
Frontal Medial Cortex,-0.010425346603741071
"Cingulate Gyrus, posterior division",0.012317012384194442
"Superior Temporal Gyrus, posterior division",0.2271506048208032
"Middle Temporal Gyrus, posterior division",-0.10142502917649844
Ventral Striatum,-0.0023364807381705127
"Supramarginal Gyrus, anterior division",-0.05537747794192652
"Cingulate Gyrus, anterior division",-0.00846222302962068
"Superior Temporal Gyrus, anterior division",0.002522010691848419
"Parahippocampal Gyrus, anterior division",0.007143782153607481
"Temporal Fusiform Cortex, posterior division",-0.04068907595842687
FA anterior corona radiata,-0.004179200069767743
FA cingulum hippocampus,0.010848003955023968
FA fornix cres+stria terminalis,-0.001642321636784393
FA corticospinal tract,0.0006582409292954682
FA inferior cerebellar peduncle,-0.010547849944178893
FA posterior corona radiata,-0.0013824435308643936
FA tapetum,0.00476344352730615
FA superior cerebellar peduncle,-0.0099134994296006
FA uncinate fasciculus,-0.00033473272246219973
FA cerebral peduncle,-0.00574055056536045
FA posterior thalamic radiation,0.0021686154009551498
FA anterior limb of internal capsule,0.007156309008241381
FA superior longitudinal fasciculus,-0.004875417758272747
FA external capsule,-0.007728539744692802
FA retrolenticular part of internal capsule,-0.01616560034991199
FA sagittal stratum,-0.011139622708074587
FA cingulum cingulate gyrus,-0.0006968916424627273
FA superior fronto-occipital fasciculus,-0.01199390581073795
FA posterior limb of internal capsule,0.006625793917992586
FA medial lemniscus,-0.006209358477316811
FA superior corona radiata,0.004730503561180305
V Cerebellum,0.014545198121302987
Crus I Cerebellum,-0.04622719669211281
VIIIa Cerebellum,0.5663833575626536
VIIIb Cerebellum,-0.3917038028071479
I-IV Cerebellum,-0.011856392446611306
IX Cerebellum,0.07155576294047276
Crus II Cerebellum,0.2378497065002439
VIIb Cerebellum,-0.4743068156375608
VI Cerebellum,0.005264108487176989
