,Pattern 35
"Middle Temporal Gyrus, anterior division",0.1415010971880196
Superior Frontal Gyrus,-0.0723583585091025
Frontal Pole,-0.07671970322906416
Planum Temporale,0.04233815628771767
"Inferior Temporal Gyrus, temporooccipital part",0.133420635499875
Central Opercular Cortex,-0.1217637991747796
Precuneous Cortex,-0.3193594299814833
Occipital Pole,0.12246162273871575
Lingual Gyrus,0.06994092913505626
"Inferior Frontal Gyrus, pars opercularis",-0.027649046392800497
Putamen,0.03763948883764702
"Inferior Frontal Gyrus, pars triangularis",0.06944342275955613
Middle Frontal Gyrus,-0.10180634266077357
Thalamus,-0.14322497904888726
Frontal Operculum Cortex,0.04687619590572081
Precentral Gyrus,0.33831001346160383
Parietal Operculum Cortex,0.059157247787303774
Caudate,-0.1750347096380782
Pallidum,0.1047368503306705
Occipital Fusiform Gyrus,-0.041550469802212775
Superior Parietal Lobule,0.0654793556844275
Angular Gyrus,-0.0039060605225244016
"Lateral Occipital Cortex, inferior division",-0.2005928298422627
"Inferior Temporal Gyrus, anterior division",0.0663094194098213
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.015838294080307097
Cuneal Cortex,0.06322681830664974
Temporal Pole,-0.08909792023862577
Subcallosal Cortex,0.1270757069860905
Planum Polare,0.03995076266219835
Paracingulate Gyrus,0.09467708301900704
Insular Cortex,-0.021644429699388512
Temporal Occipital Fusiform Cortex,0.06711992621490409
Hippocampus,-0.05752741043247905
"Middle Temporal Gyrus, temporooccipital part",-0.02637631792239245
"Temporal Fusiform Cortex, anterior division",0.07570860317161299
"Lateral Occipital Cortex, superior division",0.051199284018091616
Supracalcarine Cortex,0.038421524567567415
Heschl's Gyrus (includes H1 and H2),-0.1446443772552592
"Supramarginal Gyrus, posterior division",-0.041495637099037384
Postcentral Gyrus,0.03880066403473581
Intracalcarine Cortex,0.24753933651360985
Frontal Orbital Cortex,-0.043526258496538316
"Parahippocampal Gyrus, posterior division",-0.030810210547361768
Amygdala,-0.030817000690100543
"Inferior Temporal Gyrus, posterior division",-0.026568280580668985
Frontal Medial Cortex,-0.2868620828465954
"Cingulate Gyrus, posterior division",-0.11546760380828885
"Superior Temporal Gyrus, posterior division",0.04462761755848838
"Middle Temporal Gyrus, posterior division",0.015500022840261196
Ventral Striatum,0.017390221764685982
"Supramarginal Gyrus, anterior division",-0.09260357991432684
"Cingulate Gyrus, anterior division",0.010216824454710222
"Superior Temporal Gyrus, anterior division",0.041031652615086435
"Parahippocampal Gyrus, anterior division",0.039711016439423465
"Temporal Fusiform Cortex, posterior division",-0.06880169470822077
FA anterior corona radiata,0.05518125236934955
FA cingulum hippocampus,0.20061257300110286
FA fornix cres+stria terminalis,0.05540740986330345
FA corticospinal tract,-0.036278450545249086
FA inferior cerebellar peduncle,0.13883881917647314
FA posterior corona radiata,0.03584229399717405
FA tapetum,0.07001360477168153
FA superior cerebellar peduncle,-0.2960548271841316
FA uncinate fasciculus,-0.15517714862880325
FA cerebral peduncle,0.019103120028339124
FA posterior thalamic radiation,-0.08695856148522528
FA anterior limb of internal capsule,0.005042527609485169
FA superior longitudinal fasciculus,-0.1837110992876008
FA external capsule,-0.03994753997016365
FA retrolenticular part of internal capsule,0.018321321180197917
FA sagittal stratum,-0.0974326073426697
FA cingulum cingulate gyrus,-0.15645069880655102
FA superior fronto-occipital fasciculus,0.08776221655353078
FA posterior limb of internal capsule,0.10634970278542047
FA medial lemniscus,0.01461280258645661
FA superior corona radiata,0.097181411251207
V Cerebellum,0.009068934091270615
Crus I Cerebellum,0.08616574266477628
VIIIa Cerebellum,-0.01801784334908561
VIIIb Cerebellum,0.004315173112774247
I-IV Cerebellum,-0.014700812902894315
IX Cerebellum,0.017074367368935806
Crus II Cerebellum,0.010393878070736938
VIIb Cerebellum,-0.006900058490697511
VI Cerebellum,0.01187346893523663
