,Pattern 56
"Middle Temporal Gyrus, anterior division",0.01538407452039966
Superior Frontal Gyrus,0.029303954194159633
Frontal Pole,0.006494873109053809
Planum Temporale,-0.014946026123267913
"Inferior Temporal Gyrus, temporooccipital part",-0.030984153392524676
Central Opercular Cortex,-0.02540971020674304
Precuneous Cortex,0.1327906229799443
Occipital Pole,-0.044431061839333735
Lingual Gyrus,0.1382207608484782
"Inferior Frontal Gyrus, pars opercularis",0.011877110788700957
Putamen,0.14430469299131085
"Inferior Frontal Gyrus, pars triangularis",-0.02770858569899234
Middle Frontal Gyrus,-0.0027987427854754264
Thalamus,-0.0014869036061796875
Frontal Operculum Cortex,-0.034507991662546214
Precentral Gyrus,-0.01391740853378207
Parietal Operculum Cortex,-0.003501889318021156
Caudate,-0.18795572412685085
Pallidum,-0.048150764733740636
Occipital Fusiform Gyrus,0.04797417396283545
Superior Parietal Lobule,-0.0015072200810113587
Angular Gyrus,0.030929520356427875
"Lateral Occipital Cortex, inferior division",-0.04145609965510487
"Inferior Temporal Gyrus, anterior division",-0.07256431142998945
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.009121536363840752
Cuneal Cortex,-0.11054228884937822
Temporal Pole,-0.054642442695847664
Subcallosal Cortex,0.12905187449709207
Planum Polare,-0.050266009327349585
Paracingulate Gyrus,0.059883117945527024
Insular Cortex,-0.017536192122955374
Temporal Occipital Fusiform Cortex,-0.055899084557316014
Hippocampus,0.07908622128941968
"Middle Temporal Gyrus, temporooccipital part",-0.02179917776790385
"Temporal Fusiform Cortex, anterior division",0.013271576733650356
"Lateral Occipital Cortex, superior division",0.024248314997555948
Supracalcarine Cortex,-0.1212639781200342
Heschl's Gyrus (includes H1 and H2),0.016315832664628244
"Supramarginal Gyrus, posterior division",-0.01971246133554165
Postcentral Gyrus,0.10126607979621728
Intracalcarine Cortex,0.050099374928158434
Frontal Orbital Cortex,-0.023142614340316968
"Parahippocampal Gyrus, posterior division",-0.0026076326400017173
Amygdala,-0.14012687331160734
"Inferior Temporal Gyrus, posterior division",-0.016727984520537968
Frontal Medial Cortex,-0.04046406834709753
"Cingulate Gyrus, posterior division",-0.2037782994416004
"Superior Temporal Gyrus, posterior division",0.008247913700290724
"Middle Temporal Gyrus, posterior division",-0.02766264606121433
Ventral Striatum,-0.14075610812145609
"Supramarginal Gyrus, anterior division",0.046221249249133296
"Cingulate Gyrus, anterior division",0.012116564544601737
"Superior Temporal Gyrus, anterior division",0.02895680602645376
"Parahippocampal Gyrus, anterior division",-0.025083212654244416
"Temporal Fusiform Cortex, posterior division",0.033891620406615634
FA anterior corona radiata,-0.033798766505438206
FA cingulum hippocampus,-0.005949765815041828
FA fornix cres+stria terminalis,-0.024886014935395717
FA corticospinal tract,0.031179656820514982
FA inferior cerebellar peduncle,0.16682728226046328
FA posterior corona radiata,-0.03094955446164698
FA tapetum,-0.03823377542369186
FA superior cerebellar peduncle,-0.0747970499851311
FA uncinate fasciculus,0.3564839997537643
FA cerebral peduncle,0.480101971692619
FA posterior thalamic radiation,0.08332279606743348
FA anterior limb of internal capsule,-0.2081865262576664
FA superior longitudinal fasciculus,0.1142364901338339
FA external capsule,-0.3792747126032089
FA retrolenticular part of internal capsule,0.0577850498426587
FA sagittal stratum,0.05302050919229463
FA cingulum cingulate gyrus,0.06748056168457175
FA superior fronto-occipital fasciculus,0.0957437120197476
FA posterior limb of internal capsule,-0.046545343574033976
FA medial lemniscus,-0.23265814383348404
FA superior corona radiata,-0.14490684026220413
V Cerebellum,-0.012113416657443605
Crus I Cerebellum,0.11479964024751295
VIIIa Cerebellum,-0.025760656570412373
VIIIb Cerebellum,-0.0012272233836545104
I-IV Cerebellum,-0.06107421214408094
IX Cerebellum,0.03951167956857328
Crus II Cerebellum,0.02562237496779796
VIIb Cerebellum,-0.01745030397624113
VI Cerebellum,-0.015283562772549887
