,Pattern 53
"Middle Temporal Gyrus, anterior division",0.0069430172365282285
Superior Frontal Gyrus,0.07526579421397887
Frontal Pole,-0.056870075991330926
Planum Temporale,0.04277044434262888
"Inferior Temporal Gyrus, temporooccipital part",-0.010796057318950166
Central Opercular Cortex,-0.08968702528609895
Precuneous Cortex,-0.20764802219088016
Occipital Pole,-0.15291352355411889
Lingual Gyrus,0.19438366065411009
"Inferior Frontal Gyrus, pars opercularis",-0.1419808457001434
Putamen,-0.12041693178910777
"Inferior Frontal Gyrus, pars triangularis",0.050348553755809225
Middle Frontal Gyrus,0.034565768279202484
Thalamus,0.03589497862534472
Frontal Operculum Cortex,0.052803587672698805
Precentral Gyrus,0.030349736212160205
Parietal Operculum Cortex,-0.06591846883434574
Caudate,0.021578201107148573
Pallidum,0.047554848690259485
Occipital Fusiform Gyrus,0.0140391652976458
Superior Parietal Lobule,-0.09545548278850052
Angular Gyrus,0.07526108798567346
"Lateral Occipital Cortex, inferior division",0.26538661133733776
"Inferior Temporal Gyrus, anterior division",-0.02589823036752313
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.004303396321752308
Cuneal Cortex,0.2398960610060682
Temporal Pole,-0.0258549889617088
Subcallosal Cortex,0.0906678144679222
Planum Polare,0.03202915470451249
Paracingulate Gyrus,-0.03777728103151926
Insular Cortex,-0.03587113705829646
Temporal Occipital Fusiform Cortex,-0.01859438266486446
Hippocampus,0.10337207651856356
"Middle Temporal Gyrus, temporooccipital part",-0.07900444384549812
"Temporal Fusiform Cortex, anterior division",-0.0545006137711342
"Lateral Occipital Cortex, superior division",-0.10179711370420284
Supracalcarine Cortex,-0.04559582425510508
Heschl's Gyrus (includes H1 and H2),0.01864289380014628
"Supramarginal Gyrus, posterior division",0.1037975890629992
Postcentral Gyrus,-0.014851179124063725
Intracalcarine Cortex,-0.27405857685256896
Frontal Orbital Cortex,0.038423509809338265
"Parahippocampal Gyrus, posterior division",-0.028733930176663675
Amygdala,0.004308131923632174
"Inferior Temporal Gyrus, posterior division",0.0779697054882991
Frontal Medial Cortex,0.03736842548969649
"Cingulate Gyrus, posterior division",0.08136002499685985
"Superior Temporal Gyrus, posterior division",0.03608316709048109
"Middle Temporal Gyrus, posterior division",0.007925073094365595
Ventral Striatum,-0.05312176148431369
"Supramarginal Gyrus, anterior division",-0.15084779628641407
"Cingulate Gyrus, anterior division",-0.01712635138248851
"Superior Temporal Gyrus, anterior division",0.04873701142515843
"Parahippocampal Gyrus, anterior division",0.03586020829432003
"Temporal Fusiform Cortex, posterior division",0.02416324432888782
FA anterior corona radiata,0.034163884837333014
FA cingulum hippocampus,-0.04511956405191261
FA fornix cres+stria terminalis,-0.023327724819490508
FA corticospinal tract,0.0933820739322194
FA inferior cerebellar peduncle,-0.010042112655520394
FA posterior corona radiata,-0.2691817416923989
FA tapetum,0.2634754170090485
FA superior cerebellar peduncle,-0.21772516851570964
FA uncinate fasciculus,-0.1781248769896192
FA cerebral peduncle,0.10653974743590287
FA posterior thalamic radiation,-0.0767780468223573
FA anterior limb of internal capsule,-0.28177968686103017
FA superior longitudinal fasciculus,0.23756202080496205
FA external capsule,0.12249938688627796
FA retrolenticular part of internal capsule,-0.11570768538783972
FA sagittal stratum,-0.008041652068817795
FA cingulum cingulate gyrus,0.017188388029430374
FA superior fronto-occipital fasciculus,0.150030521550197
FA posterior limb of internal capsule,-0.02867215979152816
FA medial lemniscus,-0.049283635029781885
FA superior corona radiata,-0.0036767349227942734
V Cerebellum,-0.02202300859028341
Crus I Cerebellum,0.1087693123225144
VIIIa Cerebellum,0.1034062588958496
VIIIb Cerebellum,0.010035207599416798
I-IV Cerebellum,-0.08136130152011484
IX Cerebellum,-0.14167710052995308
Crus II Cerebellum,-0.10954232342855083
VIIb Cerebellum,0.005215908655631443
VI Cerebellum,0.0003902865355484148
