,Pattern 15
"Middle Temporal Gyrus, anterior division",0.039463484927024714
Superior Frontal Gyrus,-0.009292591197093886
Frontal Pole,0.03753336121367922
Planum Temporale,-0.11329883315218695
"Inferior Temporal Gyrus, temporooccipital part",0.05505476892162155
Central Opercular Cortex,-0.030679883433907713
Precuneous Cortex,0.0776974197863632
Occipital Pole,-0.059731724338181816
Lingual Gyrus,-0.1523736173462442
"Inferior Frontal Gyrus, pars opercularis",-0.0595416161674355
Putamen,0.16917140265682995
"Inferior Frontal Gyrus, pars triangularis",-0.021687835914649983
Middle Frontal Gyrus,-0.053368929395989965
Thalamus,0.06837990973220479
Frontal Operculum Cortex,-0.006153949557856407
Precentral Gyrus,-0.06344330233178268
Parietal Operculum Cortex,-0.09919926986150232
Caudate,0.19826262834225225
Pallidum,0.08462001656586599
Occipital Fusiform Gyrus,0.16111415507667756
Superior Parietal Lobule,0.1524429112929579
Angular Gyrus,0.29934252386006605
"Lateral Occipital Cortex, inferior division",-0.15260780111341046
"Inferior Temporal Gyrus, anterior division",0.031239622665300344
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.0066344781675236894
Cuneal Cortex,-0.08142408706796705
Temporal Pole,-0.09093425452420197
Subcallosal Cortex,0.27740012341207954
Planum Polare,0.0103626342825969
Paracingulate Gyrus,0.0397272782552785
Insular Cortex,0.040760201241781084
Temporal Occipital Fusiform Cortex,0.04428081677263196
Hippocampus,0.06541593010440644
"Middle Temporal Gyrus, temporooccipital part",-0.14238565589763785
"Temporal Fusiform Cortex, anterior division",-0.12622792405743616
"Lateral Occipital Cortex, superior division",0.1188109831842108
Supracalcarine Cortex,-0.08591928089594386
Heschl's Gyrus (includes H1 and H2),-0.04539295839014759
"Supramarginal Gyrus, posterior division",0.12890935636636852
Postcentral Gyrus,-0.27931150695294643
Intracalcarine Cortex,-0.04508208700518253
Frontal Orbital Cortex,0.13524353054238225
"Parahippocampal Gyrus, posterior division",0.008158722869686212
Amygdala,0.0278753683956184
"Inferior Temporal Gyrus, posterior division",0.1816270015709694
Frontal Medial Cortex,0.027540266211255358
"Cingulate Gyrus, posterior division",-0.046575858793254515
"Superior Temporal Gyrus, posterior division",-0.048154381000087336
"Middle Temporal Gyrus, posterior division",0.13979912517018794
Ventral Striatum,0.2639045719792422
"Supramarginal Gyrus, anterior division",-0.16467685667176465
"Cingulate Gyrus, anterior division",-0.03530624384698261
"Superior Temporal Gyrus, anterior division",-0.07601253263011377
"Parahippocampal Gyrus, anterior division",-0.0990403085837152
"Temporal Fusiform Cortex, posterior division",0.04621288371123247
FA anterior corona radiata,-0.044301679080600384
FA cingulum hippocampus,0.0008205712938194679
FA fornix cres+stria terminalis,0.014413051420774156
FA corticospinal tract,-0.05846475553516334
FA inferior cerebellar peduncle,-0.05177453353795048
FA posterior corona radiata,0.18507554936205084
FA tapetum,0.07081518322552753
FA superior cerebellar peduncle,-0.01405272092895999
FA uncinate fasciculus,0.00945765684792925
FA cerebral peduncle,-0.01004761394495328
FA posterior thalamic radiation,-0.034042683999104165
FA anterior limb of internal capsule,-0.0948720125909116
FA superior longitudinal fasciculus,0.0896307063041958
FA external capsule,0.0855848335537391
FA retrolenticular part of internal capsule,0.11462420482604326
FA sagittal stratum,-0.04090451627886208
FA cingulum cingulate gyrus,0.04027119778793739
FA superior fronto-occipital fasciculus,0.06584502637830633
FA posterior limb of internal capsule,0.06531719203595845
FA medial lemniscus,-0.07341674218458705
FA superior corona radiata,0.13487755605262475
V Cerebellum,-0.024483829978349164
Crus I Cerebellum,0.22134448279074945
VIIIa Cerebellum,-0.06563444787227858
VIIIb Cerebellum,0.07169102942235436
I-IV Cerebellum,0.09584230453506017
IX Cerebellum,0.15747647254585426
Crus II Cerebellum,0.08066947142925426
VIIb Cerebellum,-0.10650178695340227
VI Cerebellum,-0.01496192071634164
