,Pattern 85
"Middle Temporal Gyrus, anterior division",-0.020032122418687858
Superior Frontal Gyrus,0.4316922576273169
Frontal Pole,0.502007192808986
Planum Temporale,0.0679241683252437
"Inferior Temporal Gyrus, temporooccipital part",-0.013715351108952832
Central Opercular Cortex,0.004822378225964125
Precuneous Cortex,-0.02246335847166686
Occipital Pole,-0.07186863827613296
Lingual Gyrus,-0.055518389936856184
"Inferior Frontal Gyrus, pars opercularis",0.18232098685930334
Putamen,-0.029615838841103137
"Inferior Frontal Gyrus, pars triangularis",0.1891781238690193
Middle Frontal Gyrus,0.4644416177884893
Thalamus,-0.018763400384435303
Frontal Operculum Cortex,-0.003986361569800478
Precentral Gyrus,0.3215156987086821
Parietal Operculum Cortex,-0.05192486293330168
Caudate,0.04417679927877699
Pallidum,-0.00901095178049238
Occipital Fusiform Gyrus,-0.023696287331341576
Superior Parietal Lobule,-0.03555060325833416
Angular Gyrus,-0.04402455661710508
"Lateral Occipital Cortex, inferior division",-0.06209951201234382
"Inferior Temporal Gyrus, anterior division",-0.0150968813319367
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.018293848687756912
Cuneal Cortex,-0.02396198191073724
Temporal Pole,-0.0621584333312038
Subcallosal Cortex,0.00032730441274932126
Planum Polare,-0.016050227322473843
Paracingulate Gyrus,0.0994109317129719
Insular Cortex,0.04664077736787799
Temporal Occipital Fusiform Cortex,-0.043088173900817095
Hippocampus,0.025351409022972855
"Middle Temporal Gyrus, temporooccipital part",-0.045499346930504975
"Temporal Fusiform Cortex, anterior division",-0.010088376610390208
"Lateral Occipital Cortex, superior division",-0.11466683023179378
Supracalcarine Cortex,-0.01645254168446006
Heschl's Gyrus (includes H1 and H2),-0.06440520258683156
"Supramarginal Gyrus, posterior division",-0.0635346725917107
Postcentral Gyrus,-0.09244561263577597
Intracalcarine Cortex,-0.0156771911028127
Frontal Orbital Cortex,0.12584555492804184
"Parahippocampal Gyrus, posterior division",-0.012868000652489732
Amygdala,-0.014839575920256637
"Inferior Temporal Gyrus, posterior division",-0.052301958867278314
Frontal Medial Cortex,0.020156084382872343
"Cingulate Gyrus, posterior division",-0.015616462674972163
"Superior Temporal Gyrus, posterior division",-0.07694849579586184
"Middle Temporal Gyrus, posterior division",-0.017562134450081545
Ventral Striatum,-0.021602501767023462
"Supramarginal Gyrus, anterior division",-0.02095554748712991
"Cingulate Gyrus, anterior division",0.22732762511250645
"Superior Temporal Gyrus, anterior division",-0.014121610159490915
"Parahippocampal Gyrus, anterior division",-0.013129256658219148
"Temporal Fusiform Cortex, posterior division",-0.011064658290971231
FA anterior corona radiata,-0.02331860889106603
FA cingulum hippocampus,0.0009797810584085752
FA fornix cres+stria terminalis,-0.006662567385786352
FA corticospinal tract,-0.016507747793723517
FA inferior cerebellar peduncle,0.006439608586170615
FA posterior corona radiata,-0.0018856557356834289
FA tapetum,0.00813292365949117
FA superior cerebellar peduncle,0.00961543512001119
FA uncinate fasciculus,-0.007705115732948837
FA cerebral peduncle,0.008157756576462328
FA posterior thalamic radiation,-0.0036756437054864467
FA anterior limb of internal capsule,-0.004915330357388762
FA superior longitudinal fasciculus,-0.03577330032024998
FA external capsule,-0.013848658824854393
FA retrolenticular part of internal capsule,0.027131717809676742
FA sagittal stratum,0.010377176366605512
FA cingulum cingulate gyrus,0.004328140573535786
FA superior fronto-occipital fasciculus,-0.010768147661598051
FA posterior limb of internal capsule,-0.0016777401921179056
FA medial lemniscus,0.006906794533771834
FA superior corona radiata,0.03008464522633967
V Cerebellum,0.002042099106170753
Crus I Cerebellum,0.030452650110515445
VIIIa Cerebellum,0.0277322751954999
VIIIb Cerebellum,-0.0182088252552964
I-IV Cerebellum,0.06240220082297654
IX Cerebellum,-0.0017137784798772636
Crus II Cerebellum,0.02817261693315332
VIIb Cerebellum,-0.04457885858658663
VI Cerebellum,0.036153505646789465
