i,phesid,p_Asymmetry Pattern 76,-logp_Asymmetry Pattern 76,Category
0,1677,0.2174067924099854,0.6627268914360479,early life factors
1,1777,0.04093986937995269,1.3878535473026354,early life factors
2,1787,0.18976473569002142,0.7217844901076673,early life factors
3,1767,0.35058650968916605,0.4552047992527014,early life factors
4,1697,0.83714593321784,0.07719882818736822,early life factors
5,1687,0.8106736772582017,0.09115392838534635,early life factors
6,20022,0.18975035644623736,0.7218173996090903,early life factors
7,130,0.8532462902749702,0.0689255912609991,early life factors
8,129,0.11772586049344333,0.9291281264856784,early life factors
9,10722#4,0.3743776577479198,0.426690077151665,lifestyle - general
10,10722#5,0.1646599677182783,0.7834119740682793,lifestyle - general
11,10722#2,0.052631343574499195,1.2787555431587994,lifestyle - general
12,10722#100,0.21203708043467123,0.6735881842599909,lifestyle - general
13,10722#3,0.33675220196104383,0.4726895558235242,lifestyle - general
14,10721#1,0.39967228722801146,0.398295964127202,lifestyle - general
15,10860#1,0.14938315972028196,0.8256983586971987,lifestyle - general
16,10721#6,0.5806885833690362,0.23605671233169967,lifestyle - general
17,10721#2,0.03742281617684335,1.4268635336707785,lifestyle - general
18,10721#3,0.3400973795545887,0.4683967142871149,lifestyle - general
19,10721#100,0.4139344057286947,0.38306847406526756,lifestyle - general
20,10114,0.36614705440750006,0.43634445534036065,lifestyle - general
21,10105,0.08426048538844057,1.0743760434181178,lifestyle - general
22,6160#4,0.41122920351332504,0.38591605141954494,lifestyle - general
23,6160#3,0.4413475797406971,0.35521925065167853,lifestyle - general
24,6160#5,0.19405402821187454,0.7120773376596972,lifestyle - general
25,10722#1,0.05710804752625911,1.2433026877264362,lifestyle - general
26,10860#100,0.7990530131933692,0.09742440645122831,lifestyle - general
27,20107#11,0.5796929111716835,0.23680201040694895,lifestyle - general
28,10860#3,0.4891392936130268,0.3105674479661657,lifestyle - general
29,20110#3,0.12713096928245182,0.8957486418130207,lifestyle - general
30,20110#9,0.3978657860679846,0.4002634058165337,lifestyle - general
31,20110#12,0.02543545378424768,1.5945605098809947,lifestyle - general
32,20110#11,0.49677753212844356,0.30383805432360583,lifestyle - general
33,20110#1,0.7649553685070176,0.11636390311640757,lifestyle - general
34,20110#8,0.29360878163344695,0.5322309591172979,lifestyle - general
35,20110#100,0.5734318591022795,0.24151818190235255,lifestyle - general
36,20107#101,0.7913909959804842,0.1016088952100413,lifestyle - general
37,20107#12,0.46541913181847894,0.3321557682937721,lifestyle - general
38,10860#2,0.2641984255711577,0.5780697747903627,lifestyle - general
39,20107#9,0.3860656661427523,0.4133388196340792,lifestyle - general
40,20107#3,0.5667524999730413,0.24660655550298508,lifestyle - general
41,20107#4,0.5000110079702076,0.3010204343677951,lifestyle - general
42,20107#6,0.9967401969089054,0.0014180269966982836,lifestyle - general
43,20107#13,0.9037704887628182,0.04394184399254949,lifestyle - general
44,20107#8,0.006959316832914372,2.157433391173593,lifestyle - general
45,20107#1,0.7289037365909136,0.1373298234349387,lifestyle - general
46,20107#2,0.6403856812344556,0.1935583872936269,lifestyle - general
47,20107#100,0.12444093045766674,0.9050367502865776,lifestyle - general
48,6160#2,0.3654930129279944,0.437120920965549,lifestyle - general
49,20107#10,0.809799999565437,0.09162222780066086,lifestyle - general
50,6160#1,0.8696254210973715,0.060667773336498185,lifestyle - general
51,6146#3,0.8850834229634063,0.053015793228509155,lifestyle - general
52,6146#1,0.7841453703864222,0.10560341728466596,lifestyle - general
53,6139#3,0.24165602878332118,0.6168023657033804,lifestyle - general
54,6139#2,0.9593824871217509,0.018008213549717544,lifestyle - general
55,6139#1,0.5324295812736227,0.2737378235448223,lifestyle - general
56,6139#100,0.671663649936629,0.17284815484127014,lifestyle - general
57,6142#7,0.6301226802584929,0.20057488836798126,lifestyle - general
58,6142#100,0.8211889437496404,0.08555690647734165,lifestyle - general
59,6142#4,0.09173048580703265,1.0374863064514692,lifestyle - general
60,6142#6,0.05407794173904723,1.2669798464374467,lifestyle - general
61,6142#5,0.83580265958657,0.07789625123267314,lifestyle - general
62,6140#1,0.8154032268750131,0.08862757420439309,lifestyle - general
63,6142#3,0.6983243988530667,0.15594278381873297,lifestyle - general
