i,phesid,p_Asymmetry Pattern 69,-logp_Asymmetry Pattern 69,Category
0,1677,0.5274701868286201,0.2778020821188387,early life factors
1,1777,0.009311712156329076,2.0309704573988743,early life factors
2,1787,0.10220870098380898,0.9905121313206071,early life factors
3,1767,0.016906109640236974,1.7719563188457865,early life factors
4,1697,0.8380752027481398,0.07671700920605272,early life factors
5,1687,0.2990479450853103,0.5242591775059344,early life factors
6,20022,0.18720030387070874,0.7276934506338917,early life factors
7,130,0.3109332337550271,0.5073328563902162,early life factors
8,129,0.8339554455699801,0.07885715111283319,early life factors
9,10722#4,0.26800410951743064,0.5718585465418831,lifestyle - general
10,10722#5,0.2029200556138999,0.692675027328384,lifestyle - general
11,10722#2,0.694334142367117,0.15843147873441793,lifestyle - general
12,10722#100,0.9509640181052722,0.02183591527495372,lifestyle - general
13,10722#3,0.7775560024790467,0.10926832166866585,lifestyle - general
14,10721#1,0.9262027316555093,0.03329394247280491,lifestyle - general
15,10860#1,0.55584325598151,0.2550476592443271,lifestyle - general
16,10721#6,0.8685157746664348,0.06122228914737092,lifestyle - general
17,10721#2,0.5240127899639617,0.280658112743403,lifestyle - general
18,10721#3,0.3026274292957125,0.519091711303244,lifestyle - general
19,10721#100,0.44604883522674044,0.35061759037207973,lifestyle - general
20,10114,0.4836983332915436,0.315425409083599,lifestyle - general
21,10105,0.9848704869885061,0.006620876593112296,lifestyle - general
22,6160#4,0.2673665405676151,0.5728929432074178,lifestyle - general
23,6160#3,0.2276049464167859,0.6428183038842938,lifestyle - general
24,6160#5,0.07253968941414557,1.13942430822638,lifestyle - general
25,10722#1,0.11220186663494905,0.9499999179237544,lifestyle - general
26,10860#100,0.6681094523892301,0.175152383819651,lifestyle - general
27,20107#11,0.43233468976291,0.3641799160551133,lifestyle - general
28,10860#3,0.2826093402275958,0.5488134888346938,lifestyle - general
29,20110#3,0.3068738551040641,0.5130401108112939,lifestyle - general
30,20110#9,0.7213943146981564,0.14182728467491665,lifestyle - general
31,20110#12,0.033498944037080695,1.474968882697391,lifestyle - general
32,20110#11,0.6506059847501304,0.1866819460772166,lifestyle - general
33,20110#1,0.32446926155477784,0.48882643960152694,lifestyle - general
34,20110#8,0.8194923251564388,0.08645510940015216,lifestyle - general
35,20110#100,0.5518966961510725,0.2581422057674108,lifestyle - general
36,20107#101,0.6363943147350092,0.19627370880270698,lifestyle - general
37,20107#12,0.1605011990718679,0.7945217187211002,lifestyle - general
38,10860#2,0.7860796614914495,0.10453344022892982,lifestyle - general
39,20107#9,0.03758953307077479,1.4249330689668318,lifestyle - general
40,20107#3,0.8395626996716102,0.07594686461874824,lifestyle - general
41,20107#4,0.5111970360733202,0.2914116728870847,lifestyle - general
42,20107#6,0.5101082214588438,0.2923376768502371,lifestyle - general
43,20107#13,0.4620065802442146,0.3353518388520981,lifestyle - general
44,20107#8,0.6663020087588709,0.1763288774243774,lifestyle - general
45,20107#1,0.0637017187822705,1.195848849492197,lifestyle - general
46,20107#2,0.8453546566538533,0.07296105067916117,lifestyle - general
47,20107#100,0.09295063442021335,1.0317476416719902,lifestyle - general
48,6160#2,0.10486407633827498,0.979373264142703,lifestyle - general
49,20107#10,0.8815300858278592,0.054762861032211146,lifestyle - general
50,6160#1,0.2710836600571472,0.5668966593316589,lifestyle - general
51,6146#3,0.33019590476052973,0.4812283173570928,lifestyle - general
52,6146#1,0.5436635187291202,0.2646698083376278,lifestyle - general
53,6139#3,0.5165691803638671,0.2868715083392054,lifestyle - general
54,6139#2,0.5988790324338081,0.22266089188774418,lifestyle - general
55,6139#1,0.47674942358731787,0.32170982336428183,lifestyle - general
56,6139#100,0.8348968054296358,0.0783672006865455,lifestyle - general
57,6142#7,0.15760410779086184,0.8024324672547443,lifestyle - general
58,6142#100,0.14968606898236295,0.8248186167953402,lifestyle - general
59,6142#4,0.34901844197450205,0.45715162451315416,lifestyle - general
60,6142#6,0.8381537161856951,0.07667632508191514,lifestyle - general
61,6142#5,0.8594156138059673,0.06579676034704876,lifestyle - general
62,6140#1,0.10504868463595377,0.9786093812296939,lifestyle - general
63,6142#3,0.012743939569017959,1.8946962965999148,lifestyle - general
64,6142#1,0.9610085144367039,0.017272764509918725,lifestyle - general
65,6138#2,0.43008881866983395,0.3664418479669806,lifestyle - general
66,6138#4,0.7850940748884455,0.10507830025217853,lifestyle - general
67,6138#1,0.8023206824567949,0.09565201228325428,lifestyle - general
68,6138#3,0.6505954136222156,0.1866890026059396,lifestyle - general
69,4501,0.0490957854487331,1.3089557876106102,lifestyle - general
70,2159,0.638291103541118,0.1949812086955695,lifestyle - general
71,1835,0.9062504048827159,0.04275178639249189,lifestyle - general
72,1797,0.7725892412362314,0.11205134395753308,lifestyle - general
73,6142#2,0.4169169992904246,0.37995039667625646,lifestyle - general
74,6160#100,0.5001159270666224,0.30092931436454323,lifestyle - general
75,6140#3,0.31270295309732216,0.5048680173569529,lifestyle - general
76,6140#100,0.05407564785689504,1.2669982687637829,lifestyle - general
77,20110#5,0.061448370245009376,1.2114896311336765,lifestyle - general
78,6146#2,0.8470268212507458,0.07210283744169965,lifestyle - general
79,6146#100,0.7536956929796215,0.12280396651211417,lifestyle - general
80,6145#4,0.3456782876002296,0.46132789807270314,lifestyle - general
81,6145#2,0.5226050404522435,0.2818264058791885,lifestyle - general
82,6145#6,0.5026230560687528,0.29875759355129844,lifestyle - general
83,6145#3,0.8198763126115408,0.08625166078941424,lifestyle - general
84,6145#5,0.6614167789401943,0.17952479202178853,lifestyle - general
85,6145#100,0.16196517857494153,0.7905783458171439,lifestyle - general
86,6140#5,0.036836993960826146,1.4337158171150173,lifestyle - general
87,6145#1,0.1982932818612461,0.7026919993600712,lifestyle - general
88,6141#7,0.6692478682477124,0.17441300349512726,lifestyle - general
89,6141#3,0.4583722984784511,0.3387816366372505,lifestyle - general
90,6141#4,0.80738846453318,0.09291745981222202,lifestyle - general
91,6141#8,0.3991650942541719,0.39884744342575,lifestyle - general
92,6141#2,0.25682517853205644,0.5903624013138491,lifestyle - general
93,6141#1,0.18698170626032162,0.7282008814786581,lifestyle - general
94,6140#4,0.2094239263250678,0.6789737024215245,lifestyle - general
95,6140#6,0.15558817139357736,0.8080234233731115,lifestyle - general
96,6140#2,0.9275115863066391,0.03268065655107256,lifestyle - general
97,6141#6,0.6826971074359577,0.16577193723513003,lifestyle - general
98,20110#6,0.7595407991175044,0.11944889282726179,lifestyle - general
99,670_1.0,0.5463149725596959,0.2625568968477646,lifestyle - general
100,20110#10,0.0021445048394045734,2.6686729693715945,lifestyle - general
101,1845,4.482266043762011e-05,4.348502369597308,lifestyle - general
102,1807,0.6524182842504884,0.18547387620653083,lifestyle - general
103,767,0.9743644442764808,0.011278572346938001,lifestyle - general
104,699,0.5359970052294128,0.2708376368295696,lifestyle - general
105,189,0.7126350787207386,0.14713280376455448,lifestyle - general
106,6,0.7614812111822462,0.11834080799509519,lifestyle - general
107,5,0.6002434809547368,0.2216725479735745,lifestyle - general
108,4,0.9412893343657357,0.02627686222172436,lifestyle - general
