,Pattern 69
"Middle Temporal Gyrus, anterior division",-0.05437623951591879
Superior Frontal Gyrus,-0.0005195040803318007
Frontal Pole,0.03361289555112814
Planum Temporale,-0.005418386865927983
"Inferior Temporal Gyrus, temporooccipital part",-0.04224058143641357
Central Opercular Cortex,0.0071109122988285344
Precuneous Cortex,0.015303519222351722
Occipital Pole,0.023251574779128183
Lingual Gyrus,-0.0996111096846772
"Inferior Frontal Gyrus, pars opercularis",-0.030529744178696475
Putamen,0.07492706872998997
"Inferior Frontal Gyrus, pars triangularis",0.09015202816541626
Middle Frontal Gyrus,0.05443445905049523
Thalamus,0.08551646150228487
Frontal Operculum Cortex,-0.08027121773226235
Precentral Gyrus,0.026045770897326945
Parietal Operculum Cortex,0.18406868870171164
Caudate,-0.15561490194063646
Pallidum,-0.04587857454354333
Occipital Fusiform Gyrus,-0.024073633897729967
Superior Parietal Lobule,-0.10883625205730367
Angular Gyrus,0.014140028211936903
"Lateral Occipital Cortex, inferior division",0.024746427001227096
"Inferior Temporal Gyrus, anterior division",0.005923376349158405
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.06787225131792354
Cuneal Cortex,-0.07209110869900039
Temporal Pole,0.38890459739749095
Subcallosal Cortex,0.08387314347798923
Planum Polare,0.09360696631920427
Paracingulate Gyrus,-0.059304921507114576
Insular Cortex,-0.016535720925843572
Temporal Occipital Fusiform Cortex,0.0061978589759382205
Hippocampus,-0.14918375633519182
"Middle Temporal Gyrus, temporooccipital part",0.10029745634827404
"Temporal Fusiform Cortex, anterior division",0.1979578979496049
"Lateral Occipital Cortex, superior division",-0.15387872208130676
Supracalcarine Cortex,-0.0050006572827516185
Heschl's Gyrus (includes H1 and H2),0.10178594896483643
"Supramarginal Gyrus, posterior division",-0.0065464207087995024
Postcentral Gyrus,-0.07462330258294997
Intracalcarine Cortex,0.06960520764188033
Frontal Orbital Cortex,-0.11908892111291565
"Parahippocampal Gyrus, posterior division",0.20128591152101574
Amygdala,0.016876172003055658
"Inferior Temporal Gyrus, posterior division",0.0968112320918204
Frontal Medial Cortex,-0.04341664151011728
"Cingulate Gyrus, posterior division",0.008424852886872367
"Superior Temporal Gyrus, posterior division",-0.13432047565608268
"Middle Temporal Gyrus, posterior division",0.28507395681224384
Ventral Striatum,0.04122676485455108
"Supramarginal Gyrus, anterior division",-0.09883903271615442
"Cingulate Gyrus, anterior division",-0.06150826454485792
"Superior Temporal Gyrus, anterior division",-0.008404548952085915
"Parahippocampal Gyrus, anterior division",-0.14793587153362506
"Temporal Fusiform Cortex, posterior division",-0.03614237060888699
FA anterior corona radiata,-0.01139473512756245
FA cingulum hippocampus,0.0703841793002955
FA fornix cres+stria terminalis,-0.31990013696992825
FA corticospinal tract,0.11232270269755472
FA inferior cerebellar peduncle,0.06500889872402324
FA posterior corona radiata,-0.0688626061372654
FA tapetum,0.02631873586441022
FA superior cerebellar peduncle,-0.047261615496541926
FA uncinate fasciculus,0.02730487891845354
FA cerebral peduncle,-0.2155981299520819
FA posterior thalamic radiation,-0.08408376291467047
FA anterior limb of internal capsule,-0.11045935825797797
FA superior longitudinal fasciculus,0.043504289202423385
FA external capsule,-0.0421191782004145
FA retrolenticular part of internal capsule,0.02564869911446033
FA sagittal stratum,0.2441883827988547
FA cingulum cingulate gyrus,0.023460524612312992
FA superior fronto-occipital fasciculus,0.015295470357346866
FA posterior limb of internal capsule,0.2625891662268429
FA medial lemniscus,-0.08070455037038758
FA superior corona radiata,-0.08985022639542455
V Cerebellum,0.07033707454250097
Crus I Cerebellum,0.1156447962304524
VIIIa Cerebellum,-0.014439525269926229
VIIIb Cerebellum,-0.013757038167389836
I-IV Cerebellum,-0.04289084238073862
IX Cerebellum,0.006919601664458139
Crus II Cerebellum,-0.04840063176558365
VIIb Cerebellum,-0.035599739425604765
VI Cerebellum,0.07777517545441401
