i,phesid,p_Asymmetry Pattern 12,-logp_Asymmetry Pattern 12,Category
0,1677,0.2785286964406199,0.5551300534030658,early life factors
1,1777,0.5433599230547397,0.26491239727264665,early life factors
2,1787,0.02919173943980295,1.5347400260602622,early life factors
3,1767,0.6554137062894543,0.18348448070824228,early life factors
4,1697,0.0476715007432001,1.3217411758633635,early life factors
5,1687,0.2570442819791147,0.5899920526899198,early life factors
6,20022,0.516619155649509,0.2868294947197205,early life factors
7,130,0.14860132271785612,0.8279773248519617,early life factors
8,129,0.6391799627585013,0.19437684789902704,early life factors
9,10722#4,0.6786444178441123,0.16835771882397646,lifestyle - general
10,10722#5,0.5189263739719348,0.2848942561129342,lifestyle - general
11,10722#2,0.5972950547951918,0.2238110809067882,lifestyle - general
12,10722#100,0.6646320243449392,0.17741873669375105,lifestyle - general
13,10722#3,0.24209638401596906,0.6160116971903989,lifestyle - general
14,10721#1,0.46549633982548155,0.3320837295050781,lifestyle - general
15,10860#1,0.6578622613868743,0.18186502641863353,lifestyle - general
16,10721#6,0.7570446702631795,0.12087849371468021,lifestyle - general
17,10721#2,0.009284653577253924,2.032234295725356,lifestyle - general
18,10721#3,0.016658925825916982,1.778353005505272,lifestyle - general
19,10721#100,0.5143218041256671,0.2887650638361444,lifestyle - general
20,10114,0.3809671024926998,0.4191125251714671,lifestyle - general
21,10105,0.7433976939656235,0.12877879042829146,lifestyle - general
22,6160#4,0.6476748060010432,0.1886429963034188,lifestyle - general
23,6160#3,0.14340755056912655,0.8434279819724072,lifestyle - general
24,6160#5,0.9388123251434363,0.027421217425973473,lifestyle - general
25,10722#1,0.675432658298354,0.17041794432858423,lifestyle - general
26,10860#100,0.6083315365983681,0.21585966863385359,lifestyle - general
27,20107#11,0.29116716029941914,0.535857609115199,lifestyle - general
28,10860#3,0.008708609940852284,2.0600511610882486,lifestyle - general
29,20110#3,0.11382411444523335,0.9437657198297409,lifestyle - general
30,20110#9,0.09774270442600604,1.009915648722598,lifestyle - general
31,20110#12,0.856638065914318,0.06720263102604268,lifestyle - general
32,20110#11,0.5156196203370632,0.2876705652480428,lifestyle - general
33,20110#1,0.16484141936848715,0.7829336546349045,lifestyle - general
34,20110#8,0.9710476635256824,0.012759452380195527,lifestyle - general
35,20110#100,0.020015283001020873,1.6986382649187144,lifestyle - general
36,20107#101,0.6065556840348082,0.21712932314207933,lifestyle - general
37,20107#12,0.29508628816223725,0.5300509704859115,lifestyle - general
38,10860#2,0.15044868601723793,0.8226116009312443,lifestyle - general
39,20107#9,0.09008118949715876,1.0453658877165128,lifestyle - general
40,20107#3,0.2679515708047929,0.5719436926608467,lifestyle - general
41,20107#4,0.5643828319436737,0.24842620559368006,lifestyle - general
42,20107#6,0.4856315369764343,0.3136931178757338,lifestyle - general
43,20107#13,0.2881862489935472,0.5403267456896198,lifestyle - general
44,20107#8,0.630852092419016,0.20007245212810673,lifestyle - general
45,20107#1,0.8708657623091794,0.06004878320280478,lifestyle - general
46,20107#2,0.17513223225941763,0.7566339167140094,lifestyle - general
47,20107#100,0.6514181016236469,0.18614017741677752,lifestyle - general
48,6160#2,0.05344557205005733,1.2720882701350058,lifestyle - general
49,20107#10,0.24232352605529922,0.6156044202000523,lifestyle - general
50,6160#1,0.01877023429391826,1.7265303063919306,lifestyle - general
51,6146#3,0.0005164091976265085,3.2870060312335285,lifestyle - general
52,6146#1,0.29314124644435635,0.5329230698492096,lifestyle - general
53,6139#3,0.36596920659185384,0.43655545550683034,lifestyle - general
54,6139#2,0.8087817044565594,0.09216868153108697,lifestyle - general
55,6139#1,0.1446686377305168,0.8396256080436353,lifestyle - general
56,6139#100,0.22615026025539295,0.6456029081284715,lifestyle - general
57,6142#7,0.6412914282621283,0.19294456498426893,lifestyle - general
58,6142#100,0.8576843414932668,0.06667251864468199,lifestyle - general
59,6142#4,0.058149441979565855,1.2354544485427237,lifestyle - general
60,6142#6,0.23561708089926234,0.6277932288620048,lifestyle - general
61,6142#5,0.7709055690826002,0.11299881693999628,lifestyle - general
62,6140#1,0.29853412179502686,0.5250060227913081,lifestyle - general
63,6142#3,0.008486417511602071,2.071275605785935,lifestyle - general
64,6142#1,0.1053100433038054,0.9775302086490014,lifestyle - general
65,6138#2,0.11554059142195414,0.9372654137494808,lifestyle - general
66,6138#4,0.6690882399108851,0.1745166033393602,lifestyle - general
67,6138#1,0.8818509602810702,0.05460480783519074,lifestyle - general
68,6138#3,0.6195404620898549,0.2079303246575539,lifestyle - general
69,4501,0.09557415335679008,1.0196595404876192,lifestyle - general
70,2159,0.14856626877450113,0.8280797837652111,lifestyle - general
71,1835,0.0014284720372646203,2.8451282566326803,lifestyle - general
72,1797,0.19669611528319272,0.7062042172424993,lifestyle - general
73,6142#2,0.0007040890690681047,3.152372398019842,lifestyle - general
74,6160#100,0.038257654034903776,1.4172816644951602,lifestyle - general
75,6140#3,0.3387622179029852,0.47010503243588825,lifestyle - general
76,6140#100,0.8379889896192023,0.07676168754995949,lifestyle - general
77,20110#5,0.24082521581052146,0.6182980418576322,lifestyle - general
78,6146#2,0.21891229092367603,0.6597298540991382,lifestyle - general
79,6146#100,0.052870341208215085,1.2767878867886313,lifestyle - general
80,6145#4,0.3714024656198043,0.4301552174472855,lifestyle - general
81,6145#2,0.5192134808445087,0.2846540400513394,lifestyle - general
82,6145#6,0.8140070485537224,0.08937183450301789,lifestyle - general
83,6145#3,0.3507916828996688,0.45495071209504834,lifestyle - general
84,6145#5,0.5965081819895802,0.22438359496337015,lifestyle - general
85,6145#100,0.7826382701492505,0.10643891939435728,lifestyle - general
86,6140#5,0.5164187783546492,0.2869979740207862,lifestyle - general
87,6145#1,0.8928956226439936,0.04919930612731015,lifestyle - general
88,6141#7,0.8970765349393786,0.04717050312769295,lifestyle - general
89,6141#3,0.24426668674947163,0.6121357583536007,lifestyle - general
90,6141#4,0.07723382509254725,1.1121924557035352,lifestyle - general
91,6141#8,0.18845665718183302,0.7247885166050928,lifestyle - general
92,6141#2,0.00020463151609286719,3.68902747809622,lifestyle - general
93,6141#1,0.17884052054058494,0.74753407472676,lifestyle - general
94,6140#4,0.013450503425999634,1.8712614605655067,lifestyle - general
95,6140#6,0.2761454032106985,0.5588621817607603,lifestyle - general
96,6140#2,0.19621204507780002,0.7072743356397835,lifestyle - general
97,6141#6,0.18357642033771854,0.73618310295429,lifestyle - general
98,20110#6,0.4687706639762655,0.32903957461768507,lifestyle - general
99,670_1.0,0.34164025037042384,0.4664309685333979,lifestyle - general
100,20110#10,0.05117786395020401,1.2909178445527554,lifestyle - general
101,1845,0.2149974969103512,0.6675665962906749,lifestyle - general
102,1807,0.5744434170274533,0.2407527430992238,lifestyle - general
103,767,0.5629512771382078,0.2495291912688736,lifestyle - general
104,699,0.012443495257849125,1.9050576133763093,lifestyle - general
105,189,0.8750061318981842,0.057988903503156615,lifestyle - general
106,6,0.0029824788276233464,2.5254226306681775,lifestyle - general
107,5,0.03079649523185331,1.5114987051902662,lifestyle - general
108,4,0.9581512217259616,0.018565942301158087,lifestyle - general
109,3,0.454020798176896,0.34292425215044814,lifestyle - general
110,24504,0.22409916600603372,0.6495597597061323,lifestyle - general
111,24505,0.9743271732318473,0.011295185143827645,lifestyle - general
112,24506,0.01840947542288568,1.73495858651999,lifestyle - general
113,24507,0.09454636382898127,1.0243551690862607,lifestyle - general
114,24508,0.7544496938104932,0.1223697133819461,lifestyle - general
115,26410,0.8248364793823413,0.08363214010558302,lifestyle - general
116,26411,0.9762712859449348,0.010429483954440797,lifestyle - general
117,26412,0.8176095437895978,0.08745404774878532,lifestyle - general
118,26413,0.2846679018208398,0.5456614996531002,lifestyle - general
119,26414,0.25408732711194354,0.5950169953298102,lifestyle - general
120,2139,0.11498789424706791,0.9393478791110563,lifestyle - general
121,2946,0.21378581740767336,0.6700211093512382,lifestyle - general
122,3526,0.9181065591500237,0.037106909904270555,lifestyle - general
123,3659,0.8776957197858284,0.05665601954010365,lifestyle - general
124,24501,0.04238408025468458,1.3727972367050723,lifestyle - general
125,24500,0.08461482643925229,1.0725535320367743,lifestyle - general
126,24020,0.8498116246971837,0.07067733242829932,lifestyle - general
127,24019,0.6589351962081473,0.1811572945305536,lifestyle - general
128,24018,0.026917727094470253,1.5699616142847466,lifestyle - general
129,24017,0.020354727893403094,1.6913346989924378,lifestyle - general
130,24016,0.015747687844118955,1.8027832025254615,lifestyle - general
131,24012,0.30806917769566294,0.5113517506486644,lifestyle - general
132,24011,0.35012283830995644,0.45577955953347543,lifestyle - general
133,26415,0.7206137624975699,0.1422974478480931,lifestyle - general
134,24010,0.47247608347072156,0.32562017039191504,lifestyle - general
135,24007,0.052970922001808016,1.2759624677513441,lifestyle - general
136,24006,0.6741471812121567,0.17124527704005205,lifestyle - general
137,24005,0.6020464912307386,0.22036997036118475,lifestyle - general
138,24004,0.27239231816646436,0.5648051442811224,lifestyle - general
139,24003,0.020172711695645204,1.695235718282131,lifestyle - general
140,22704,0.5793177087992452,0.23708319562273816,lifestyle - general
141,22702,0.4461795510052687,0.3504903378824825,lifestyle - general
142,20075,0.8015185874321843,0.09608640178690576,lifestyle - general
143,20074,0.17187187799188433,0.7647951776007111,lifestyle - general
