,Pattern 47
"Middle Temporal Gyrus, anterior division",0.030202896747434014
Superior Frontal Gyrus,0.025653117369293117
Frontal Pole,-0.03966140482292818
Planum Temporale,0.02967662011531805
"Inferior Temporal Gyrus, temporooccipital part",-0.004267031699527671
Central Opercular Cortex,0.03354390489922353
Precuneous Cortex,-0.08567595514990592
Occipital Pole,-0.18021793768608455
Lingual Gyrus,0.04726353841118538
"Inferior Frontal Gyrus, pars opercularis",0.011537483730102572
Putamen,-0.06448399423212196
"Inferior Frontal Gyrus, pars triangularis",-0.017770324681948543
Middle Frontal Gyrus,0.005348121245019478
Thalamus,0.26133777822631105
Frontal Operculum Cortex,0.03723719529211876
Precentral Gyrus,-0.07673903240651407
Parietal Operculum Cortex,-0.10794693242802232
Caudate,-0.1510979396793754
Pallidum,0.19441792088932
Occipital Fusiform Gyrus,0.01317372678369387
Superior Parietal Lobule,-0.19844170085488644
Angular Gyrus,0.1165557331895524
"Lateral Occipital Cortex, inferior division",0.12314228451574293
"Inferior Temporal Gyrus, anterior division",0.06663013338441162
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.003019820178772253
Cuneal Cortex,-0.02104779692853759
Temporal Pole,-0.02624230256387207
Subcallosal Cortex,0.0874047510972663
Planum Polare,-0.0309291287345298
Paracingulate Gyrus,-0.06024322754136235
Insular Cortex,0.08639987694998337
Temporal Occipital Fusiform Cortex,0.024359159301081863
Hippocampus,0.0735690177013214
"Middle Temporal Gyrus, temporooccipital part",0.04083677887663492
"Temporal Fusiform Cortex, anterior division",-0.08225300959990962
"Lateral Occipital Cortex, superior division",0.03528204805901794
Supracalcarine Cortex,-0.018522234344218458
Heschl's Gyrus (includes H1 and H2),-0.027106531099743383
"Supramarginal Gyrus, posterior division",0.07129940869897172
Postcentral Gyrus,0.060567356819435765
Intracalcarine Cortex,0.06080874753159565
Frontal Orbital Cortex,0.021173964452142882
"Parahippocampal Gyrus, posterior division",0.14841544556762526
Amygdala,-0.09319743312198712
"Inferior Temporal Gyrus, posterior division",-0.09463944733357664
Frontal Medial Cortex,0.10007455702150808
"Cingulate Gyrus, posterior division",-0.04248827606625168
"Superior Temporal Gyrus, posterior division",0.14137619098198095
"Middle Temporal Gyrus, posterior division",-0.050047825596504635
Ventral Striatum,-0.04786319928408979
"Supramarginal Gyrus, anterior division",-0.08758033464637174
"Cingulate Gyrus, anterior division",0.08420271126968785
"Superior Temporal Gyrus, anterior division",-0.00017036120610060962
"Parahippocampal Gyrus, anterior division",-0.1304488910895961
"Temporal Fusiform Cortex, posterior division",0.09299717497348907
FA anterior corona radiata,-0.007287213580034924
FA cingulum hippocampus,0.25287156372724273
FA fornix cres+stria terminalis,0.008597189283413756
FA corticospinal tract,-0.24122265862645315
FA inferior cerebellar peduncle,0.16061669784763216
FA posterior corona radiata,0.15944160495344356
FA tapetum,-0.02308934013782489
FA superior cerebellar peduncle,0.1644329499702979
FA uncinate fasciculus,-0.08476281452606317
FA cerebral peduncle,-0.06868511465312424
FA posterior thalamic radiation,-0.06392367328783008
FA anterior limb of internal capsule,0.08645646487263227
FA superior longitudinal fasciculus,-0.29441350294992524
FA external capsule,-0.11600720817450272
FA retrolenticular part of internal capsule,-0.08161304420221957
FA sagittal stratum,0.05922736002380768
FA cingulum cingulate gyrus,0.3382935502998289
FA superior fronto-occipital fasciculus,-0.09685346573348697
FA posterior limb of internal capsule,0.012531484950019354
FA medial lemniscus,0.004008465953471499
FA superior corona radiata,0.04391238789084148
V Cerebellum,0.020113979192075318
Crus I Cerebellum,0.16342981334670406
VIIIa Cerebellum,0.0909917046896528
VIIIb Cerebellum,0.00831470081642784
I-IV Cerebellum,-0.017059465244089952
IX Cerebellum,-0.18212692890442544
Crus II Cerebellum,-0.15758717564155678
VIIb Cerebellum,-0.0255318159765614
VI Cerebellum,-0.0721539698321221
