,Pattern 83
"Middle Temporal Gyrus, anterior division",0.051583088301648254
Superior Frontal Gyrus,0.06735109234138449
Frontal Pole,0.06651507010113887
Planum Temporale,-0.5915528985671589
"Inferior Temporal Gyrus, temporooccipital part",-0.016058432122468103
Central Opercular Cortex,0.007638358273477862
Precuneous Cortex,-0.005732858885386105
Occipital Pole,-0.0085234402984673
Lingual Gyrus,-0.0027506778565808128
"Inferior Frontal Gyrus, pars opercularis",0.023312860394175502
Putamen,0.008783614379586295
"Inferior Frontal Gyrus, pars triangularis",0.02371791281399605
Middle Frontal Gyrus,0.06184108269551475
Thalamus,-0.02337921853896402
Frontal Operculum Cortex,0.017188310062400236
Precentral Gyrus,0.05047812963403667
Parietal Operculum Cortex,0.3342179302481317
Caudate,-0.005175187223626143
Pallidum,0.007557577864934274
Occipital Fusiform Gyrus,-0.0063055241221650635
Superior Parietal Lobule,-0.003749312952824158
Angular Gyrus,-0.014414415847831144
"Lateral Occipital Cortex, inferior division",0.011576015706990487
"Inferior Temporal Gyrus, anterior division",-0.03364508870345041
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-6.67437314173791e-05
Cuneal Cortex,0.006504427940384193
Temporal Pole,-0.018910060759530084
Subcallosal Cortex,0.003501138368025597
Planum Polare,-0.038890455638301485
Paracingulate Gyrus,0.039738115980348376
Insular Cortex,-0.0136820961563136
Temporal Occipital Fusiform Cortex,0.007943173107457234
Hippocampus,0.00010195105624946632
"Middle Temporal Gyrus, temporooccipital part",0.03206013748483399
"Temporal Fusiform Cortex, anterior division",0.005216204074073238
"Lateral Occipital Cortex, superior division",0.0030967384165016213
Supracalcarine Cortex,0.0024752842944022915
Heschl's Gyrus (includes H1 and H2),0.20956954900758148
"Supramarginal Gyrus, posterior division",0.03949049493585922
Postcentral Gyrus,0.0264235046931718
Intracalcarine Cortex,-0.009762820438486327
Frontal Orbital Cortex,0.02830242581624505
"Parahippocampal Gyrus, posterior division",0.008693593497308827
Amygdala,0.0034029606428095964
"Inferior Temporal Gyrus, posterior division",0.15013047653926173
Frontal Medial Cortex,0.013080917787777169
"Cingulate Gyrus, posterior division",-0.00612036445741495
"Superior Temporal Gyrus, posterior division",0.4101264571046783
"Middle Temporal Gyrus, posterior division",-0.16822234068657013
Ventral Striatum,-0.0035234306642613483
"Supramarginal Gyrus, anterior division",-0.08280697159774518
"Cingulate Gyrus, anterior division",0.05004298437978808
"Superior Temporal Gyrus, anterior division",0.011462078023413343
"Parahippocampal Gyrus, anterior division",0.00771766234567662
"Temporal Fusiform Cortex, posterior division",-0.06715062158592706
FA anterior corona radiata,-0.01588020107433747
FA cingulum hippocampus,-0.01003038116271938
FA fornix cres+stria terminalis,-0.018802996466112755
FA corticospinal tract,0.00582627550818536
FA inferior cerebellar peduncle,0.01639748648664582
FA posterior corona radiata,-0.003873515719639433
FA tapetum,0.011317297603028988
FA superior cerebellar peduncle,0.00221127182728322
FA uncinate fasciculus,-0.01198265041277396
FA cerebral peduncle,-0.014936083619316613
FA posterior thalamic radiation,-0.015286652620128575
FA anterior limb of internal capsule,-0.002977143137573396
FA superior longitudinal fasciculus,-0.007639699115120445
FA external capsule,0.013453934645280441
FA retrolenticular part of internal capsule,-0.007290610030748255
FA sagittal stratum,-0.003256723831605293
FA cingulum cingulate gyrus,0.011013870639902187
FA superior fronto-occipital fasciculus,-0.013695382165749042
FA posterior limb of internal capsule,0.007120276926777493
FA medial lemniscus,-0.0013495476474472694
FA superior corona radiata,0.019130107049886828
V Cerebellum,-0.015753153951492866
Crus I Cerebellum,0.003093176691093654
VIIIa Cerebellum,-0.3048458365851593
VIIIb Cerebellum,0.23730078447918898
I-IV Cerebellum,0.019277369171227448
IX Cerebellum,-0.047341705734516785
Crus II Cerebellum,-0.11679291190010273
VIIb Cerebellum,0.2498848487306083
VI Cerebellum,-0.001176305924293661
