,Pattern 74
"Middle Temporal Gyrus, anterior division",-0.09703680237107516
Superior Frontal Gyrus,-0.0030470692817206463
Frontal Pole,0.04393672974715625
Planum Temporale,-0.05236774701006256
"Inferior Temporal Gyrus, temporooccipital part",0.2273883885190058
Central Opercular Cortex,0.18566922076344175
Precuneous Cortex,-0.0046518080052931066
Occipital Pole,0.04332574861669549
Lingual Gyrus,-0.20082888132925547
"Inferior Frontal Gyrus, pars opercularis",-0.07882209719820167
Putamen,0.03205318002494792
"Inferior Frontal Gyrus, pars triangularis",-0.06325970319110077
Middle Frontal Gyrus,0.02150091319314136
Thalamus,-0.009568120657318536
Frontal Operculum Cortex,0.13788492342137218
Precentral Gyrus,0.020979374972017708
Parietal Operculum Cortex,0.08004273171430504
Caudate,-0.04704655811023563
Pallidum,-0.0022127727792866925
Occipital Fusiform Gyrus,-0.0155302966959949
Superior Parietal Lobule,0.05226812558876276
Angular Gyrus,0.237096661188776
"Lateral Occipital Cortex, inferior division",0.07961057323299922
"Inferior Temporal Gyrus, anterior division",0.28604118391210304
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),0.00971441503707243
Cuneal Cortex,0.015976652297117658
Temporal Pole,0.08670231891479391
Subcallosal Cortex,0.03281132384292551
Planum Polare,-0.12205691540075657
Paracingulate Gyrus,-0.03846720345867097
Insular Cortex,-0.01369096024787421
Temporal Occipital Fusiform Cortex,-0.3174727997372221
Hippocampus,-0.01848838313045184
"Middle Temporal Gyrus, temporooccipital part",-0.0685870532721066
"Temporal Fusiform Cortex, anterior division",-0.2712544559140291
"Lateral Occipital Cortex, superior division",0.013902473035199163
Supracalcarine Cortex,0.03211909562401008
Heschl's Gyrus (includes H1 and H2),-0.11030506100484634
"Supramarginal Gyrus, posterior division",-0.2177611752323655
Postcentral Gyrus,-0.051666625078601855
Intracalcarine Cortex,-0.011776868131786591
Frontal Orbital Cortex,-0.0433962390138628
"Parahippocampal Gyrus, posterior division",-0.06898966635643106
Amygdala,-0.021230373765689828
"Inferior Temporal Gyrus, posterior division",-0.15265053459279093
Frontal Medial Cortex,-0.04269835933489875
"Cingulate Gyrus, posterior division",0.010206199100614988
"Superior Temporal Gyrus, posterior division",0.10309914800988357
"Middle Temporal Gyrus, posterior division",-0.0020632881871822766
Ventral Striatum,-0.006072282569436489
"Supramarginal Gyrus, anterior division",0.231893138117018
"Cingulate Gyrus, anterior division",-0.05618514476895649
"Superior Temporal Gyrus, anterior division",0.1009612434544854
"Parahippocampal Gyrus, anterior division",0.17274836275850772
"Temporal Fusiform Cortex, posterior division",0.09742038318253418
FA anterior corona radiata,-0.0605095679718936
FA cingulum hippocampus,-0.05084031723464992
FA fornix cres+stria terminalis,-0.009288322112018169
FA corticospinal tract,0.022212816644296
FA inferior cerebellar peduncle,0.04921610631027192
FA posterior corona radiata,-0.028771655213239957
FA tapetum,0.022842541450607892
FA superior cerebellar peduncle,-0.03255366182562894
FA uncinate fasciculus,-0.009020469583400205
FA cerebral peduncle,-0.008851978908913788
FA posterior thalamic radiation,-0.05996132488028753
FA anterior limb of internal capsule,-0.011848717529950724
FA superior longitudinal fasciculus,0.0345041918345586
FA external capsule,-0.013250323581623494
FA retrolenticular part of internal capsule,-0.052737725393468236
FA sagittal stratum,0.01574840461822231
FA cingulum cingulate gyrus,0.0323252561769021
FA superior fronto-occipital fasciculus,-0.017024537980468213
FA posterior limb of internal capsule,0.05906336807116441
FA medial lemniscus,-0.03339002522151774
FA superior corona radiata,-0.01542513960115918
V Cerebellum,0.25176590178819025
Crus I Cerebellum,0.0334056950622626
VIIIa Cerebellum,-0.02467429134542191
VIIIb Cerebellum,0.08470534058530828
I-IV Cerebellum,-0.15149623504067974
IX Cerebellum,-0.12255948119939325
Crus II Cerebellum,0.045466047136500695
VIIb Cerebellum,-0.09275012966504803
VI Cerebellum,0.32438888635802937
