,Pattern 7
"Middle Temporal Gyrus, anterior division",0.02536950117825476
Superior Frontal Gyrus,-0.2669712136237997
Frontal Pole,-0.05303061182940394
Planum Temporale,-0.08888531213964998
"Inferior Temporal Gyrus, temporooccipital part",-0.014593998693590496
Central Opercular Cortex,-0.059701741195799074
Precuneous Cortex,-0.07751247988781851
Occipital Pole,0.020409283430969916
Lingual Gyrus,-0.1186278863483117
"Inferior Frontal Gyrus, pars opercularis",-0.0907166556868762
Putamen,0.09179138276430313
"Inferior Frontal Gyrus, pars triangularis",-0.08332572868112391
Middle Frontal Gyrus,0.1644206828050041
Thalamus,-0.06599068687962023
Frontal Operculum Cortex,-0.04567336406508218
Precentral Gyrus,0.050905253029436465
Parietal Operculum Cortex,0.03892657230887416
Caudate,0.10173849482517228
Pallidum,0.022479601004673052
Occipital Fusiform Gyrus,0.05101714826010105
Superior Parietal Lobule,-0.018241120958099072
Angular Gyrus,0.11859222426100767
"Lateral Occipital Cortex, inferior division",-0.024542673498613027
"Inferior Temporal Gyrus, anterior division",0.0537020275238973
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.2095964589180805
Cuneal Cortex,-0.05232018327325805
Temporal Pole,-0.0015939520506472182
Subcallosal Cortex,0.05404389549994537
Planum Polare,0.008584778898265559
Paracingulate Gyrus,-0.2522825350824959
Insular Cortex,0.04644099711407949
Temporal Occipital Fusiform Cortex,-0.009762958146156159
Hippocampus,0.017744735143034457
"Middle Temporal Gyrus, temporooccipital part",-0.03598603602244317
"Temporal Fusiform Cortex, anterior division",0.013636923485642764
"Lateral Occipital Cortex, superior division",-0.17700737731823224
Supracalcarine Cortex,-0.08262254177401875
Heschl's Gyrus (includes H1 and H2),-0.08942762260547768
"Supramarginal Gyrus, posterior division",0.2371006846792822
Postcentral Gyrus,0.059625387019134675
Intracalcarine Cortex,0.015680547715590673
Frontal Orbital Cortex,0.09796480243618497
"Parahippocampal Gyrus, posterior division",0.0358088452191893
Amygdala,0.0313283140979831
"Inferior Temporal Gyrus, posterior division",0.04816251090038963
Frontal Medial Cortex,-0.07541146194849503
"Cingulate Gyrus, posterior division",0.1250561859756638
"Superior Temporal Gyrus, posterior division",-0.12400659992042555
"Middle Temporal Gyrus, posterior division",-0.060488514002241714
Ventral Striatum,0.024293794242836026
"Supramarginal Gyrus, anterior division",0.17863000327753875
"Cingulate Gyrus, anterior division",0.37794031421760543
"Superior Temporal Gyrus, anterior division",-0.0328050919239418
"Parahippocampal Gyrus, anterior division",-0.02347802279785077
"Temporal Fusiform Cortex, posterior division",0.02610321229756824
FA anterior corona radiata,-0.19766094609313006
FA cingulum hippocampus,-0.02779984189115275
FA fornix cres+stria terminalis,-0.028977622797265845
FA corticospinal tract,0.030412148218519224
FA inferior cerebellar peduncle,0.0052855771095919315
FA posterior corona radiata,-0.14018395108949547
FA tapetum,-0.013882652951292276
FA superior cerebellar peduncle,0.019095705062901244
FA uncinate fasciculus,-0.042241562225425806
FA cerebral peduncle,-0.05895175414792775
FA posterior thalamic radiation,-0.04469034823611345
FA anterior limb of internal capsule,-0.13011337494701122
FA superior longitudinal fasciculus,-0.1952013271952624
FA external capsule,-0.13956288729474026
FA retrolenticular part of internal capsule,-0.08440577264705182
FA sagittal stratum,-0.08807683967455902
FA cingulum cingulate gyrus,-0.12778129322563747
FA superior fronto-occipital fasciculus,-0.08926396083913471
FA posterior limb of internal capsule,-0.14191870794134798
FA medial lemniscus,0.02556876149252614
FA superior corona radiata,-0.25805364784951
V Cerebellum,-0.10392994260209573
Crus I Cerebellum,0.03776868905740696
VIIIa Cerebellum,-0.15582007902531775
VIIIb Cerebellum,-0.1423606405895989
I-IV Cerebellum,-0.029069282062005406
IX Cerebellum,-0.0904533451397006
Crus II Cerebellum,0.04253124089077665
VIIb Cerebellum,-0.06427916948789833
VI Cerebellum,-0.05415977999922947
