,Pattern 6
"Middle Temporal Gyrus, anterior division",0.0971031227157339
Superior Frontal Gyrus,-0.009399754852611351
Frontal Pole,-0.0932477947992633
Planum Temporale,-0.0765820285570949
"Inferior Temporal Gyrus, temporooccipital part",0.03169580717918513
Central Opercular Cortex,0.18736811244248525
Precuneous Cortex,-0.0758233525634775
Occipital Pole,0.017202778664535068
Lingual Gyrus,-0.16783369434481812
"Inferior Frontal Gyrus, pars opercularis",0.10887726602477674
Putamen,-0.13149699491467548
"Inferior Frontal Gyrus, pars triangularis",0.049398108195753736
Middle Frontal Gyrus,0.06735012158930083
Thalamus,0.09297433422130376
Frontal Operculum Cortex,0.056109391080536086
Precentral Gyrus,-0.04823423635967883
Parietal Operculum Cortex,-0.09768438899591517
Caudate,0.02302679537723358
Pallidum,-0.03897343306455525
Occipital Fusiform Gyrus,0.08507293668309482
Superior Parietal Lobule,0.010202370502026714
Angular Gyrus,-0.11197707836073854
"Lateral Occipital Cortex, inferior division",0.12845345115118953
"Inferior Temporal Gyrus, anterior division",0.034725397408072095
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.060006995270591765
Cuneal Cortex,-0.005389672627228328
Temporal Pole,0.046847947475620086
Subcallosal Cortex,0.026212180636931842
Planum Polare,0.13046264880040345
Paracingulate Gyrus,-0.049569728960341376
Insular Cortex,0.07645666351738935
Temporal Occipital Fusiform Cortex,-0.08488434786632981
Hippocampus,0.06088525091566323
"Middle Temporal Gyrus, temporooccipital part",0.002524129896088008
"Temporal Fusiform Cortex, anterior division",0.025281533939339317
"Lateral Occipital Cortex, superior division",0.10689231512170667
Supracalcarine Cortex,-0.041225439772912216
Heschl's Gyrus (includes H1 and H2),0.08036745973278404
"Supramarginal Gyrus, posterior division",-0.19072982166932267
Postcentral Gyrus,-0.0058684302830854995
Intracalcarine Cortex,0.037922611814523034
Frontal Orbital Cortex,-0.057858625394515535
"Parahippocampal Gyrus, posterior division",0.050193619903087364
Amygdala,-0.022026271223009427
"Inferior Temporal Gyrus, posterior division",-0.008995619771907982
Frontal Medial Cortex,-0.03454589947168794
"Cingulate Gyrus, posterior division",0.005228883202899125
"Superior Temporal Gyrus, posterior division",-0.03010222951704077
"Middle Temporal Gyrus, posterior division",0.0269738009930285
Ventral Striatum,-0.02802844729284333
"Supramarginal Gyrus, anterior division",-0.1074802640676305
"Cingulate Gyrus, anterior division",0.03985139887460365
"Superior Temporal Gyrus, anterior division",0.1373615180194887
"Parahippocampal Gyrus, anterior division",0.05012247196251511
"Temporal Fusiform Cortex, posterior division",-0.059563663548886925
FA anterior corona radiata,0.054198799938113065
FA cingulum hippocampus,0.10072990831216716
FA fornix cres+stria terminalis,0.16548004797648574
FA corticospinal tract,0.08770640608880607
FA inferior cerebellar peduncle,0.014968631900075819
FA posterior corona radiata,0.021080796573066808
FA tapetum,0.03974605702280491
FA superior cerebellar peduncle,0.018296472128450224
FA uncinate fasciculus,0.026742364417522525
FA cerebral peduncle,0.14911204913606094
FA posterior thalamic radiation,0.10732500210930113
FA anterior limb of internal capsule,0.032625036587916344
FA superior longitudinal fasciculus,0.08202975785763136
FA external capsule,0.14412497583481929
FA retrolenticular part of internal capsule,0.16073474544106475
FA sagittal stratum,0.10001287134719053
FA cingulum cingulate gyrus,-0.04056990243401789
FA superior fronto-occipital fasciculus,0.02180419966779517
FA posterior limb of internal capsule,0.10859306194396832
FA medial lemniscus,0.06889528794327625
FA superior corona radiata,0.05272601669494266
V Cerebellum,-0.10805568795780247
Crus I Cerebellum,0.18798770562326528
VIIIa Cerebellum,-0.3478273221021788
VIIIb Cerebellum,-0.4224699085443391
I-IV Cerebellum,-0.0101162473050643
IX Cerebellum,-0.257834800035642
Crus II Cerebellum,0.2278565639016332
VIIb Cerebellum,0.0023403173760031385
VI Cerebellum,-0.14549676284973742
