,Pattern 10
"Middle Temporal Gyrus, anterior division",-0.14245609807952445
Superior Frontal Gyrus,-0.12677954636172958
Frontal Pole,0.19608491433925387
Planum Temporale,0.04882929236298564
"Inferior Temporal Gyrus, temporooccipital part",0.09315277386012337
Central Opercular Cortex,-0.07550133796270259
Precuneous Cortex,-0.016491181639703482
Occipital Pole,0.0074683640791670955
Lingual Gyrus,0.044843418628539744
"Inferior Frontal Gyrus, pars opercularis",-0.21328969912650173
Putamen,0.0866868082585486
"Inferior Frontal Gyrus, pars triangularis",-0.10025494264817178
Middle Frontal Gyrus,-0.03340738926816289
Thalamus,0.07411445454745802
Frontal Operculum Cortex,-0.11071054465335152
Precentral Gyrus,0.00434604486231871
Parietal Operculum Cortex,-0.04336284206598931
Caudate,0.08403435538412285
Pallidum,0.05495331433190851
Occipital Fusiform Gyrus,-0.0938910503594513
Superior Parietal Lobule,-0.0394059314980888
Angular Gyrus,-0.2426849079780912
"Lateral Occipital Cortex, inferior division",0.14031625501346404
"Inferior Temporal Gyrus, anterior division",-0.02481209862113492
Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),-0.1053160291943105
Cuneal Cortex,0.13186841909379207
Temporal Pole,0.07624336627968481
Subcallosal Cortex,0.09785371708583207
Planum Polare,-0.27302862007646395
Paracingulate Gyrus,-0.0706761289218025
Insular Cortex,-0.04255638053986015
Temporal Occipital Fusiform Cortex,-0.1443527177914946
Hippocampus,0.014020004877016948
"Middle Temporal Gyrus, temporooccipital part",0.16532085886265555
"Temporal Fusiform Cortex, anterior division",0.030082011120821463
"Lateral Occipital Cortex, superior division",0.25691748551541604
Supracalcarine Cortex,0.12032758550115988
Heschl's Gyrus (includes H1 and H2),0.018671859091465726
"Supramarginal Gyrus, posterior division",-0.3599296914233247
Postcentral Gyrus,-0.036588230027042416
Intracalcarine Cortex,0.06530313208538263
Frontal Orbital Cortex,0.21223215224605707
"Parahippocampal Gyrus, posterior division",0.04294850134626636
Amygdala,0.0682884393906652
"Inferior Temporal Gyrus, posterior division",0.006129867327954915
Frontal Medial Cortex,0.0033841143842934665
"Cingulate Gyrus, posterior division",-0.048115663492759295
"Superior Temporal Gyrus, posterior division",0.07774617727850057
"Middle Temporal Gyrus, posterior division",0.09885444892212948
Ventral Striatum,0.17521802147026833
"Supramarginal Gyrus, anterior division",-0.2501019257379938
"Cingulate Gyrus, anterior division",0.13569471257790594
"Superior Temporal Gyrus, anterior division",-0.2452072124773917
"Parahippocampal Gyrus, anterior division",0.06961131687071972
"Temporal Fusiform Cortex, posterior division",-0.06758945874198037
FA anterior corona radiata,-0.05520036112096622
FA cingulum hippocampus,-0.0011162216587102167
FA fornix cres+stria terminalis,-7.857726252986572e-06
FA corticospinal tract,0.02197930464959115
FA inferior cerebellar peduncle,0.03277265145009416
FA posterior corona radiata,0.0007123477938319765
FA tapetum,0.0042159428309284375
FA superior cerebellar peduncle,-0.009005044197091283
FA uncinate fasciculus,0.047063993271435685
FA cerebral peduncle,-0.0001911447588010921
FA posterior thalamic radiation,0.0015226452600842991
FA anterior limb of internal capsule,0.02033679393756207
FA superior longitudinal fasciculus,0.028369645058767174
FA external capsule,-0.07543824572333614
FA retrolenticular part of internal capsule,-0.07553887265131176
FA sagittal stratum,-0.07475504691503394
FA cingulum cingulate gyrus,-0.0425414762073716
FA superior fronto-occipital fasciculus,0.04272890517682123
FA posterior limb of internal capsule,-0.03921966381399895
FA medial lemniscus,0.02809170302377075
FA superior corona radiata,-0.14160909700778526
V Cerebellum,0.02064441672814713
Crus I Cerebellum,-0.003589528096756015
VIIIa Cerebellum,-0.030916569922282363
VIIIb Cerebellum,0.013368874482655918
I-IV Cerebellum,0.0027076938222826506
IX Cerebellum,-0.00014530494604758702
Crus II Cerebellum,-0.052146267969215065
VIIb Cerebellum,-0.060646319920373386
VI Cerebellum,-0.1485783422645998
