i,phesid,p_Asymmetry Pattern 59,-logp_Asymmetry Pattern 59,Category
0,1677,0.31904532337334235,0.4961476169655418,early life factors
1,1777,0.2306934288398785,0.636964775913344,early life factors
2,1787,0.32961937057930274,0.4819872742549281,early life factors
3,1767,0.8210427064304416,0.08563425252159458,early life factors
4,1697,3.912035957714826e-08,7.407597162022125,early life factors
5,1687,0.13773145389955035,0.8609668680576312,early life factors
6,20022,0.6744376394919461,0.17105820029389623,early life factors
7,130,0.9637650856332423,0.01602881095811001,early life factors
8,129,0.5980198138333147,0.2232844265535297,early life factors
9,10722#4,0.37271560573894946,0.4286224227964102,lifestyle - general
10,10722#5,0.6214048778469099,0.20662534198274693,lifestyle - general
11,10722#2,0.4112923535850605,0.3858493644676864,lifestyle - general
12,10722#100,0.002960731907469543,2.5286009159399283,lifestyle - general
13,10722#3,0.48605755024455316,0.31331230630575907,lifestyle - general
14,10721#1,0.5446581015713562,0.26387603202671384,lifestyle - general
15,10860#1,0.8962988540713475,0.04754715882722738,lifestyle - general
16,10721#6,0.2090706735061245,0.679706881709776,lifestyle - general
17,10721#2,0.4030901381626478,0.3945978269869523,lifestyle - general
18,10721#3,0.49340323297739846,0.306798009163988,lifestyle - general
19,10721#100,0.006487909394275758,2.187895223815524,lifestyle - general
20,10114,0.9487694142631613,0.022839324223108377,lifestyle - general
21,10105,0.6037754242942909,0.21912456821022305,lifestyle - general
22,6160#4,0.16244212092797047,0.7893013487726136,lifestyle - general
23,6160#3,0.03314663912195334,1.4795604999827547,lifestyle - general
24,6160#5,0.06429690781323828,1.1918099127980044,lifestyle - general
25,10722#1,0.5487433296914592,0.2606307458310039,lifestyle - general
26,10860#100,0.21424759184520367,0.669084050871356,lifestyle - general
27,20107#11,0.4897179839922208,0.3100539470228847,lifestyle - general
28,10860#3,0.39521690529567033,0.40316448685870365,lifestyle - general
29,20110#3,0.23677152589990044,0.6256705269833058,lifestyle - general
30,20110#9,0.03485430729760482,1.4577435441085747,lifestyle - general
31,20110#12,0.6117888634071541,0.21339843288393356,lifestyle - general
32,20110#11,0.5468498274859575,0.2621319205557731,lifestyle - general
33,20110#1,0.8461570038569791,0.07254904643803586,lifestyle - general
34,20110#8,0.7487995259537957,0.12563443921081102,lifestyle - general
35,20110#100,0.20342387130596426,0.691598085001521,lifestyle - general
36,20107#101,0.5439886016453065,0.2644102001077167,lifestyle - general
37,20107#12,0.46816962061051626,0.32959677096675793,lifestyle - general
38,10860#2,0.5753015514994012,0.24010445474780154,lifestyle - general
39,20107#9,0.12427082421981202,0.905630821218632,lifestyle - general
40,20107#3,0.605400704621387,0.21795707790702745,lifestyle - general
41,20107#4,0.5561641855328573,0.25479698117888233,lifestyle - general
42,20107#6,0.7126460592301137,0.14712611206773313,lifestyle - general
43,20107#13,0.8911385818187563,0.05005475315819042,lifestyle - general
44,20107#8,0.48486167995928303,0.31438213809493676,lifestyle - general
45,20107#1,0.27043300023206884,0.5679403136763475,lifestyle - general
46,20107#2,0.5875903684443442,0.23092533161179435,lifestyle - general
47,20107#100,0.9766427943266969,0.010264249811519483,lifestyle - general
48,6160#2,0.6791842868482079,0.16801237019351384,lifestyle - general
49,20107#10,0.21638446592946345,0.6647739201055223,lifestyle - general
50,6160#1,0.6635073065064293,0.17815429034596203,lifestyle - general
51,6146#3,0.09541724530589248,1.0203731256697708,lifestyle - general
52,6146#1,0.5391534335105118,0.2682876247122626,lifestyle - general
53,6139#3,0.13853515526418123,0.8584400042177476,lifestyle - general
54,6139#2,0.18029225695689302,0.7440229245981971,lifestyle - general
55,6139#1,0.00136578875446879,2.8646164674649244,lifestyle - general
56,6139#100,0.0524469326304791,1.2802799065287915,lifestyle - general
57,6142#7,0.8862829043616719,0.052427627783567125,lifestyle - general
58,6142#100,0.2465824332597881,0.6080378661429057,lifestyle - general
59,6142#4,0.6758397635077139,0.1701562597881833,lifestyle - general
60,6142#6,0.303781506704822,0.5174386681970995,lifestyle - general
61,6142#5,0.7497878845012375,0.12506158143483165,lifestyle - general
62,6140#1,0.5376788353672508,0.269477058304577,lifestyle - general
63,6142#3,0.9641654677197979,0.015848427143930168,lifestyle - general
64,6142#1,0.004989767835979856,2.3019196607690873,lifestyle - general
65,6138#2,0.36094108392590096,0.44256368178971034,lifestyle - general
66,6138#4,0.8115038567977576,0.0907094117810597,lifestyle - general
67,6138#1,0.6914434643547429,0.1602433240471181,lifestyle - general
68,6138#3,0.8520844728593391,0.06951734856880244,lifestyle - general
69,4501,0.07639156647430868,1.1169545843017734,lifestyle - general
70,2159,0.8153826910264209,0.08863851200515203,lifestyle - general
71,1835,0.24709116977437132,0.6071427745768253,lifestyle - general
72,1797,0.16893522146455786,0.7722797945201602,lifestyle - general
73,6142#2,0.0014501960988146645,2.8385732675065567,lifestyle - general
74,6160#100,0.9608107874950216,0.017362129540140773,lifestyle - general
75,6140#3,0.5740654320956516,0.2410386038066552,lifestyle - general
76,6140#100,0.9460398413948365,0.02409057339357958,lifestyle - general
77,20110#5,0.34235541219148335,0.46552280211441593,lifestyle - general
78,6146#2,0.24779235352023862,0.6059120993933835,lifestyle - general
79,6146#100,0.1824499983910916,0.7388561361290947,lifestyle - general
80,6145#4,0.20691173705706317,0.6842148733045871,lifestyle - general
81,6145#2,0.6731337863435104,0.17189861052139938,lifestyle - general
82,6145#6,0.6934525271103816,0.15898326482818653,lifestyle - general
83,6145#3,0.2387592372450147,0.6220398172020851,lifestyle - general
84,6145#5,0.9222056444968086,0.03517222394450638,lifestyle - general
85,6145#100,0.951941643267384,0.021389674287554086,lifestyle - general
86,6140#5,0.4536117764963196,0.34331567898072024,lifestyle - general
87,6145#1,0.394003897295698,0.40449948232253524,lifestyle - general
88,6141#7,0.696071761121933,0.15734598473897402,lifestyle - general
89,6141#3,0.357139689309856,0.4471618835220011,lifestyle - general
90,6141#4,0.4684114546660187,0.3293724931098856,lifestyle - general
91,6141#8,0.8232548822838793,0.0844656850403965,lifestyle - general
92,6141#2,0.011008621858718298,1.9582670458434985,lifestyle - general
93,6141#1,0.44595915938853425,0.3507049118356973,lifestyle - general
94,6140#4,0.42768166807261837,0.368879364719878,lifestyle - general
95,6140#6,0.1336040870430127,0.8741802562835383,lifestyle - general
96,6140#2,0.9113559143814263,0.04031198365784348,lifestyle - general
97,6141#6,0.10410401509458628,0.9825325202512654,lifestyle - general
98,20110#6,0.7906739660155483,0.10200256068640708,lifestyle - general
99,670_1.0,0.11736225722882832,0.9304715462966978,lifestyle - general
100,20110#10,0.002014331053081349,2.6958691520985836,lifestyle - general
101,1845,0.14822139117796623,0.8290891148441901,lifestyle - general
102,1807,0.28120497391619104,0.5509770018412217,lifestyle - general
103,767,0.3238695378400239,0.48962989845518273,lifestyle - general
104,699,0.018446125451198087,1.734094842072644,lifestyle - general
105,189,0.36473840213629977,0.43801850880609927,lifestyle - general
106,6,0.19654902122113577,0.7065291145471133,lifestyle - general
107,5,0.5084650430112203,0.2937388994751357,lifestyle - general
108,4,0.8557754243860647,0.06764018946551323,lifestyle - general
109,3,0.4405213357561255,0.35603305257143625,lifestyle - general
110,24504,0.37234959505536613,0.4290491141324571,lifestyle - general
111,24505,0.29228309994397156,0.5341962951908492,lifestyle - general
112,24506,0.12471186551716568,0.9040922242802466,lifestyle - general
113,24507,0.8464025766044178,0.07242302323495581,lifestyle - general
114,24508,0.8934956524361816,0.048907556339724385,lifestyle - general
115,26410,0.0550784313783427,1.259018436850675,lifestyle - general
116,26411,0.5415946762718643,0.26632561329838467,lifestyle - general
117,26412,0.8212980148719302,0.08549922688802562,lifestyle - general
118,26413,0.6127758533434894,0.21269835657110123,lifestyle - general
119,26414,0.592145271770251,0.2275717341748874,lifestyle - general
120,2139,0.04612801923078594,1.3360351938983215,lifestyle - general
121,2946,0.3021316978879673,0.5198037087033119,lifestyle - general
122,3526,0.9130353470364948,0.03951240896542774,lifestyle - general
123,3659,0.621282357551865,0.2067109787974109,lifestyle - general
124,24501,0.3815289557865207,0.4184724960810635,lifestyle - general
125,24500,0.21930749561819352,0.6589465245012806,lifestyle - general
126,24020,0.3096312361740635,0.509155233345275,lifestyle - general
127,24019,0.5579380735021785,0.2534140014723789,lifestyle - general
128,24018,0.21770657357757245,0.6621284573835049,lifestyle - general
129,24017,0.1523721726561649,0.817094339855715,lifestyle - general
130,24016,0.0693150206032779,1.1591726433353942,lifestyle - general
131,24012,0.8980162187505315,0.04671581962417468,lifestyle - general
132,24011,0.7496795069309817,0.12512436076711328,lifestyle - general
133,26415,0.012379636052280648,1.9072921229095676,lifestyle - general
134,24010,0.08430343069086922,1.0741547515935592,lifestyle - general
135,24007,0.09400422470128264,1.0268526280681154,lifestyle - general
136,24006,0.5419824782081103,0.26601475357330195,lifestyle - general
137,24005,0.8998213567331668,0.04584370332282441,lifestyle - general
138,24004,0.14955118812868548,0.8252101323104819,lifestyle - general
139,24003,0.06041515851471123,1.2188540806945167,lifestyle - general
140,22704,0.97251130822813,0.012105340056214489,lifestyle - general
141,22702,0.6574780788072875,0.18211872255187594,lifestyle - general
142,20075,0.961563151491446,0.017022187823197848,lifestyle - general
143,20074,0.6254555330563747,0.2038035611659481,lifestyle - general
144,24008,0.6140415694545327,0.21180222694740647,lifestyle - general
145,26416,0.05785359328528062,1.2376696618547451,lifestyle - general
146,26417,0.0001161229465919805,3.9350819525819976,lifestyle - general
147,26427,0.5254052542694643,0.2795055884041077,lifestyle - general
148,738,0.014957267021977652,1.8251477531095173,lifestyle - general
149,728,0.10843971940084086,0.964811614872667,lifestyle - general
150,709,0.007158307135039889,2.145189671663893,lifestyle - general
151,24502,0.7762106063528045,0.11002042723755862,lifestyle - general
152,24014,0.3026156128213179,0.5191086692169041,lifestyle - general
153,20111#101,0.1540334154259391,0.8123850547422503,lifestyle - general
154,20111#11,0.5134365988008847,0.2895131771707045,lifestyle - general
155,20111#4,0.6600557300660673,0.18041939439999324,lifestyle - general
156,20111#10,0.318339171688029,0.49710991808258714,lifestyle - general
157,777,0.30288720888210124,0.518719066809822,lifestyle - general
158,20111#6,0.34396997658806217,0.4634794631586166,lifestyle - general
159,20111#1,0.648672643148427,0.18797441743929327,lifestyle - general
160,20111#12,0.3224456287778159,0.491543506183738,lifestyle - general
161,20111#13,0.008355240723163813,2.078041033115213,lifestyle - general
162,20111#3,0.07685610255412867,1.114321642798451,lifestyle - general
163,20111#9,0.8021336727564498,0.09575325203622845,lifestyle - general
164,20111#8,0.09642620808516407,1.01580491132701,lifestyle - general
165,20111#5,0.5977576921392216,0.22347482653444012,lifestyle - general
166,20111#100,0.7579791302889428,0.12034275178895647,lifestyle - general
167,20110#4,0.7617975785583315,0.11816041211669269,lifestyle - general
168,20111#2,0.8383486375103756,0.07657533714603923,lifestyle - general
169,20110#2,0.5163787626753105,0.2870316274485777,lifestyle - general
170,1031,0.2279540088210812,0.6421527658504127,lifestyle - general
171,1883,0.005875840944563717,2.2309299688098307,lifestyle - general
172,26428,0.29701100399840463,0.5272274601533046,lifestyle - general
173,26429,0.8943027885623858,0.04851541505407104,lifestyle - general
174,26430,0.3809799185424595,0.41909791539011143,lifestyle - general
175,26431,0.8218175015822666,0.08522461415754015,lifestyle - general
176,26432,0.8900106645299795,0.05060478940140928,lifestyle - general
177,26433,0.3741801190533906,0.42691929116732713,lifestyle - general
178,26434,0.464722016756538,0.3328067518177304,lifestyle - general
179,24015,0.5179475769596867,0.28571419428807604,lifestyle - general
180,24013,0.965967924108634,0.015037294509874871,lifestyle - general
181,1873,2.1361635415219614e-05,4.670365501427335,lifestyle - general
182,24009,0.1959927206437111,0.7077600584546248,lifestyle - general
183,10740,0.7980457432863958,0.09797221455465605,lifestyle - general
184,5057,0.045927152909274696,1.3379304762915507,lifestyle - general
185,4674,0.7612169151680426,0.11849156972484849,lifestyle - general
186,3669,0.9816034059734758,0.008063943360799726,lifestyle - general
187,2405,0.09684355301149325,1.0139292854738051,lifestyle - general
188,2385,0.10031641638508666,0.9986279905881248,lifestyle - general
189,2375,0.5198699005171467,0.2841053266666845,lifestyle - general
190,2237,0.6793512347601298,0.16790563090532487,lifestyle - general
191,2149,0.038349395072446,1.416241482269647,lifestyle - general
192,10877,0.3969421205542065,0.4012728145378148,lifestyle - general
193,20110#101,0.9505135059756944,0.022041707805330008,lifestyle - general
194,24503,0.50659733088082,0.2953371027152006,lifestyle - general
195,20118_12.0,0.20517328525842615,0.6878791875180478,lifestyle - general
196,20118_16.0,0.14339868340984327,0.8434548360494242,lifestyle - general
197,20118_13.0,0.1275528238839248,0.8943099221296094,lifestyle - general
198,20118_11.0,0.177930127673261,0.7497505096201111,lifestyle - general
199,20118_8.0,0.596174734008453,0.22462643339097896,lifestyle - general
200,20118_7.0,0.6148805071333132,0.2112092746877074,lifestyle - general
201,20118_6.0,0.3386889377045619,0.47019898809798644,lifestyle - general
202,2395_4.0,0.06197593479716008,1.207776913948014,lifestyle - general
203,2395_3.0,0.0005055626171965072,3.2962250465640768,lifestyle - general
204,2395_2.0,0.7853178024725206,0.10495455735737315,lifestyle - general
205,20118_5.0,0.7241157118447353,0.14019202910631495,lifestyle - general
206,680_6.0,0.6256661297834193,0.20365735476565516,lifestyle - general
207,680_5.0,0.9810870688239515,0.008292448448986325,lifestyle - general
208,680_4.0,0.4698497442158789,0.3280410052365617,lifestyle - general
209,680_3.0,0.2458707816990756,0.6092930780152797,lifestyle - general
210,680_2.0,0.01428236226735887,1.845199955386751,lifestyle - general
211,680_1.0,0.0023721437252213523,2.6248590011511315,lifestyle - general
212,670_4.0,0.5898208284717463,0.22927989517752728,lifestyle - general
213,2395_1.0,0.44473310314814174,0.35190054318540437,lifestyle - general
214,670_3.0,0.27759296478099954,0.5565915446851492,lifestyle - general
215,670_2.0,0.15512054653511365,0.8093306737800093,lifestyle - general
216,3637,0.6924405553870117,0.1596175039610064,lifestyle - exercise & work
217,3426,0.8617120938899733,0.06463781180918766,lifestyle - exercise & work
218,2634,0.45058043172358564,0.3462276731958609,lifestyle - exercise & work
219,1220,0.5050541994114959,0.2966620134807768,lifestyle - exercise & work
220,2624,0.45336210323198345,0.3435547855881816,lifestyle - exercise & work
221,3647,0.336863716465241,0.4725457642861135,lifestyle - exercise & work
222,1160,0.501822299540654,0.2994500437940773,lifestyle - exercise & work
223,10953,0.7332254119321302,0.13476249178585678,lifestyle - exercise & work
224,1130,0.018723308500195622,1.7276174068575043,lifestyle - exercise & work
225,104920,0.9087378741707944,0.04156137114346664,lifestyle - exercise & work
226,1120,0.0694416680462868,1.1583798555937013,lifestyle - exercise & work
227,1110,0.22788014640785023,0.6422935101908666,lifestyle - exercise & work
228,914,0.903573002040916,0.04403675389135849,lifestyle - exercise & work
229,894,0.37085173971248125,0.4307996793169878,lifestyle - exercise & work
230,874,0.9026514303278256,0.04447992533476387,lifestyle - exercise & work
231,1200,0.12497764517967949,0.9031676625387153,lifestyle - exercise & work
232,1140,0.7261982656548778,0.13894479262694875,lifestyle - exercise & work
233,1190,0.9678215232075635,0.014204723923675845,lifestyle - exercise & work
234,6164#3,0.010264719296868792,1.9886529225221075,lifestyle - exercise & work
235,1170,0.011247931239229892,1.9489273472419528,lifestyle - exercise & work
236,6162#3,0.4036678526033945,0.3939758356599623,lifestyle - exercise & work
237,6162#100,0.678436134166171,0.16849102919022804,lifestyle - exercise & work
238,6164#1,0.3906261616380333,0.408238673811721,lifestyle - exercise & work
